Year,County,Gender,Race,Offense_Category,Count
2018,San Benito,Male,Asian/other,Property,1.0
2018,San Benito,Male,Asian/other,PublicOrder,3.0
2018,San Benito,Male,Asian/other,Violent,2.0
2018,San Benito,Male,Black,Drug,0.0
2018,San Benito,Male,Black,Property,2.0
2018,San Benito,Male,Black,PublicOrder,2.0
2018,San Benito,Male,Black,Violent,5.0
2018,San Benito,Male,Latinx,Drug,33.0
2018,San Benito,Male,Latinx,Property,17.0
2018,San Benito,Male,Latinx,PublicOrder,78.0
2018,San Benito,Male,Latinx,Violent,119.0
2018,San Benito,Male,White,Drug,6.0
2018,San Benito,Male,White,Property,14.0
2018,San Benito,Male,White,PublicOrder,18.0
2018,San Benito,Male,White,Violent,29.0
2018,San Bernardino,Female,Asian/other,Drug,15.0
2018,San Bernardino,Female,Asian/other,Property,69.0
2018,San Bernardino,Female,Asian/other,PublicOrder,21.0
2018,San Bernardino,Female,Asian/other,Violent,74.0
2018,San Bernardino,Female,Black,Drug,38.0
2018,San Bernardino,Female,Black,Property,372.0
2018,San Bernardino,Female,Black,PublicOrder,187.0
2018,San Bernardino,Female,Black,Violent,514.0
2018,San Bernardino,Female,Latinx,Drug,258.0
2018,San Bernardino,Female,Latinx,Property,814.0
2018,San Bernardino,Female,Latinx,PublicOrder,340.0
2018,San Bernardino,Female,Latinx,Violent,796.0
2018,San Bernardino,Female,White,Drug,174.0
2018,San Bernardino,Female,White,Property,630.0
2018,San Bernardino,Female,White,PublicOrder,258.0
2018,San Bernardino,Female,White,Violent,466.0
2018,San Bernardino,Male,Asian/other,Drug,87.0
2018,San Bernardino,Male,Asian/other,Property,188.0
2018,San Bernardino,Male,Asian/other,PublicOrder,108.0
2018,San Bernardino,Male,Asian/other,Violent,231.0
2018,San Bernardino,Male,Black,Drug,287.0
2018,San Bernardino,Male,Black,Property,880.0
2018,San Bernardino,Male,Black,PublicOrder,887.0
2018,San Bernardino,Male,Black,Violent,1719.0
2018,San Bernardino,Male,Latinx,Drug,1107.0
2018,San Bernardino,Male,Latinx,Property,2423.0
2018,San Bernardino,Male,Latinx,PublicOrder,1875.0
2018,San Bernardino,Male,Latinx,Violent,3216.0
2018,San Bernardino,Male,White,Drug,520.0
2018,San Bernardino,Male,White,Property,1458.0
2018,San Bernardino,Male,White,PublicOrder,914.0
2018,San Bernardino,Male,White,Violent,1581.0
2018,San Diego,Female,Asian/other,Drug,28.0
2018,San Diego,Female,Asian/other,Property,48.0
2018,San Diego,Female,Asian/other,PublicOrder,64.0
2018,San Diego,Female,Asian/other,Violent,172.0
2018,San Diego,Female,Black,Drug,37.0
2018,San Diego,Female,Black,Property,136.0
2018,San Diego,Female,Black,PublicOrder,190.0
2018,San Diego,Female,Black,Violent,377.0
2018,San Diego,Female,Latinx,Drug,113.0
2018,San Diego,Female,Latinx,Property,269.0
2018,San Diego,Female,Latinx,PublicOrder,301.0
2018,San Diego,Female,Latinx,Violent,725.0
2018,San Diego,Female,White,Drug,217.0
2018,San Diego,Female,White,Property,490.0
2018,San Diego,Female,White,PublicOrder,526.0
2018,San Diego,Female,White,Violent,834.0
2018,San Diego,Male,Asian/other,Drug,103.0
2018,San Diego,Male,Asian/other,Property,184.0
2018,San Diego,Male,Asian/other,PublicOrder,258.0
2018,San Diego,Male,Asian/other,Violent,393.0
2018,San Diego,Male,Black,Drug,313.0
2018,San Diego,Male,Black,Property,520.0
2018,San Diego,Male,Black,PublicOrder,1083.0
2018,San Diego,Male,Black,Violent,1331.0
2018,San Diego,Male,Latinx,Drug,579.0
2018,San Diego,Male,Latinx,Property,1064.0
2018,San Diego,Male,Latinx,PublicOrder,1991.0
2018,San Diego,Male,Latinx,Violent,2271.0
2018,San Diego,Male,White,Drug,662.0
2018,San Diego,Male,White,Property,1187.0
2018,San Diego,Male,White,PublicOrder,2003.0
2018,San Diego,Male,White,Violent,2198.0
2018,San Francisco,Female,Asian/other,Drug,6.0
2018,San Francisco,Female,Asian/other,Property,20.0
2018,San Francisco,Female,Asian/other,PublicOrder,30.0
2018,San Francisco,Female,Asian/other,Violent,68.0
2018,San Francisco,Female,Black,Drug,30.0
2018,San Francisco,Female,Black,Property,110.0
2018,San Francisco,Female,Black,PublicOrder,179.0
2018,San Francisco,Female,Black,Violent,188.0
2018,San Francisco,Female,Latinx,Drug,0.0
2018,San Francisco,Female,Latinx,Property,4.0
2018,San Francisco,Female,Latinx,PublicOrder,7.0
2018,San Francisco,Female,Latinx,Violent,0.0
2018,San Francisco,Female,White,Drug,41.0
2018,San Francisco,Female,White,Property,99.0
2018,San Francisco,Female,White,PublicOrder,184.0
2018,San Francisco,Female,White,Violent,180.0
2018,San Francisco,Male,Asian/other,Drug,72.0
2018,San Francisco,Male,Asian/other,Property,88.0
2018,San Francisco,Male,Asian/other,PublicOrder,283.0
2018,San Francisco,Male,Asian/other,Violent,258.0
2018,San Francisco,Male,Black,Drug,163.0
2018,San Francisco,Male,Black,Property,381.0
2018,San Francisco,Male,Black,PublicOrder,1104.0
2018,San Francisco,Male,Black,Violent,573.0
2018,San Francisco,Male,Latinx,Drug,12.0
2018,San Francisco,Male,Latinx,Property,13.0
2018,San Francisco,Male,Latinx,PublicOrder,16.0
2018,San Francisco,Male,Latinx,Violent,7.0
2018,San Francisco,Male,White,Drug,459.0
2018,San Francisco,Male,White,Property,406.0
2018,San Francisco,Male,White,PublicOrder,1232.0
2018,San Francisco,Male,White,Violent,801.0
2018,San Joaquin,Female,Asian/other,Drug,1.0
2018,San Joaquin,Female,Asian/other,Property,16.0
2018,San Joaquin,Female,Asian/other,PublicOrder,17.0
2018,San Joaquin,Female,Asian/other,Violent,50.0
2018,San Joaquin,Female,Black,Drug,8.0
2018,San Joaquin,Female,Black,Property,60.0
2018,San Joaquin,Female,Black,PublicOrder,70.0
2018,San Joaquin,Female,Black,Violent,191.0
2018,San Joaquin,Female,Latinx,Drug,24.0
2018,San Joaquin,Female,Latinx,Property,99.0
2018,San Joaquin,Female,Latinx,PublicOrder,86.0
2018,San Joaquin,Female,Latinx,Violent,223.0
2018,San Joaquin,Female,White,Drug,39.0
2018,San Joaquin,Female,White,Property,136.0
2018,San Joaquin,Female,White,PublicOrder,136.0
2018,San Joaquin,Female,White,Violent,244.0
2018,San Joaquin,Male,Asian/other,Drug,25.0
2018,San Joaquin,Male,Asian/other,Property,59.0
2018,San Joaquin,Male,Asian/other,PublicOrder,131.0
2018,San Joaquin,Male,Asian/other,Violent,152.0
2018,San Joaquin,Male,Black,Drug,81.0
2018,San Joaquin,Male,Black,Property,165.0
2018,San Joaquin,Male,Black,PublicOrder,389.0
2018,San Joaquin,Male,Black,Violent,541.0
2018,San Joaquin,Male,Latinx,Drug,178.0
2018,San Joaquin,Male,Latinx,Property,292.0
2018,San Joaquin,Male,Latinx,PublicOrder,607.0
2018,San Joaquin,Male,Latinx,Violent,906.0
2018,San Joaquin,Male,White,Drug,127.0
2018,San Joaquin,Male,White,Property,325.0
2018,San Joaquin,Male,White,PublicOrder,533.0
2018,San Joaquin,Male,White,Violent,590.0
2018,San Luis Obispo,Female,Asian/other,Drug,1.0
2018,San Luis Obispo,Female,Asian/other,Property,4.0
2018,San Luis Obispo,Female,Asian/other,PublicOrder,4.0
2018,San Luis Obispo,Female,Asian/other,Violent,5.0
2018,San Luis Obispo,Female,Black,Drug,0.0
2018,San Luis Obispo,Female,Black,Property,5.0
2018,San Luis Obispo,Female,Black,PublicOrder,0.0
2018,San Luis Obispo,Female,Black,Violent,5.0
2018,San Luis Obispo,Female,Latinx,Drug,5.0
2018,San Luis Obispo,Female,Latinx,Property,24.0
2018,San Luis Obispo,Female,Latinx,PublicOrder,16.0
2018,San Luis Obispo,Female,Latinx,Violent,21.0
2018,San Luis Obispo,Female,White,Drug,22.0
2018,San Luis Obispo,Female,White,Property,68.0
2018,San Luis Obispo,Female,White,PublicOrder,58.0
2018,San Luis Obispo,Female,White,Violent,91.0
2018,San Luis Obispo,Male,Asian/other,Drug,4.0
2018,San Luis Obispo,Male,Asian/other,Property,10.0
2018,San Luis Obispo,Male,Asian/other,PublicOrder,17.0
2018,San Luis Obispo,Male,Asian/other,Violent,30.0
2018,San Luis Obispo,Male,Black,Drug,5.0
2018,San Luis Obispo,Male,Black,Property,14.0
2018,San Luis Obispo,Male,Black,PublicOrder,17.0
2018,San Luis Obispo,Male,Black,Violent,45.0
2018,San Luis Obispo,Male,Latinx,Drug,21.0
2018,San Luis Obispo,Male,Latinx,Property,55.0
2018,San Luis Obispo,Male,Latinx,PublicOrder,103.0
2018,San Luis Obispo,Male,Latinx,Violent,146.0
2018,San Luis Obispo,Male,White,Drug,48.0
2018,San Luis Obispo,Male,White,Property,151.0
2018,San Luis Obispo,Male,White,PublicOrder,189.0
2018,San Luis Obispo,Male,White,Violent,307.0
2018,San Mateo,Female,Asian/other,Drug,2.0
2018,San Mateo,Female,Asian/other,Property,33.0
2018,San Mateo,Female,Asian/other,PublicOrder,20.0
2018,San Mateo,Female,Asian/other,Violent,79.0
2018,San Mateo,Female,Black,Drug,4.0
2018,San Mateo,Female,Black,Property,53.0
2018,San Mateo,Female,Black,PublicOrder,63.0
2018,San Mateo,Female,Black,Violent,47.0
2018,San Mateo,Female,Latinx,Drug,8.0
2018,San Mateo,Female,Latinx,Property,43.0
2018,San Mateo,Female,Latinx,PublicOrder,39.0
2018,San Mateo,Female,Latinx,Violent,118.0
2018,San Mateo,Female,White,Drug,15.0
2018,San Mateo,Female,White,Property,57.0
2018,San Mateo,Female,White,PublicOrder,49.0
2018,San Mateo,Female,White,Violent,68.0
2018,San Mateo,Male,Asian/other,Drug,34.0
2018,San Mateo,Male,Asian/other,Property,94.0
2018,San Mateo,Male,Asian/other,PublicOrder,94.0
2018,San Mateo,Male,Asian/other,Violent,184.0
2018,San Mateo,Male,Black,Drug,37.0
2018,San Mateo,Male,Black,Property,144.0
2018,San Mateo,Male,Black,PublicOrder,158.0
2018,San Mateo,Male,Black,Violent,174.0
2018,San Mateo,Male,Latinx,Drug,72.0
2018,San Mateo,Male,Latinx,Property,205.0
2018,San Mateo,Male,Latinx,PublicOrder,248.0
2018,San Mateo,Male,Latinx,Violent,460.0
2018,San Mateo,Male,White,Drug,49.0
2018,San Mateo,Male,White,Property,155.0
2018,San Mateo,Male,White,PublicOrder,157.0
2018,San Mateo,Male,White,Violent,229.0
2018,Santa Barbara,Female,Asian/other,Drug,1.0
2018,Santa Barbara,Female,Asian/other,Property,7.0
2018,Santa Barbara,Female,Asian/other,PublicOrder,3.0
2018,Santa Barbara,Female,Asian/other,Violent,9.0
2018,Santa Barbara,Female,Black,Drug,1.0
2018,Santa Barbara,Female,Black,Property,9.0
2018,Santa Barbara,Female,Black,PublicOrder,8.0
2018,Santa Barbara,Female,Black,Violent,21.0
2018,Santa Barbara,Female,Latinx,Drug,37.0
2018,Santa Barbara,Female,Latinx,Property,76.0
2018,Santa Barbara,Female,Latinx,PublicOrder,100.0
2018,Santa Barbara,Female,Latinx,Violent,122.0
2018,Santa Barbara,Female,White,Drug,72.0
2018,Santa Barbara,Female,White,Property,80.0
2018,Santa Barbara,Female,White,PublicOrder,74.0
2018,Santa Barbara,Female,White,Violent,112.0
2018,Santa Barbara,Male,Asian/other,Drug,14.0
2018,Santa Barbara,Male,Asian/other,Property,14.0
2018,Santa Barbara,Male,Asian/other,PublicOrder,20.0
2018,Santa Barbara,Male,Asian/other,Violent,36.0
2018,Santa Barbara,Male,Black,Drug,24.0
2018,Santa Barbara,Male,Black,Property,37.0
2018,Santa Barbara,Male,Black,PublicOrder,42.0
2018,Santa Barbara,Male,Black,Violent,80.0
2018,Santa Barbara,Male,Latinx,Drug,188.0
2018,Santa Barbara,Male,Latinx,Property,241.0
2018,Santa Barbara,Male,Latinx,PublicOrder,343.0
2018,Santa Barbara,Male,Latinx,Violent,522.0
2018,Santa Barbara,Male,White,Drug,158.0
2018,Santa Barbara,Male,White,Property,165.0
2018,Santa Barbara,Male,White,PublicOrder,216.0
2018,Santa Barbara,Male,White,Violent,349.0
2018,Santa Clara,Female,Asian/other,Drug,16.0
2018,Santa Clara,Female,Asian/other,Property,54.0
2018,Santa Clara,Female,Asian/other,PublicOrder,41.0
2018,Santa Clara,Female,Asian/other,Violent,138.0
2018,Santa Clara,Female,Black,Drug,12.0
2018,Santa Clara,Female,Black,Property,133.0
2018,Santa Clara,Female,Black,PublicOrder,48.0
2018,Santa Clara,Female,Black,Violent,111.0
2018,Santa Clara,Female,Latinx,Drug,47.0
2018,Santa Clara,Female,Latinx,Property,279.0
2018,Santa Clara,Female,Latinx,PublicOrder,186.0
2018,Santa Clara,Female,Latinx,Violent,370.0
2018,Santa Clara,Female,White,Drug,65.0
2018,Santa Clara,Female,White,Property,173.0
2018,Santa Clara,Female,White,PublicOrder,103.0
2018,Santa Clara,Female,White,Violent,216.0
2018,Santa Clara,Male,Asian/other,Drug,89.0
2018,Santa Clara,Male,Asian/other,Property,197.0
2018,Santa Clara,Male,Asian/other,PublicOrder,202.0
2018,Santa Clara,Male,Asian/other,Violent,425.0
2018,Santa Clara,Male,Black,Drug,78.0
2018,Santa Clara,Male,Black,Property,231.0
2018,Santa Clara,Male,Black,PublicOrder,214.0
2018,Santa Clara,Male,Black,Violent,433.0
2018,Santa Clara,Male,Latinx,Drug,342.0
2018,Santa Clara,Male,Latinx,Property,905.0
2018,Santa Clara,Male,Latinx,PublicOrder,1043.0
2018,Santa Clara,Male,Latinx,Violent,1713.0
2018,Santa Clara,Male,White,Drug,185.0
2018,Santa Clara,Male,White,Property,391.0
2018,Santa Clara,Male,White,PublicOrder,422.0
2018,Santa Clara,Male,White,Violent,689.0
2018,Santa Cruz,Female,Asian/other,Drug,0.0
2018,Santa Cruz,Female,Asian/other,Property,4.0
2018,Santa Cruz,Female,Asian/other,PublicOrder,3.0
2018,Santa Cruz,Female,Asian/other,Violent,11.0
2018,Santa Cruz,Female,Black,Drug,0.0
2018,Santa Cruz,Female,Black,Property,10.0
2018,Santa Cruz,Female,Black,PublicOrder,6.0
2018,Santa Cruz,Female,Black,Violent,7.0
2018,Santa Cruz,Female,Latinx,Drug,5.0
2018,Santa Cruz,Female,Latinx,Property,25.0
2018,Santa Cruz,Female,Latinx,PublicOrder,29.0
2018,Santa Cruz,Female,Latinx,Violent,37.0
2018,Santa Cruz,Female,White,Drug,24.0
2018,Santa Cruz,Female,White,Property,94.0
2018,Santa Cruz,Female,White,PublicOrder,79.0
2018,Santa Cruz,Female,White,Violent,89.0
2018,Santa Cruz,Male,Asian/other,Drug,1.0
2018,Santa Cruz,Male,Asian/other,Property,9.0
2018,Santa Cruz,Male,Asian/other,PublicOrder,15.0
2018,Santa Cruz,Male,Asian/other,Violent,22.0
2018,Santa Cruz,Male,Black,Drug,6.0
2018,Santa Cruz,Male,Black,Property,19.0
2018,Santa Cruz,Male,Black,PublicOrder,35.0
2018,Santa Cruz,Male,Black,Violent,34.0
2018,Santa Cruz,Male,Latinx,Drug,51.0
2018,Santa Cruz,Male,Latinx,Property,148.0
2018,Santa Cruz,Male,Latinx,PublicOrder,265.0
2018,Santa Cruz,Male,Latinx,Violent,254.0
2018,Santa Cruz,Male,White,Drug,82.0
2018,Santa Cruz,Male,White,Property,208.0
2018,Santa Cruz,Male,White,PublicOrder,286.0
2018,Santa Cruz,Male,White,Violent,304.0
2018,Shasta,Female,Asian/other,Drug,2.0
2018,Shasta,Female,Asian/other,Property,4.0
2018,Shasta,Female,Asian/other,PublicOrder,9.0
2018,Shasta,Female,Asian/other,Violent,14.0
2018,Shasta,Female,Black,Drug,0.0
2018,Shasta,Female,Black,Property,0.0
2018,Shasta,Female,Black,PublicOrder,1.0
2018,Shasta,Female,Black,Violent,2.0
2018,Shasta,Female,Latinx,Drug,2.0
2018,Shasta,Female,Latinx,Property,5.0
2018,Shasta,Female,Latinx,PublicOrder,7.0
2018,Shasta,Female,Latinx,Violent,6.0
2018,Shasta,Female,White,Drug,30.0
2018,Shasta,Female,White,Property,94.0
2018,Shasta,Female,White,PublicOrder,177.0
2018,Shasta,Female,White,Violent,92.0
2018,Shasta,Male,Asian/other,Drug,11.0
2018,Shasta,Male,Asian/other,Property,14.0
2018,Shasta,Male,Asian/other,PublicOrder,32.0
2018,Shasta,Male,Asian/other,Violent,26.0
2018,Shasta,Male,Black,Drug,6.0
2018,Shasta,Male,Black,Property,16.0
2018,Shasta,Male,Black,PublicOrder,36.0
2018,Shasta,Male,Black,Violent,37.0
2018,Shasta,Male,Latinx,Drug,15.0
2018,Shasta,Male,Latinx,Property,15.0
2018,Shasta,Male,Latinx,PublicOrder,34.0
2018,Shasta,Male,Latinx,Violent,29.0
2018,Shasta,Male,White,Drug,94.0
2018,Shasta,Male,White,Property,270.0
2018,Shasta,Male,White,PublicOrder,683.0
2018,Shasta,Male,White,Violent,309.0
2018,Sierra,Female,Asian/other,Drug,0.0
2018,Sierra,Female,Asian/other,Property,0.0
2018,Sierra,Female,Asian/other,PublicOrder,0.0
2018,Sierra,Female,Asian/other,Violent,0.0
2018,Sierra,Female,Black,Drug,0.0
2018,Sierra,Female,Black,Property,0.0
2018,Sierra,Female,Black,PublicOrder,0.0
2018,Sierra,Female,Black,Violent,0.0
2018,Sierra,Female,Latinx,Drug,0.0
2018,Sierra,Female,Latinx,Property,0.0
2018,Sierra,Female,Latinx,PublicOrder,0.0
2018,Sierra,Female,Latinx,Violent,0.0
2018,Sierra,Female,White,Drug,1.0
2018,Sierra,Female,White,Property,4.0
2018,Sierra,Female,White,PublicOrder,2.0
2018,Sierra,Female,White,Violent,3.0
2018,Sierra,Male,Asian/other,Drug,1.0
2018,Sierra,Male,Asian/other,Property,5.0
2018,Sierra,Male,Asian/other,PublicOrder,4.0
2018,Sierra,Male,Asian/other,Violent,0.0
2018,Sierra,Male,Black,Drug,0.0
2018,Sierra,Male,Black,Property,0.0
2018,Sierra,Male,Black,PublicOrder,0.0
2018,Sierra,Male,Black,Violent,0.0
2018,Sierra,Male,Latinx,Drug,0.0
2018,Sierra,Male,Latinx,Property,0.0
2018,Sierra,Male,Latinx,PublicOrder,0.0
2018,Sierra,Male,Latinx,Violent,0.0
2018,Sierra,Male,White,Drug,1.0
2018,Sierra,Male,White,Property,6.0
2018,Sierra,Male,White,PublicOrder,4.0
2018,Sierra,Male,White,Violent,13.0
2018,Siskiyou,Female,Asian/other,Drug,3.0
2018,Siskiyou,Female,Asian/other,Property,2.0
2018,Siskiyou,Female,Asian/other,PublicOrder,11.0
2018,Siskiyou,Female,Asian/other,Violent,4.0
2018,Siskiyou,Female,Black,Drug,2.0
2018,Siskiyou,Female,Black,Property,1.0
2018,Siskiyou,Female,Black,PublicOrder,0.0
2018,Siskiyou,Female,Black,Violent,1.0
2018,Siskiyou,Female,Latinx,Drug,1.0
2018,Siskiyou,Female,Latinx,Property,1.0
2018,Siskiyou,Female,Latinx,PublicOrder,2.0
2018,Siskiyou,Female,Latinx,Violent,2.0
2018,Siskiyou,Female,White,Drug,14.0
2018,Siskiyou,Female,White,Property,26.0
2018,Siskiyou,Female,White,PublicOrder,36.0
2018,Siskiyou,Female,White,Violent,33.0
2018,Siskiyou,Male,Asian/other,Drug,9.0
2018,Siskiyou,Male,Asian/other,Property,6.0
2018,Siskiyou,Male,Asian/other,PublicOrder,20.0
2018,Siskiyou,Male,Asian/other,Violent,21.0
2018,Siskiyou,Male,Black,Drug,6.0
2018,Siskiyou,Male,Black,Property,2.0
2018,Siskiyou,Male,Black,PublicOrder,5.0
2018,Siskiyou,Male,Black,Violent,11.0
2018,Siskiyou,Male,Latinx,Drug,8.0
2018,Siskiyou,Male,Latinx,Property,2.0
2018,Siskiyou,Male,Latinx,PublicOrder,16.0
2018,Siskiyou,Male,Latinx,Violent,14.0
2018,Siskiyou,Male,White,Drug,27.0
2018,Siskiyou,Male,White,Property,59.0
2018,Siskiyou,Male,White,PublicOrder,134.0
2018,Siskiyou,Male,White,Violent,100.0
2018,Solano,Female,Asian/other,Drug,5.0
2018,Solano,Female,Asian/other,Property,23.0
2018,Solano,Female,Asian/other,PublicOrder,7.0
2018,Solano,Female,Asian/other,Violent,43.0
2018,Solano,Female,Black,Drug,20.0
2018,Solano,Female,Black,Property,89.0
2018,Solano,Female,Black,PublicOrder,57.0
2018,Solano,Female,Black,Violent,120.0
2018,Solano,Female,Latinx,Drug,17.0
2018,Solano,Female,Latinx,Property,39.0
2018,Solano,Female,Latinx,PublicOrder,23.0
2018,Solano,Female,Latinx,Violent,54.0
2018,Solano,Female,White,Drug,57.0
2018,Solano,Female,White,Property,109.0
2018,Solano,Female,White,PublicOrder,99.0
2018,Solano,Female,White,Violent,115.0
2018,Solano,Male,Asian/other,Drug,17.0
2018,Solano,Male,Asian/other,Property,57.0
2018,Solano,Male,Asian/other,PublicOrder,60.0
2018,Solano,Male,Asian/other,Violent,84.0
2018,Solano,Male,Black,Drug,118.0
2018,Solano,Male,Black,Property,282.0
2018,Solano,Male,Black,PublicOrder,392.0
2018,Solano,Male,Black,Violent,469.0
2018,Solano,Male,Latinx,Drug,92.0
2018,Solano,Male,Latinx,Property,106.0
2018,Solano,Male,Latinx,PublicOrder,189.0
2018,Solano,Male,Latinx,Violent,272.0
2018,Solano,Male,White,Drug,154.0
2018,Solano,Male,White,Property,243.0
2018,Solano,Male,White,PublicOrder,286.0
2018,Solano,Male,White,Violent,317.0
2018,Sonoma,Female,Asian/other,Drug,5.0
2018,Sonoma,Female,Asian/other,Property,19.0
2018,Sonoma,Female,Asian/other,PublicOrder,9.0
2018,Sonoma,Female,Asian/other,Violent,20.0
2018,Sonoma,Female,Black,Drug,5.0
2018,Sonoma,Female,Black,Property,16.0
2018,Sonoma,Female,Black,PublicOrder,4.0
2018,Sonoma,Female,Black,Violent,17.0
2018,Sonoma,Female,Latinx,Drug,8.0
2018,Sonoma,Female,Latinx,Property,40.0
2018,Sonoma,Female,Latinx,PublicOrder,19.0
2018,Sonoma,Female,Latinx,Violent,91.0
2018,Sonoma,Female,White,Drug,30.0
2018,Sonoma,Female,White,Property,156.0
2018,Sonoma,Female,White,PublicOrder,110.0
2018,Sonoma,Female,White,Violent,178.0
2018,Sonoma,Male,Asian/other,Drug,3.0
2018,Sonoma,Male,Asian/other,Property,27.0
2018,Sonoma,Male,Asian/other,PublicOrder,30.0
2018,Sonoma,Male,Asian/other,Violent,63.0
2018,Sonoma,Male,Black,Drug,15.0
2018,Sonoma,Male,Black,Property,42.0
2018,Sonoma,Male,Black,PublicOrder,68.0
2018,Sonoma,Male,Black,Violent,114.0
2018,Sonoma,Male,Latinx,Drug,67.0
2018,Sonoma,Male,Latinx,Property,131.0
2018,Sonoma,Male,Latinx,PublicOrder,209.0
2018,Sonoma,Male,Latinx,Violent,382.0
2018,Sonoma,Male,White,Drug,122.0
2018,Sonoma,Male,White,Property,333.0
2018,Sonoma,Male,White,PublicOrder,403.0
2018,Sonoma,Male,White,Violent,605.0
2018,Stanislaus,Female,Asian/other,Drug,3.0
2018,Stanislaus,Female,Asian/other,Property,15.0
2018,Stanislaus,Female,Asian/other,PublicOrder,6.0
2018,Stanislaus,Female,Asian/other,Violent,24.0
2018,Stanislaus,Female,Black,Drug,7.0
2018,Stanislaus,Female,Black,Property,31.0
2018,Stanislaus,Female,Black,PublicOrder,27.0
2018,Stanislaus,Female,Black,Violent,47.0
2018,Stanislaus,Female,Latinx,Drug,40.0
2018,Stanislaus,Female,Latinx,Property,92.0
2018,Stanislaus,Female,Latinx,PublicOrder,89.0
2018,Stanislaus,Female,Latinx,Violent,215.0
2018,Stanislaus,Female,White,Drug,100.0
2018,Stanislaus,Female,White,Property,162.0
2018,Stanislaus,Female,White,PublicOrder,154.0
2018,Stanislaus,Female,White,Violent,219.0
2018,Stanislaus,Male,Asian/other,Drug,39.0
2018,Stanislaus,Male,Asian/other,Property,31.0
2018,Stanislaus,Male,Asian/other,PublicOrder,57.0
2018,Stanislaus,Male,Asian/other,Violent,80.0
2018,Stanislaus,Male,Black,Drug,84.0
2018,Stanislaus,Male,Black,Property,70.0
2018,Stanislaus,Male,Black,PublicOrder,141.0
2018,Stanislaus,Male,Black,Violent,225.0
2018,Stanislaus,Male,Latinx,Drug,232.0
2018,Stanislaus,Male,Latinx,Property,280.0
2018,Stanislaus,Male,Latinx,PublicOrder,647.0
2018,Stanislaus,Male,Latinx,Violent,788.0
2018,Stanislaus,Male,White,Drug,364.0
2018,Stanislaus,Male,White,Property,440.0
2018,Stanislaus,Male,White,PublicOrder,648.0
2018,Stanislaus,Male,White,Violent,685.0
2018,Sutter,Female,Asian/other,Drug,0.0
2018,Sutter,Female,Asian/other,Property,2.0
2018,Sutter,Female,Asian/other,PublicOrder,5.0
2018,Sutter,Female,Asian/other,Violent,0.0
2018,Sutter,Female,Black,Drug,0.0
2018,Sutter,Female,Black,Property,10.0
2018,Sutter,Female,Black,PublicOrder,1.0
2018,Sutter,Female,Black,Violent,7.0
2018,Sutter,Female,Latinx,Drug,2.0
2018,Sutter,Female,Latinx,Property,16.0
2018,Sutter,Female,Latinx,PublicOrder,24.0
2018,Sutter,Female,Latinx,Violent,29.0
2018,Sutter,Female,White,Drug,5.0
2018,Sutter,Female,White,Property,47.0
2018,Sutter,Female,White,PublicOrder,58.0
2018,Sutter,Female,White,Violent,51.0
2018,Sutter,Male,Asian/other,Drug,6.0
2018,Sutter,Male,Asian/other,Property,20.0
2018,Sutter,Male,Asian/other,PublicOrder,11.0
2018,Sutter,Male,Asian/other,Violent,41.0
2018,Sutter,Male,Black,Drug,5.0
2018,Sutter,Male,Black,Property,7.0
2018,Sutter,Male,Black,PublicOrder,19.0
2018,Sutter,Male,Black,Violent,35.0
2018,Sutter,Male,Latinx,Drug,18.0
2018,Sutter,Male,Latinx,Property,33.0
2018,Sutter,Male,Latinx,PublicOrder,74.0
2018,Sutter,Male,Latinx,Violent,105.0
2018,Sutter,Male,White,Drug,17.0
2018,Sutter,Male,White,Property,107.0
2018,Sutter,Male,White,PublicOrder,142.0
2018,Sutter,Male,White,Violent,144.0
2018,Tehama,Female,Asian/other,Drug,1.0
2018,Tehama,Female,Asian/other,Property,1.0
2018,Tehama,Female,Asian/other,PublicOrder,2.0
2018,Tehama,Female,Asian/other,Violent,0.0
2018,Tehama,Female,Black,Drug,0.0
2018,Tehama,Female,Black,Property,1.0
2018,Tehama,Female,Black,PublicOrder,0.0
2018,Tehama,Female,Black,Violent,2.0
2018,Tehama,Female,Latinx,Drug,0.0
2018,Tehama,Female,Latinx,Property,3.0
2018,Tehama,Female,Latinx,PublicOrder,0.0
2018,Tehama,Female,Latinx,Violent,3.0
2018,Tehama,Female,White,Drug,10.0
2018,Tehama,Female,White,Property,38.0
2018,Tehama,Female,White,PublicOrder,23.0
2018,Tehama,Female,White,Violent,27.0
2018,Tehama,Male,Asian/other,Drug,1.0
2018,Tehama,Male,Asian/other,Property,2.0
2018,Tehama,Male,Asian/other,PublicOrder,5.0
2018,Tehama,Male,Asian/other,Violent,12.0
2018,Tehama,Male,Black,Drug,3.0
2018,Tehama,Male,Black,Property,1.0
2018,Tehama,Male,Black,PublicOrder,6.0
2018,Tehama,Male,Black,Violent,9.0
2018,Tehama,Male,Latinx,Drug,3.0
2018,Tehama,Male,Latinx,Property,12.0
2018,Tehama,Male,Latinx,PublicOrder,25.0
2018,Tehama,Male,Latinx,Violent,27.0
2018,Tehama,Male,White,Drug,7.0
2018,Tehama,Male,White,Property,76.0
2018,Tehama,Male,White,PublicOrder,102.0
2018,Tehama,Male,White,Violent,140.0
2018,Trinity,Female,Asian/other,Drug,1.0
2018,Trinity,Female,Asian/other,Property,0.0
2018,Trinity,Female,Asian/other,PublicOrder,1.0
2018,Trinity,Female,Asian/other,Violent,1.0
