Year,County,Gender,Race,Offense_category,Arrest_rate,Total_Arrests,Population,Poverty_Rate,Age
2023,Plumas,Male,White,Misdemeanor,929.37,5.0,538,0.09,Juvenile
2023,Riverside,Male,White,Misdemeanor,185.91,59.0,31735,0.07,Juvenile
2023,Sacramento,Male,White,Misdemeanor,277.26,78.0,28132,0.1,Juvenile
2023,San Benito,Male,White,Misdemeanor,1253.48,9.0,718,0.1,Juvenile
2023,San Bernard,Male,White,Misdemeanor,226.33,57.0,25185,0.06,Juvenile
2023,San Diego,Male,White,Misdemeanor,364.23,215.0,59029,0.07,Juvenile
2023,San Francis,Male,White,Misdemeanor,17.84,2.0,11209,0.03,Juvenile
2023,San Joaquin,Male,White,Misdemeanor,379.51,36.0,9486,0.11,Juvenile
2023,San Luis Ob,Male,White,Misdemeanor,369.19,22.0,5959,0.05,Juvenile
2023,San Mateo,Male,White,Misdemeanor,207.79,23.0,11069,0.03,Juvenile
2023,Santa Barba,Male,White,Misdemeanor,771.65,49.0,6350,0.04,Juvenile
2023,Santa Clara,Male,White,Misdemeanor,275.43,56.0,20332,0.05,Juvenile
2023,Santa Cruz,Male,White,Misdemeanor,984.5,47.0,4774,0.08,Juvenile
2023,Shasta,Male,White,Misdemeanor,575.91,36.0,6251,0.09,Juvenile
2023,Sierra,Male,White,Misdemeanor,1282.05,1.0,78,0.34,Juvenile
2023,Siskiyou,Male,White,Misdemeanor,638.47,8.0,1253,0.24,Juvenile
2023,Solano,Male,White,Misdemeanor,1415.09,87.0,6148,0.08,Juvenile
2023,Sonoma,Male,White,Misdemeanor,618.39,62.0,10026,0.05,Juvenile
2023,Stanislaus,Male,White,Misdemeanor,508.23,50.0,9838,0.1,Juvenile
2023,Sutter,Male,White,Misdemeanor,466.56,9.0,1929,0.09,Juvenile
2023,Tehama,Male,White,Misdemeanor,2500.0,47.0,1880,0.11,Juvenile
2023,Trinity,Male,White,Misdemeanor,224.72,1.0,445,0.14,Juvenile
2023,Tulare,Male,White,Misdemeanor,876.37,56.0,6390,0.09,Juvenile
2023,Tuolumne,Male,White,Misdemeanor,658.38,9.0,1367,0.14,Juvenile
2023,Ventura,Male,White,Misdemeanor,477.91,65.0,13601,0.06,Juvenile
2023,Yolo,Male,White,Misdemeanor,318.73,12.0,3765,0.08,Juvenile
2023,Yuba,Male,White,Misdemeanor,334.45,8.0,2392,0.13,Juvenile
2023,Alameda,Male,Asianother,Property,93.1,24.0,25780,0.06,Juvenile
2023,Alpine,Male,Asianother,Property,0.0,0.0,23,0.0,Juvenile
2023,Amador,Male,Asianother,Property,0.0,0.0,109,0.0,Juvenile
2023,Butte,Male,Asianother,Property,61.24,1.0,1633,0.25,Juvenile
2023,Calaveras,Male,Asianother,Property,735.29,1.0,136,0.5,Juvenile
2023,Colusa,Male,Asianother,Property,1492.54,1.0,67,0.0,Juvenile
2023,Contra Cost,Male,Asianother,Property,115.41,14.0,12131,0.06,Juvenile
2023,Del Norte,Male,Asianother,Property,0.0,0.0,280,0.0,Juvenile
2023,El Dorado,Male,Asianother,Property,0.0,0.0,933,0.03,Juvenile
2023,Fresno,Male,Asianother,Property,84.63,7.0,8271,0.17,Juvenile
2023,Glenn,Male,Asianother,Property,0.0,0.0,90,0.0,Juvenile
2023,Humboldt,Male,Asianother,Property,785.34,9.0,1146,0.31,Juvenile
2023,Imperial,Male,Asianother,Property,0.0,0.0,285,0.0,Juvenile
2023,Inyo,Male,Asianother,Property,0.0,0.0,163,0.5,Juvenile
2023,Kern,Male,Asianother,Property,0.0,0.0,3622,0.07,Juvenile
2023,Kings,Male,Asianother,Property,234.47,2.0,853,0.09,Juvenile
2023,Lake,Male,Asianother,Property,0.0,0.0,269,0.0,Juvenile
2023,Lassen,Male,Asianother,Property,0.0,0.0,110,0.34,Juvenile
2023,Los Angeles,Male,Asianother,Property,51.06,36.0,70510,0.11,Juvenile
2023,Madera,Male,Asianother,Property,285.71,1.0,350,0.12,Juvenile
2023,Marin,Male,Asianother,Property,0.0,0.0,1497,0.02,Juvenile
2023,Mariposa,Male,Asianother,Property,0.0,0.0,58,0.5,Juvenile
2023,Mendocino,Male,Asianother,Property,0.0,0.0,469,0.0,Juvenile
2023,Merced,Male,Asianother,Property,0.0,0.0,1863,0.16,Juvenile
2023,Modoc,Male,Asianother,Property,0.0,0.0,15,0.0,Juvenile
2023,Mono,Male,Asianother,Property,0.0,0.0,33,0.0,Juvenile
2023,Monterey,Male,Asianother,Property,0.0,0.0,1751,0.11,Juvenile
2023,Napa,Male,Asianother,Property,0.0,0.0,683,0.01,Juvenile
2023,Nevada,Male,Asianother,Property,359.71,1.0,278,0.0,Juvenile
2023,Orange,Male,Asianother,Property,61.46,21.0,34166,0.1,Juvenile
2023,Placer,Male,Asianother,Property,173.91,4.0,2300,0.01,Juvenile
2023,Plumas,Male,Asianother,Property,0.0,0.0,69,0.0,Juvenile
2023,Riverside,Male,Asianother,Property,0.0,0.0,12155,0.07,Juvenile
2023,Sacramento,Male,Asianother,Property,78.04,15.0,19221,0.16,Juvenile
2023,San Benito,Male,Asianother,Property,0.0,0.0,113,0.23,Juvenile
2023,San Bernard,Male,Asianother,Property,17.03,2.0,11745,0.12,Juvenile
2023,San Diego,Male,Asianother,Property,10.18,3.0,29473,0.08,Juvenile
2023,San Francis,Male,Asianother,Property,137.42,14.87,10822,0.1,Juvenile
2023,San Joaquin,Male,Asianother,Property,222.52,20.0,8988,0.1,Juvenile
2023,San Luis Ob,Male,Asianother,Property,0.0,0.0,960,0.03,Juvenile
2023,San Mateo,Male,Asianother,Property,52.64,6.0,11399,0.08,Juvenile
2023,Santa Barba,Male,Asianother,Property,118.13,2.0,1693,0.0,Juvenile
2023,Santa Clara,Male,Asianother,Property,26.03,10.0,38412,0.04,Juvenile
2023,Santa Cruz,Male,Asianother,Property,0.0,0.0,1085,0.12,Juvenile
2023,Shasta,Male,Asianother,Property,100.81,1.0,992,0.11,Juvenile
2023,Sierra,Male,Asianother,Property,0.0,0.0,9,0.0,Juvenile
2023,Siskiyou,Male,Asianother,Property,395.26,1.0,253,0.0,Juvenile
2023,Solano,Male,Asianother,Property,80.43,4.0,4973,0.03,Juvenile
2023,Sonoma,Male,Asianother,Property,52.63,1.0,1900,0.1,Juvenile
2023,Stanislaus,Male,Asianother,Property,202.84,6.0,2958,0.14,Juvenile
2023,Sutter,Male,Asianother,Property,96.53,1.0,1036,0.09,Juvenile
2023,Tehama,Male,Asianother,Property,0.0,0.0,170,0.0,Juvenile
2023,Trinity,Male,Asianother,Property,0.0,0.0,41,0.0,Juvenile
2023,Tulare,Male,Asianother,Property,255.1,4.0,1568,0.09,Juvenile
2023,Tuolumne,Male,Asianother,Property,0.0,0.0,155,0.0,Juvenile
2023,Ventura,Male,Asianother,Property,71.46,3.0,4198,0.04,Juvenile
2023,Yolo,Male,Asianother,Property,0.0,0.0,2712,0.12,Juvenile
2023,Yuba,Male,Asianother,Property,145.77,1.0,686,0.3,Juvenile
2023,Alameda,Male,Black,Property,1264.59,91.0,7196,0.16,Juvenile
2023,Alpine,Male,Black,Property,,0.0,0,0.0,Juvenile
2023,Amador,Male,Black,Property,0.0,0.0,9,0.0,Juvenile
2023,Butte,Male,Black,Property,3947.37,6.0,152,0.06,Juvenile
2023,Calaveras,Male,Black,Property,0.0,0.0,10,0.0,Juvenile
2023,Colusa,Male,Black,Property,0.0,0.0,6,0.0,Juvenile
2023,Contra Cost,Male,Black,Property,1315.49,58.0,4409,0.15,Juvenile
2023,Del Norte,Male,Black,Property,0.0,0.0,8,0.0,Juvenile
2023,El Dorado,Male,Black,Property,7547.17,4.0,53,0.13,Juvenile
2023,Fresno,Male,Black,Property,1432.86,43.0,3001,0.32,Juvenile
2023,Glenn,Male,Black,Property,0.0,0.0,9,0.0,Juvenile
2023,Humboldt,Male,Black,Property,0.0,0.0,65,0.0,Juvenile
2023,Imperial,Male,Black,Property,0.0,0.0,70,0.18,Juvenile
2023,Inyo,Male,Black,Property,0.0,0.0,4,0.0,Juvenile
2023,Kern,Male,Black,Property,1521.81,45.0,2957,0.24,Juvenile
2023,Kings,Male,Black,Property,479.62,2.0,417,0.35,Juvenile
2023,Lake,Male,Black,Property,0.0,0.0,48,0.0,Juvenile
2023,Lassen,Male,Black,Property,0.0,0.0,24,0.0,Juvenile
2023,Los Angeles,Male,Black,Property,835.68,320.0,38292,0.2,Juvenile
2023,Madera,Male,Black,Property,0.0,0.0,155,0.09,Juvenile
2023,Marin,Male,Black,Property,1775.15,3.0,169,0.41,Juvenile
2023,Mariposa,Male,Black,Property,0.0,0.0,3,0.0,Juvenile
2023,Mendocino,Male,Black,Property,0.0,0.0,29,0.42,Juvenile
2023,Merced,Male,Black,Property,461.89,2.0,433,0.31,Juvenile
2023,Modoc,Male,Black,Property,0.0,0.0,2,0.0,Juvenile
2023,Mono,Male,Black,Property,0.0,0.0,2,0.0,Juvenile
2023,Monterey,Male,Black,Property,0.0,0.0,288,0.12,Juvenile
2023,Napa,Male,Black,Property,0.0,0.0,68,0.0,Juvenile
2023,Nevada,Male,Black,Property,9090.91,1.0,11,0.0,Juvenile
2023,Orange,Male,Black,Property,797.52,18.0,2257,0.16,Juvenile
2023,Placer,Male,Black,Property,3361.34,8.0,238,0.1,Juvenile
2023,Plumas,Male,Black,Property,0.0,0.0,7,0.0,Juvenile
2023,Riverside,Male,Black,Property,295.26,22.0,7451,0.11,Juvenile
2023,Sacramento,Male,Black,Property,1798.61,147.0,8173,0.19,Juvenile
2023,San Benito,Male,Black,Property,0.0,0.0,18,0.0,Juvenile
2023,San Bernard,Male,Black,Property,1012.27,99.0,9780,0.2,Juvenile
2023,San Diego,Male,Black,Property,669.7,53.0,7914,0.2,Juvenile
2023,San Francis,Male,Black,Property,3771.48,57.63,1528,0.22,Juvenile
2023,San Joaquin,Male,Black,Property,1416.8,43.0,3035,0.14,Juvenile
2023,San Luis Ob,Male,Black,Property,0.0,0.0,86,0.0,Juvenile
2023,San Mateo,Male,Black,Property,5109.49,28.0,548,0.13,Juvenile
2023,Santa Barba,Male,Black,Property,355.87,1.0,281,0.0,Juvenile
2023,Santa Clara,Male,Black,Property,1211.51,24.0,1981,0.05,Juvenile
2023,Santa Cruz,Male,Black,Property,0.0,0.0,97,0.0,Juvenile
2023,Shasta,Male,Black,Property,0.0,0.0,109,0.22,Juvenile
2023,Sierra,Male,Black,Property,,0.0,0,0.0,Juvenile
2023,Siskiyou,Male,Black,Property,0.0,0.0,16,0.11,Juvenile
2023,Solano,Male,Black,Property,1083.59,28.0,2584,0.22,Juvenile
2023,Sonoma,Male,Black,Property,320.51,1.0,312,0.07,Juvenile
2023,Stanislaus,Male,Black,Property,1874.16,14.0,747,0.25,Juvenile
2023,Sutter,Male,Black,Property,2884.62,3.0,104,0.24,Juvenile
2023,Tehama,Male,Black,Property,0.0,0.0,21,0.0,Juvenile
2023,Trinity,Male,Black,Property,0.0,0.0,3,0.0,Juvenile
2023,Tulare,Male,Black,Property,2812.5,9.0,320,0.34,Juvenile
2023,Tuolumne,Male,Black,Property,0.0,0.0,8,0.0,Juvenile
2023,Ventura,Male,Black,Property,733.94,4.0,545,0.13,Juvenile
2023,Yolo,Male,Black,Property,408.16,1.0,245,0.26,Juvenile
2023,Yuba,Male,Black,Property,543.48,1.0,184,0.25,Juvenile
2023,Alameda,Male,Hispanic,Property,300.34,71.0,23640,0.12,Juvenile
2023,Alpine,Male,Hispanic,Property,0.0,0.0,10,0.11,Juvenile
2023,Amador,Male,Hispanic,Property,888.89,2.0,225,0.02,Juvenile
2023,Butte,Male,Hispanic,Property,201.61,5.0,2480,0.23,Juvenile
2023,Calaveras,Male,Hispanic,Property,313.48,1.0,319,0.12,Juvenile
2023,Colusa,Male,Hispanic,Property,186.39,2.0,1073,0.05,Juvenile
2023,Contra Cost,Male,Hispanic,Property,127.54,25.0,19601,0.13,Juvenile
2023,Del Norte,Male,Hispanic,Property,0.0,0.0,302,0.14,Juvenile
2023,El Dorado,Male,Hispanic,Property,309.44,6.0,1939,0.15,Juvenile
2023,Fresno,Male,Hispanic,Property,261.33,108.0,41327,0.21,Juvenile
2023,Glenn,Male,Hispanic,Property,0.0,0.0,981,0.05,Juvenile
2023,Humboldt,Male,Hispanic,Property,171.82,2.0,1164,0.2,Juvenile
2023,Imperial,Male,Hispanic,Property,0.0,0.0,11597,0.22,Juvenile
2023,Inyo,Male,Hispanic,Property,0.0,0.0,338,0.02,Juvenile
2023,Kern,Male,Hispanic,Property,143.78,56.0,38948,0.22,Juvenile
2023,Kings,Male,Hispanic,Property,209.39,14.0,6686,0.22,Juvenile
2023,Lake,Male,Hispanic,Property,0.0,0.0,1094,0.05,Juvenile
2023,Lassen,Male,Hispanic,Property,0.0,0.0,227,0.0,Juvenile
2023,Los Angeles,Male,Hispanic,Property,107.6,329.0,305771,0.17,Juvenile
2023,Madera,Male,Hispanic,Property,122.93,9.0,7321,0.25,Juvenile
2023,Marin,Male,Hispanic,Property,349.65,10.0,2860,0.18,Juvenile
2023,Mariposa,Male,Hispanic,Property,0.0,0.0,127,0.0,Juvenile
2023,Mendocino,Male,Hispanic,Property,328.05,6.0,1829,0.22,Juvenile
2023,Merced,Male,Hispanic,Property,200.35,26.0,12977,0.2,Juvenile
2023,Modoc,Male,Hispanic,Property,0.0,0.0,84,0.32,Juvenile
2023,Mono,Male,Hispanic,Property,0.0,0.0,296,0.0,Juvenile
2023,Monterey,Male,Hispanic,Property,84.04,17.0,20229,0.17,Juvenile
2023,Napa,Male,Hispanic,Property,31.49,1.0,3176,0.05,Juvenile
2023,Nevada,Male,Hispanic,Property,0.0,0.0,651,0.06,Juvenile
2023,Orange,Male,Hispanic,Property,82.89,59.0,71179,0.13,Juvenile
2023,Placer,Male,Hispanic,Property,171.4,7.0,4084,0.09,Juvenile
2023,Plumas,Male,Hispanic,Property,0.0,0.0,129,0.12,Juvenile
2023,Riverside,Male,Hispanic,Property,79.7,66.0,82815,0.14,Juvenile
2023,Sacramento,Male,Hispanic,Property,182.16,48.0,26351,0.17,Juvenile
2023,San Benito,Male,Hispanic,Property,0.0,0.0,2544,0.14,Juvenile
2023,San Bernard,Male,Hispanic,Property,118.59,98.0,82635,0.15,Juvenile
2023,San Diego,Male,Hispanic,Property,193.52,149.0,76996,0.14,Juvenile
2023,San Francis,Male,Hispanic,Property,390.4,22.31,5714,0.16,Juvenile
2023,San Joaquin,Male,Hispanic,Property,274.87,66.0,24011,0.14,Juvenile
2023,San Luis Ob,Male,Hispanic,Property,48.65,2.0,4111,0.16,Juvenile
2023,San Mateo,Male,Hispanic,Property,280.56,30.0,10693,0.11,Juvenile
2023,Santa Barba,Male,Hispanic,Property,207.81,30.0,14436,0.16,Juvenile
2023,Santa Clara,Male,Hispanic,Property,452.46,144.0,31826,0.11,Juvenile
2023,Santa Cruz,Male,Hispanic,Property,125.02,8.0,6399,0.15,Juvenile
2023,Shasta,Male,Hispanic,Property,0.0,0.0,1436,0.11,Juvenile
2023,Sierra,Male,Hispanic,Property,0.0,0.0,9,0.0,Juvenile
2023,Siskiyou,Male,Hispanic,Property,0.0,0.0,393,0.06,Juvenile
2023,Solano,Male,Hispanic,Property,165.41,14.0,8464,0.1,Juvenile
2023,Sonoma,Male,Hispanic,Property,219.0,21.0,9589,0.13,Juvenile
2023,Stanislaus,Male,Hispanic,Property,247.93,48.0,19360,0.15,Juvenile
2023,Sutter,Male,Hispanic,Property,120.68,3.0,2486,0.19,Juvenile
2023,Tehama,Male,Hispanic,Property,224.05,3.0,1339,0.24,Juvenile
2023,Trinity,Male,Hispanic,Property,0.0,0.0,85,0.36,Juvenile
2023,Tulare,Male,Hispanic,Property,338.76,87.0,25682,0.2,Juvenile
2023,Tuolumne,Male,Hispanic,Property,0.0,0.0,320,0.09,Juvenile
2023,Ventura,Male,Hispanic,Property,139.56,35.0,25079,0.13,Juvenile
2023,Yolo,Male,Hispanic,Property,151.06,7.0,4634,0.17,Juvenile
2023,Yuba,Male,Hispanic,Property,98.38,2.0,2033,0.18,Juvenile
2023,Alameda,Male,White,Property,86.64,15.0,17314,0.06,Juvenile
2023,Alpine,Male,White,Property,0.0,0.0,22,0.0,Juvenile
2023,Amador,Male,White,Property,0.0,0.0,865,0.03,Juvenile
2023,Butte,Male,White,Property,412.94,24.0,5812,0.12,Juvenile
2023,Calaveras,Male,White,Property,187.97,2.0,1064,0.05,Juvenile
2023,Colusa,Male,White,Property,0.0,0.0,309,0.36,Juvenile
2023,Contra Cost,Male,White,Property,93.05,16.0,17195,0.05,Juvenile
2023,Del Norte,Male,White,Property,0.0,0.0,726,0.06,Juvenile
2023,El Dorado,Male,White,Property,145.72,8.0,5490,0.06,Juvenile
2023,Fresno,Male,White,Property,135.24,17.0,12570,0.08,Juvenile
2023,Glenn,Male,White,Property,149.93,1.0,667,0.09,Juvenile
2023,Humboldt,Male,White,Property,179.58,7.0,3898,0.1,Juvenile
2023,Imperial,Male,White,Property,0.0,0.0,741,0.16,Juvenile
2023,Inyo,Male,White,Property,0.0,0.0,391,0.0,Juvenile
2023,Kern,Male,White,Property,380.47,54.0,14193,0.16,Juvenile
2023,Kings,Male,White,Property,39.34,1.0,2542,0.07,Juvenile
2023,Lake,Male,White,Property,172.31,3.0,1741,0.1,Juvenile
2023,Lassen,Male,White,Property,0.0,0.0,830,0.13,Juvenile
2023,Los Angeles,Male,White,Property,45.19,43.0,95157,0.08,Juvenile
2023,Madera,Male,White,Property,51.1,1.0,1957,0.14,Juvenile
2023,Marin,Male,White,Property,47.24,3.0,6350,0.02,Juvenile
2023,Mariposa,Male,White,Property,0.0,0.0,432,0.18,Juvenile
2023,Mendocino,Male,White,Property,179.69,4.0,2226,0.12,Juvenile
2023,Merced,Male,White,Property,0.0,0.0,3492,0.06,Juvenile
2023,Modoc,Male,White,Property,0.0,0.0,264,0.26,Juvenile
2023,Mono,Male,White,Property,0.0,0.0,289,0.04,Juvenile
2023,Monterey,Male,White,Property,0.0,0.0,4949,0.09,Juvenile
2023,Napa,Male,White,Property,91.24,2.0,2192,0.06,Juvenile
2023,Nevada,Male,White,Property,230.06,6.0,2608,0.07,Juvenile
2023,Orange,Male,White,Property,53.18,24.0,45129,0.05,Juvenile
2023,Placer,Male,White,Property,67.56,8.0,11842,0.06,Juvenile
2023,Plumas,Male,White,Property,0.0,0.0,538,0.09,Juvenile
2023,Riverside,Male,White,Property,34.66,11.0,31735,0.07,Juvenile
2023,Sacramento,Male,White,Property,216.83,61.0,28132,0.1,Juvenile
2023,San Benito,Male,White,Property,0.0,0.0,718,0.1,Juvenile
2023,San Bernard,Male,White,Property,75.44,19.0,25185,0.06,Juvenile
2023,San Diego,Male,White,Property,81.32,48.0,59029,0.07,Juvenile
2023,San Francis,Male,White,Property,33.17,3.72,11209,0.03,Juvenile
2023,San Joaquin,Male,White,Property,284.63,27.0,9486,0.11,Juvenile
2023,San Luis Ob,Male,White,Property,67.13,4.0,5959,0.05,Juvenile
2023,San Mateo,Male,White,Property,72.27,8.0,11069,0.03,Juvenile
2023,Santa Barba,Male,White,Property,188.98,12.0,6350,0.04,Juvenile
2023,Santa Clara,Male,White,Property,63.94,13.0,20332,0.05,Juvenile
2023,Santa Cruz,Male,White,Property,62.84,3.0,4774,0.08,Juvenile
2023,Shasta,Male,White,Property,31.99,2.0,6251,0.09,Juvenile
2023,Sierra,Male,White,Property,0.0,0.0,78,0.34,Juvenile
2023,Siskiyou,Male,White,Property,79.81,1.0,1253,0.24,Juvenile
2023,Solano,Male,White,Property,211.45,13.0,6148,0.08,Juvenile
2023,Sonoma,Male,White,Property,119.69,12.0,10026,0.05,Juvenile
2023,Stanislaus,Male,White,Property,152.47,15.0,9838,0.1,Juvenile
2023,Sutter,Male,White,Property,155.52,3.0,1929,0.09,Juvenile
2023,Tehama,Male,White,Property,372.34,7.0,1880,0.11,Juvenile
2023,Trinity,Male,White,Property,0.0,0.0,445,0.14,Juvenile
2023,Tulare,Male,White,Property,109.55,7.0,6390,0.09,Juvenile
2023,Tuolumne,Male,White,Property,0.0,0.0,1367,0.14,Juvenile
2023,Ventura,Male,White,Property,80.88,11.0,13601,0.06,Juvenile
2023,Yolo,Male,White,Property,106.24,4.0,3765,0.08,Juvenile
2023,Yuba,Male,White,Property,41.81,1.0,2392,0.13,Juvenile
2023,Alameda,Male,Asianother,Publicorder,38.79,10.0,25780,0.06,Juvenile
2023,Alpine,Male,Asianother,Publicorder,0.0,0.0,23,0.0,Juvenile
2023,Amador,Male,Asianother,Publicorder,0.0,0.0,109,0.0,Juvenile
2023,Butte,Male,Asianother,Publicorder,61.24,1.0,1633,0.25,Juvenile
2023,Calaveras,Male,Asianother,Publicorder,0.0,0.0,136,0.5,Juvenile
2023,Colusa,Male,Asianother,Publicorder,0.0,0.0,67,0.0,Juvenile
2023,Contra Cost,Male,Asianother,Publicorder,115.41,14.0,12131,0.06,Juvenile
2023,Del Norte,Male,Asianother,Publicorder,0.0,0.0,280,0.0,Juvenile
2023,El Dorado,Male,Asianother,Publicorder,0.0,0.0,933,0.03,Juvenile
2023,Fresno,Male,Asianother,Publicorder,96.72,8.0,8271,0.17,Juvenile
2023,Glenn,Male,Asianother,Publicorder,1111.11,1.0,90,0.0,Juvenile
2023,Humboldt,Male,Asianother,Publicorder,0.0,0.0,1146,0.31,Juvenile
2023,Imperial,Male,Asianother,Publicorder,0.0,0.0,285,0.0,Juvenile
2023,Inyo,Male,Asianother,Publicorder,1226.99,2.0,163,0.5,Juvenile
2023,Kern,Male,Asianother,Publicorder,110.44,4.0,3622,0.07,Juvenile
2023,Kings,Male,Asianother,Publicorder,117.23,1.0,853,0.09,Juvenile
2023,Lake,Male,Asianother,Publicorder,743.49,2.0,269,0.0,Juvenile
2023,Lassen,Male,Asianother,Publicorder,0.0,0.0,110,0.34,Juvenile
2023,Los Angeles,Male,Asianother,Publicorder,22.69,16.0,70510,0.11,Juvenile
2023,Madera,Male,Asianother,Publicorder,0.0,0.0,350,0.12,Juvenile
2023,Marin,Male,Asianother,Publicorder,66.8,1.0,1497,0.02,Juvenile
2023,Mariposa,Male,Asianother,Publicorder,0.0,0.0,58,0.5,Juvenile
2023,Mendocino,Male,Asianother,Publicorder,426.44,2.0,469,0.0,Juvenile
2023,Merced,Male,Asianother,Publicorder,0.0,0.0,1863,0.16,Juvenile
2023,Modoc,Male,Asianother,Publicorder,0.0,0.0,15,0.0,Juvenile
2023,Mono,Male,Asianother,Publicorder,0.0,0.0,33,0.0,Juvenile
2023,Monterey,Male,Asianother,Publicorder,114.22,2.0,1751,0.11,Juvenile
2023,Napa,Male,Asianother,Publicorder,0.0,0.0,683,0.01,Juvenile
2023,Nevada,Male,Asianother,Publicorder,0.0,0.0,278,0.0,Juvenile
2023,Orange,Male,Asianother,Publicorder,38.05,13.0,34166,0.1,Juvenile
2023,Placer,Male,Asianother,Publicorder,217.39,5.0,2300,0.01,Juvenile
2023,Plumas,Male,Asianother,Publicorder,0.0,0.0,69,0.0,Juvenile
2023,Riverside,Male,Asianother,Publicorder,16.45,2.0,12155,0.07,Juvenile
2023,Sacramento,Male,Asianother,Publicorder,88.44,17.0,19221,0.16,Juvenile
2023,San Benito,Male,Asianother,Publicorder,0.0,0.0,113,0.23,Juvenile
2023,San Bernard,Male,Asianother,Publicorder,34.06,4.0,11745,0.12,Juvenile
2023,San Diego,Male,Asianother,Publicorder,37.32,11.0,29473,0.08,Juvenile
2023,San Francis,Male,Asianother,Publicorder,38.18,4.13,10822,0.1,Juvenile
2023,San Joaquin,Male,Asianother,Publicorder,133.51,12.0,8988,0.1,Juvenile
2023,San Luis Ob,Male,Asianother,Publicorder,0.0,0.0,960,0.03,Juvenile
2023,San Mateo,Male,Asianother,Publicorder,26.32,3.0,11399,0.08,Juvenile
2023,Santa Barba,Male,Asianother,Publicorder,177.2,3.0,1693,0.0,Juvenile
2023,Santa Clara,Male,Asianother,Publicorder,33.84,13.0,38412,0.04,Juvenile
2023,Santa Cruz,Male,Asianother,Publicorder,184.33,2.0,1085,0.12,Juvenile
2023,Shasta,Male,Asianother,Publicorder,0.0,0.0,992,0.11,Juvenile
2023,Sierra,Male,Asianother,Publicorder,0.0,0.0,9,0.0,Juvenile
2023,Siskiyou,Male,Asianother,Publicorder,395.26,1.0,253,0.0,Juvenile
2023,Solano,Male,Asianother,Publicorder,60.33,3.0,4973,0.03,Juvenile
2023,Sonoma,Male,Asianother,Publicorder,210.53,4.0,1900,0.1,Juvenile
2023,Stanislaus,Male,Asianother,Publicorder,33.81,1.0,2958,0.14,Juvenile
2023,Sutter,Male,Asianother,Publicorder,96.53,1.0,1036,0.09,Juvenile
2023,Tehama,Male,Asianother,Publicorder,0.0,0.0,170,0.0,Juvenile
2023,Trinity,Male,Asianother,Publicorder,0.0,0.0,41,0.0,Juvenile
2023,Tulare,Male,Asianother,Publicorder,191.33,3.0,1568,0.09,Juvenile
2023,Tuolumne,Male,Asianother,Publicorder,0.0,0.0,155,0.0,Juvenile
2023,Ventura,Male,Asianother,Publicorder,71.46,3.0,4198,0.04,Juvenile
2023,Yolo,Male,Asianother,Publicorder,0.0,0.0,2712,0.12,Juvenile
2023,Yuba,Male,Asianother,Publicorder,0.0,0.0,686,0.3,Juvenile
2023,Alameda,Male,Black,Publicorder,472.48,34.0,7196,0.16,Juvenile
2023,Alpine,Male,Black,Publicorder,,0.0,0,0.0,Juvenile
2023,Amador,Male,Black,Publicorder,0.0,0.0,9,0.0,Juvenile
2023,Butte,Male,Black,Publicorder,1973.68,3.0,152,0.06,Juvenile
2023,Calaveras,Male,Black,Publicorder,0.0,0.0,10,0.0,Juvenile
2023,Colusa,Male,Black,Publicorder,0.0,0.0,6,0.0,Juvenile
2023,Contra Cost,Male,Black,Publicorder,635.06,28.0,4409,0.15,Juvenile
2023,Del Norte,Male,Black,Publicorder,0.0,0.0,8,0.0,Juvenile
2023,El Dorado,Male,Black,Publicorder,1886.79,1.0,53,0.13,Juvenile
2023,Fresno,Male,Black,Publicorder,999.67,30.0,3001,0.32,Juvenile
2023,Glenn,Male,Black,Publicorder,0.0,0.0,9,0.0,Juvenile
2023,Humboldt,Male,Black,Publicorder,0.0,0.0,65,0.0,Juvenile
2023,Imperial,Male,Black,Publicorder,0.0,0.0,70,0.18,Juvenile
2023,Inyo,Male,Black,Publicorder,0.0,0.0,4,0.0,Juvenile
2023,Kern,Male,Black,Publicorder,1623.27,48.0,2957,0.24,Juvenile
2023,Kings,Male,Black,Publicorder,479.62,2.0,417,0.35,Juvenile
2023,Lake,Male,Black,Publicorder,0.0,0.0,48,0.0,Juvenile
2023,Lassen,Male,Black,Publicorder,0.0,0.0,24,0.0,Juvenile
2023,Los Angeles,Male,Black,Publicorder,522.3,200.0,38292,0.2,Juvenile
2023,Madera,Male,Black,Publicorder,1290.32,2.0,155,0.09,Juvenile
2023,Marin,Male,Black,Publicorder,591.72,1.0,169,0.41,Juvenile
2023,Mariposa,Male,Black,Publicorder,0.0,0.0,3,0.0,Juvenile
2023,Mendocino,Male,Black,Publicorder,0.0,0.0,29,0.42,Juvenile
2023,Merced,Male,Black,Publicorder,923.79,4.0,433,0.31,Juvenile
2023,Modoc,Male,Black,Publicorder,0.0,0.0,2,0.0,Juvenile
2023,Mono,Male,Black,Publicorder,0.0,0.0,2,0.0,Juvenile
2023,Monterey,Male,Black,Publicorder,347.22,1.0,288,0.12,Juvenile
2023,Napa,Male,Black,Publicorder,4411.76,3.0,68,0.0,Juvenile
2023,Nevada,Male,Black,Publicorder,18181.82,2.0,11,0.0,Juvenile
2023,Orange,Male,Black,Publicorder,310.15,7.0,2257,0.16,Juvenile
2023,Placer,Male,Black,Publicorder,420.17,1.0,238,0.1,Juvenile
