Year,County,Cost_per_prisoner,Imprisonments,Population
2019,Shasta,107416.16248690484,54.0,4913.0
2019,Shasta,107416.16248690484,7.0,670.0
2019,Shasta,107416.16248690484,13.0,670.0
2019,Shasta,107416.16248690484,4.0,670.0
2019,Shasta,107416.16248690484,54.0,670.0
2019,Shasta,107416.16248690484,5.0,5336.0
2019,Shasta,107416.16248690484,9.0,5336.0
2019,Shasta,107416.16248690484,11.0,5336.0
2019,Shasta,107416.16248690484,63.0,5336.0
2019,Shasta,107416.16248690484,77.0,45705.0
2019,Shasta,107416.16248690484,166.0,45705.0
2019,Shasta,107416.16248690484,89.0,45705.0
2019,Shasta,107416.16248690484,542.0,45705.0
2019,Sierra,107416.16248690484,0.0,34.0
2019,Sierra,107416.16248690484,0.0,34.0
2019,Sierra,107416.16248690484,0.0,34.0
2019,Sierra,107416.16248690484,0.0,34.0
2019,Sierra,107416.16248690484,0.0,1.0
2019,Sierra,107416.16248690484,0.0,1.0
2019,Sierra,107416.16248690484,0.0,1.0
2019,Sierra,107416.16248690484,0.0,1.0
2019,Sierra,107416.16248690484,0.0,78.0
2019,Sierra,107416.16248690484,0.0,78.0
2019,Sierra,107416.16248690484,0.0,78.0
2019,Sierra,107416.16248690484,0.0,78.0
2019,Sierra,107416.16248690484,0.0,868.0
2019,Sierra,107416.16248690484,1.0,868.0
2019,Sierra,107416.16248690484,0.0,868.0
2019,Sierra,107416.16248690484,2.0,868.0
2019,Sierra,107416.16248690484,0.0,33.0
2019,Sierra,107416.16248690484,0.0,33.0
2019,Sierra,107416.16248690484,0.0,33.0
2019,Sierra,107416.16248690484,0.0,33.0
2019,Sierra,107416.16248690484,0.0,4.0
2019,Sierra,107416.16248690484,0.0,4.0
2019,Sierra,107416.16248690484,0.0,4.0
2019,Sierra,107416.16248690484,1.0,4.0
2019,Sierra,107416.16248690484,0.0,102.0
2019,Sierra,107416.16248690484,0.0,102.0
2019,Sierra,107416.16248690484,0.0,102.0
2019,Sierra,107416.16248690484,0.0,102.0
2019,Sierra,107416.16248690484,0.0,844.0
2019,Sierra,107416.16248690484,1.0,844.0
2019,Sierra,107416.16248690484,2.0,844.0
2019,Sierra,107416.16248690484,1.0,844.0
2019,Siskiyou,107416.16248690484,0.0,1382.0
2019,Siskiyou,107416.16248690484,2.0,1382.0
2019,Siskiyou,107416.16248690484,0.0,1382.0
2019,Siskiyou,107416.16248690484,3.0,1382.0
2019,Siskiyou,107416.16248690484,0.0,144.0
2019,Siskiyou,107416.16248690484,1.0,144.0
2019,Siskiyou,107416.16248690484,0.0,144.0
2019,Siskiyou,107416.16248690484,0.0,144.0
2019,Siskiyou,107416.16248690484,0.0,1538.0
2019,Siskiyou,107416.16248690484,0.0,1538.0
2019,Siskiyou,107416.16248690484,0.0,1538.0
2019,Siskiyou,107416.16248690484,0.0,1538.0
2019,Siskiyou,107416.16248690484,2.0,10653.0
2019,Siskiyou,107416.16248690484,2.0,10653.0
2019,Siskiyou,107416.16248690484,3.0,10653.0
2019,Siskiyou,107416.16248690484,8.0,10653.0
2019,Siskiyou,107416.16248690484,0.0,1262.0
2019,Siskiyou,107416.16248690484,7.0,1262.0
2019,Siskiyou,107416.16248690484,5.0,1262.0
2019,Siskiyou,107416.16248690484,22.0,1262.0
2019,Siskiyou,107416.16248690484,2.0,224.0
2019,Siskiyou,107416.16248690484,0.0,224.0
2019,Siskiyou,107416.16248690484,0.0,224.0
2019,Siskiyou,107416.16248690484,5.0,224.0
2019,Siskiyou,107416.16248690484,2.0,1680.0
2019,Siskiyou,107416.16248690484,2.0,1680.0
2019,Siskiyou,107416.16248690484,2.0,1680.0
2019,Siskiyou,107416.16248690484,13.0,1680.0
2019,Siskiyou,107416.16248690484,12.0,10463.0
2019,Siskiyou,107416.16248690484,24.0,10463.0
2019,Siskiyou,107416.16248690484,19.0,10463.0
2019,Siskiyou,107416.16248690484,93.0,10463.0
2019,Solano,107416.16248690484,0.0,31401.0
2019,Solano,107416.16248690484,0.0,31401.0
2019,Solano,107416.16248690484,0.0,31401.0
2019,Solano,107416.16248690484,2.0,31401.0
2019,Solano,107416.16248690484,1.0,21161.0
2019,Solano,107416.16248690484,0.0,21161.0
2019,Solano,107416.16248690484,0.0,21161.0
2019,Solano,107416.16248690484,9.0,21161.0
2019,Solano,107416.16248690484,0.0,35677.0
2019,Solano,107416.16248690484,1.0,35677.0
2019,Solano,107416.16248690484,0.0,35677.0
2019,Solano,107416.16248690484,1.0,35677.0
2019,Solano,107416.16248690484,0.0,56572.0
2019,Solano,107416.16248690484,2.0,56572.0
2019,Solano,107416.16248690484,0.0,56572.0
2019,Solano,107416.16248690484,13.0,56572.0
2019,Solano,107416.16248690484,1.0,28601.0
2019,Solano,107416.16248690484,2.0,28601.0
2019,Solano,107416.16248690484,4.0,28601.0
2019,Solano,107416.16248690484,65.0,28601.0
2019,Solano,107416.16248690484,11.0,22295.0
2019,Solano,107416.16248690484,31.0,22295.0
2019,Solano,107416.16248690484,32.0,22295.0
2019,Solano,107416.16248690484,382.0,22295.0
2019,Solano,107416.16248690484,0.0,38206.0
2019,Solano,107416.16248690484,7.0,38206.0
2019,Solano,107416.16248690484,19.0,38206.0
2019,Solano,107416.16248690484,152.0,38206.0
2019,Solano,107416.16248690484,5.0,58188.0
2019,Solano,107416.16248690484,19.0,58188.0
2019,Solano,107416.16248690484,14.0,58188.0
2019,Solano,107416.16248690484,156.0,58188.0
2019,Sonoma,107416.16248690484,0.0,13963.0
2019,Sonoma,107416.16248690484,1.0,13963.0
2019,Sonoma,107416.16248690484,0.0,13963.0
2019,Sonoma,107416.16248690484,4.0,13963.0
2019,Sonoma,107416.16248690484,0.0,2290.0
2019,Sonoma,107416.16248690484,0.0,2290.0
2019,Sonoma,107416.16248690484,0.0,2290.0
2019,Sonoma,107416.16248690484,2.0,2290.0
2019,Sonoma,107416.16248690484,0.0,41258.0
2019,Sonoma,107416.16248690484,1.0,41258.0
2019,Sonoma,107416.16248690484,2.0,41258.0
2019,Sonoma,107416.16248690484,6.0,41258.0
2019,Sonoma,107416.16248690484,0.0,108229.0
2019,Sonoma,107416.16248690484,9.0,108229.0
2019,Sonoma,107416.16248690484,3.0,108229.0
2019,Sonoma,107416.16248690484,15.0,108229.0
2019,Sonoma,107416.16248690484,3.0,12071.0
2019,Sonoma,107416.16248690484,6.0,12071.0
2019,Sonoma,107416.16248690484,1.0,12071.0
2019,Sonoma,107416.16248690484,67.0,12071.0
2019,Sonoma,107416.16248690484,2.0,3114.0
2019,Sonoma,107416.16248690484,8.0,3114.0
2019,Sonoma,107416.16248690484,7.0,3114.0
2019,Sonoma,107416.16248690484,74.0,3114.0
2019,Sonoma,107416.16248690484,13.0,47042.0
2019,Sonoma,107416.16248690484,18.0,47042.0
2019,Sonoma,107416.16248690484,31.0,47042.0
2019,Sonoma,107416.16248690484,235.0,47042.0
2019,Sonoma,107416.16248690484,15.0,104544.0
2019,Sonoma,107416.16248690484,53.0,104544.0
2019,Sonoma,107416.16248690484,23.0,104544.0
2019,Sonoma,107416.16248690484,220.0,104544.0
2019,Stanislaus,107416.16248690484,0.0,16417.0
2019,Stanislaus,107416.16248690484,1.0,16417.0
2019,Stanislaus,107416.16248690484,0.0,16417.0
2019,Stanislaus,107416.16248690484,2.0,16417.0
2019,Stanislaus,107416.16248690484,0.0,4647.0
2019,Stanislaus,107416.16248690484,2.0,4647.0
2019,Stanislaus,107416.16248690484,1.0,4647.0
2019,Stanislaus,107416.16248690484,7.0,4647.0
2019,Stanislaus,107416.16248690484,0.0,77778.0
2019,Stanislaus,107416.16248690484,2.0,77778.0
2019,Stanislaus,107416.16248690484,2.0,77778.0
2019,Stanislaus,107416.16248690484,16.0,77778.0
2019,Stanislaus,107416.16248690484,2.0,81022.0
2019,Stanislaus,107416.16248690484,13.0,81022.0
2019,Stanislaus,107416.16248690484,2.0,81022.0
2019,Stanislaus,107416.16248690484,29.0,81022.0
2019,Stanislaus,107416.16248690484,5.0,15740.0
2019,Stanislaus,107416.16248690484,11.0,15740.0
2019,Stanislaus,107416.16248690484,11.0,15740.0
2019,Stanislaus,107416.16248690484,93.0,15740.0
2019,Stanislaus,107416.16248690484,5.0,5311.0
2019,Stanislaus,107416.16248690484,24.0,5311.0
2019,Stanislaus,107416.16248690484,18.0,5311.0
2019,Stanislaus,107416.16248690484,166.0,5311.0
2019,Stanislaus,107416.16248690484,31.0,80695.0
2019,Stanislaus,107416.16248690484,68.0,80695.0
2019,Stanislaus,107416.16248690484,103.0,80695.0
2019,Stanislaus,107416.16248690484,474.0,80695.0
2019,Stanislaus,107416.16248690484,33.0,79309.0
2019,Stanislaus,107416.16248690484,112.0,79309.0
2019,Stanislaus,107416.16248690484,70.0,79309.0
2019,Stanislaus,107416.16248690484,372.0,79309.0
2019,Sutter,107416.16248690484,0.0,6477.0
2019,Sutter,107416.16248690484,0.0,6477.0
2019,Sutter,107416.16248690484,0.0,6477.0
2019,Sutter,107416.16248690484,0.0,6477.0
2019,Sutter,107416.16248690484,0.0,570.0
2019,Sutter,107416.16248690484,0.0,570.0
2019,Sutter,107416.16248690484,1.0,570.0
2019,Sutter,107416.16248690484,2.0,570.0
2019,Sutter,107416.16248690484,0.0,9705.0
2019,Sutter,107416.16248690484,2.0,9705.0
2019,Sutter,107416.16248690484,1.0,9705.0
2019,Sutter,107416.16248690484,2.0,9705.0
2019,Sutter,107416.16248690484,1.0,16196.0
2019,Sutter,107416.16248690484,6.0,16196.0
2019,Sutter,107416.16248690484,1.0,16196.0
2019,Sutter,107416.16248690484,12.0,16196.0
2019,Sutter,107416.16248690484,1.0,6400.0
2019,Sutter,107416.16248690484,2.0,6400.0
2019,Sutter,107416.16248690484,3.0,6400.0
2019,Sutter,107416.16248690484,10.0,6400.0
2019,Sutter,107416.16248690484,0.0,702.0
2019,Sutter,107416.16248690484,4.0,702.0
2019,Sutter,107416.16248690484,1.0,702.0
2019,Sutter,107416.16248690484,25.0,702.0
2019,Sutter,107416.16248690484,5.0,10667.0
2019,Sutter,107416.16248690484,8.0,10667.0
2019,Sutter,107416.16248690484,15.0,10667.0
2019,Sutter,107416.16248690484,91.0,10667.0
2019,Sutter,107416.16248690484,3.0,15661.0
2019,Sutter,107416.16248690484,31.0,15661.0
2019,Sutter,107416.16248690484,23.0,15661.0
2019,Sutter,107416.16248690484,90.0,15661.0
2019,Tehama,107416.16248690484,0.0,1306.0
2019,Tehama,107416.16248690484,0.0,1306.0
2019,Tehama,107416.16248690484,1.0,1306.0
2019,Tehama,107416.16248690484,3.0,1306.0
2019,Tehama,107416.16248690484,0.0,83.0
2019,Tehama,107416.16248690484,0.0,83.0
2019,Tehama,107416.16248690484,0.0,83.0
2019,Tehama,107416.16248690484,1.0,83.0
2019,Tehama,107416.16248690484,2.0,4763.0
2019,Tehama,107416.16248690484,1.0,4763.0
2019,Tehama,107416.16248690484,0.0,4763.0
2019,Tehama,107416.16248690484,2.0,4763.0
2019,Tehama,107416.16248690484,1.0,14353.0
2019,Tehama,107416.16248690484,6.0,14353.0
2019,Tehama,107416.16248690484,4.0,14353.0
2019,Tehama,107416.16248690484,8.0,14353.0
2019,Tehama,107416.16248690484,4.0,1121.0
2019,Tehama,107416.16248690484,0.0,1121.0
2019,Tehama,107416.16248690484,7.0,1121.0
2019,Tehama,107416.16248690484,18.0,1121.0
2019,Tehama,107416.16248690484,1.0,169.0
2019,Tehama,107416.16248690484,2.0,169.0
2019,Tehama,107416.16248690484,2.0,169.0
2019,Tehama,107416.16248690484,11.0,169.0
2019,Tehama,107416.16248690484,4.0,5132.0
2019,Tehama,107416.16248690484,6.0,5132.0
2019,Tehama,107416.16248690484,8.0,5132.0
2019,Tehama,107416.16248690484,65.0,5132.0
2019,Tehama,107416.16248690484,33.0,14152.0
2019,Tehama,107416.16248690484,37.0,14152.0
2019,Tehama,107416.16248690484,23.0,14152.0
2019,Tehama,107416.16248690484,171.0,14152.0
2019,Trinity,107416.16248690484,0.0,417.0
2019,Trinity,107416.16248690484,0.0,417.0
2019,Trinity,107416.16248690484,0.0,417.0
2019,Trinity,107416.16248690484,1.0,417.0
2019,Trinity,107416.16248690484,0.0,0.0
2019,Trinity,107416.16248690484,0.0,0.0
2019,Trinity,107416.16248690484,0.0,0.0
2019,Trinity,107416.16248690484,0.0,0.0
2019,Trinity,107416.16248690484,0.0,357.0
2019,Trinity,107416.16248690484,0.0,357.0
2019,Trinity,107416.16248690484,0.0,357.0
2019,Trinity,107416.16248690484,1.0,357.0
2019,Trinity,107416.16248690484,0.0,3347.0
2019,Trinity,107416.16248690484,1.0,3347.0
2019,Trinity,107416.16248690484,1.0,3347.0
2019,Trinity,107416.16248690484,1.0,3347.0
2019,Trinity,107416.16248690484,1.0,395.0
2019,Trinity,107416.16248690484,2.0,395.0
2019,Trinity,107416.16248690484,0.0,395.0
2019,Trinity,107416.16248690484,3.0,395.0
2019,Trinity,107416.16248690484,1.0,38.0
2019,Trinity,107416.16248690484,0.0,38.0
2019,Trinity,107416.16248690484,0.0,38.0
2019,Trinity,107416.16248690484,6.0,38.0
2019,Trinity,107416.16248690484,0.0,339.0
2019,Trinity,107416.16248690484,1.0,339.0
2019,Trinity,107416.16248690484,0.0,339.0
2019,Trinity,107416.16248690484,1.0,339.0
2019,Trinity,107416.16248690484,1.0,3414.0
2019,Trinity,107416.16248690484,7.0,3414.0
2019,Trinity,107416.16248690484,6.0,3414.0
2019,Trinity,107416.16248690484,43.0,3414.0
2019,Tulare,107416.16248690484,0.0,8375.0
2019,Tulare,107416.16248690484,0.0,8375.0
2019,Tulare,107416.16248690484,0.0,8375.0
2019,Tulare,107416.16248690484,5.0,8375.0
2019,Tulare,107416.16248690484,0.0,1750.0
2019,Tulare,107416.16248690484,0.0,1750.0
2019,Tulare,107416.16248690484,1.0,1750.0
2019,Tulare,107416.16248690484,4.0,1750.0
2019,Tulare,107416.16248690484,2.0,90946.0
2019,Tulare,107416.16248690484,10.0,90946.0
2019,Tulare,107416.16248690484,4.0,90946.0
2019,Tulare,107416.16248690484,33.0,90946.0
2019,Tulare,107416.16248690484,0.0,45832.0
2019,Tulare,107416.16248690484,8.0,45832.0
2019,Tulare,107416.16248690484,2.0,45832.0
2019,Tulare,107416.16248690484,19.0,45832.0
2019,Tulare,107416.16248690484,5.0,7906.0
2019,Tulare,107416.16248690484,7.0,7906.0
2019,Tulare,107416.16248690484,13.0,7906.0
2019,Tulare,107416.16248690484,90.0,7906.0
2019,Tulare,107416.16248690484,4.0,2200.0
2019,Tulare,107416.16248690484,7.0,2200.0
2019,Tulare,107416.16248690484,17.0,2200.0
2019,Tulare,107416.16248690484,108.0,2200.0
2019,Tulare,107416.16248690484,40.0,95467.0
2019,Tulare,107416.16248690484,95.0,95467.0
2019,Tulare,107416.16248690484,120.0,95467.0
2019,Tulare,107416.16248690484,1240.0,95467.0
2019,Tulare,107416.16248690484,13.0,44421.0
2019,Tulare,107416.16248690484,66.0,44421.0
2019,Tulare,107416.16248690484,34.0,44421.0
2019,Tulare,107416.16248690484,284.0,44421.0
2019,Tuolumne,107416.16248690484,0.0,1020.0
2019,Tuolumne,107416.16248690484,0.0,1020.0
2019,Tuolumne,107416.16248690484,0.0,1020.0
2019,Tuolumne,107416.16248690484,2.0,1020.0
2019,Tuolumne,107416.16248690484,0.0,57.0
2019,Tuolumne,107416.16248690484,0.0,57.0
2019,Tuolumne,107416.16248690484,0.0,57.0
2019,Tuolumne,107416.16248690484,0.0,57.0
2019,Tuolumne,107416.16248690484,0.0,1522.0
2019,Tuolumne,107416.16248690484,0.0,1522.0
2019,Tuolumne,107416.16248690484,1.0,1522.0
2019,Tuolumne,107416.16248690484,0.0,1522.0
2019,Tuolumne,107416.16248690484,2.0,13039.0
2019,Tuolumne,107416.16248690484,7.0,13039.0
2019,Tuolumne,107416.16248690484,3.0,13039.0
2019,Tuolumne,107416.16248690484,4.0,13039.0
2019,Tuolumne,107416.16248690484,4.0,906.0
2019,Tuolumne,107416.16248690484,3.0,906.0
2019,Tuolumne,107416.16248690484,2.0,906.0
2019,Tuolumne,107416.16248690484,10.0,906.0
2019,Tuolumne,107416.16248690484,1.0,832.0
2019,Tuolumne,107416.16248690484,3.0,832.0
2019,Tuolumne,107416.16248690484,4.0,832.0
2019,Tuolumne,107416.16248690484,9.0,832.0
2019,Tuolumne,107416.16248690484,7.0,2619.0
2019,Tuolumne,107416.16248690484,5.0,2619.0
2019,Tuolumne,107416.16248690484,9.0,2619.0
2019,Tuolumne,107416.16248690484,22.0,2619.0
2019,Tuolumne,107416.16248690484,24.0,13986.0
2019,Tuolumne,107416.16248690484,45.0,13986.0
2019,Tuolumne,107416.16248690484,25.0,13986.0
2019,Tuolumne,107416.16248690484,109.0,13986.0
2019,Unknown,107416.16248690484,4.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,17.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,27.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,29.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,10.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,29.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,82.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,38.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Unknown,107416.16248690484,0.0,0.0
2019,Ventura,107416.16248690484,0.0,28233.0
2019,Ventura,107416.16248690484,2.0,28233.0
2019,Ventura,107416.16248690484,1.0,28233.0
2019,Ventura,107416.16248690484,4.0,28233.0
2019,Ventura,107416.16248690484,0.0,4327.0
2019,Ventura,107416.16248690484,5.0,4327.0
2019,Ventura,107416.16248690484,0.0,4327.0
2019,Ventura,107416.16248690484,2.0,4327.0
2019,Ventura,107416.16248690484,4.0,116148.0
2019,Ventura,107416.16248690484,11.0,116148.0
2019,Ventura,107416.16248690484,5.0,116148.0
2019,Ventura,107416.16248690484,32.0,116148.0
2019,Ventura,107416.16248690484,1.0,129996.0
2019,Ventura,107416.16248690484,16.0,129996.0
2019,Ventura,107416.16248690484,3.0,129996.0
2019,Ventura,107416.16248690484,15.0,129996.0
2019,Ventura,107416.16248690484,4.0,25121.0
2019,Ventura,107416.16248690484,8.0,25121.0
2019,Ventura,107416.16248690484,5.0,25121.0
2019,Ventura,107416.16248690484,36.0,25121.0
2019,Ventura,107416.16248690484,2.0,5292.0
2019,Ventura,107416.16248690484,35.0,5292.0
2019,Ventura,107416.16248690484,7.0,5292.0
2019,Ventura,107416.16248690484,122.0,5292.0
2019,Ventura,107416.16248690484,60.0,122508.0
2019,Ventura,107416.16248690484,92.0,122508.0
2019,Ventura,107416.16248690484,87.0,122508.0
2019,Ventura,107416.16248690484,793.0,122508.0
2019,Ventura,107416.16248690484,29.0,131185.0
2019,Ventura,107416.16248690484,51.0,131185.0
2019,Ventura,107416.16248690484,35.0,131185.0
2019,Ventura,107416.16248690484,281.0,131185.0
2019,Yolo,107416.16248690484,0.0,15419.0
2019,Yolo,107416.16248690484,0.0,15419.0
2019,Yolo,107416.16248690484,0.0,15419.0
2019,Yolo,107416.16248690484,0.0,15419.0
2019,Yolo,107416.16248690484,0.0,1810.0
2019,Yolo,107416.16248690484,1.0,1810.0
2019,Yolo,107416.16248690484,0.0,1810.0
2019,Yolo,107416.16248690484,1.0,1810.0
2019,Yolo,107416.16248690484,0.0,22708.0
2019,Yolo,107416.16248690484,1.0,22708.0
2019,Yolo,107416.16248690484,1.0,22708.0
2019,Yolo,107416.16248690484,2.0,22708.0
2019,Yolo,107416.16248690484,1.0,37112.0
2019,Yolo,107416.16248690484,2.0,37112.0
2019,Yolo,107416.16248690484,0.0,37112.0
2019,Yolo,107416.16248690484,8.0,37112.0
2019,Yolo,107416.16248690484,4.0,14106.0
2019,Yolo,107416.16248690484,7.0,14106.0
2019,Yolo,107416.16248690484,2.0,14106.0
2019,Yolo,107416.16248690484,36.0,14106.0
2019,Yolo,107416.16248690484,12.0,1938.0
2019,Yolo,107416.16248690484,20.0,1938.0
2019,Yolo,107416.16248690484,12.0,1938.0
2019,Yolo,107416.16248690484,83.0,1938.0
2019,Yolo,107416.16248690484,21.0,23024.0
2019,Yolo,107416.16248690484,29.0,23024.0
2019,Yolo,107416.16248690484,23.0,23024.0
2019,Yolo,107416.16248690484,195.0,23024.0
2019,Yolo,107416.16248690484,20.0,35233.0
2019,Yolo,107416.16248690484,43.0,35233.0
2019,Yolo,107416.16248690484,18.0,35233.0
2019,Yolo,107416.16248690484,106.0,35233.0
2019,Yuba,107416.16248690484,0.0,3541.0
2019,Yuba,107416.16248690484,1.0,3541.0
2019,Yuba,107416.16248690484,0.0,3541.0
2019,Yuba,107416.16248690484,0.0,3541.0
2019,Yuba,107416.16248690484,0.0,670.0
2019,Yuba,107416.16248690484,0.0,670.0
2019,Yuba,107416.16248690484,0.0,670.0
2019,Yuba,107416.16248690484,2.0,670.0
2019,Yuba,107416.16248690484,0.0,6233.0
2019,Yuba,107416.16248690484,0.0,6233.0
2019,Yuba,107416.16248690484,1.0,6233.0
2019,Yuba,107416.16248690484,3.0,6233.0
2019,Yuba,107416.16248690484,2.0,14412.0
2019,Yuba,107416.16248690484,1.0,14412.0
2019,Yuba,107416.16248690484,2.0,14412.0
2019,Yuba,107416.16248690484,6.0,14412.0
2019,Yuba,107416.16248690484,0.0,3337.0
2019,Yuba,107416.16248690484,3.0,3337.0
2019,Yuba,107416.16248690484,2.0,3337.0
2019,Yuba,107416.16248690484,21.0,3337.0
2019,Yuba,107416.16248690484,4.0,866.0
2019,Yuba,107416.16248690484,7.0,866.0
2019,Yuba,107416.16248690484,4.0,866.0
2019,Yuba,107416.16248690484,30.0,866.0
2019,Yuba,107416.16248690484,0.0,6493.0
2019,Yuba,107416.16248690484,5.0,6493.0
2019,Yuba,107416.16248690484,11.0,6493.0
2019,Yuba,107416.16248690484,70.0,6493.0
2019,Yuba,107416.16248690484,4.0,14621.0
2019,Yuba,107416.16248690484,24.0,14621.0
2019,Yuba,107416.16248690484,26.0,14621.0
2019,Yuba,107416.16248690484,150.0,14621.0
2020,Alameda,121102.67437744248,0.0,225699.0
2020,Alameda,121102.67437744248,0.0,225699.0
2020,Alameda,121102.67437744248,0.0,225699.0
2020,Alameda,121102.67437744248,6.0,225699.0
2020,Alameda,121102.67437744248,0.0,63254.0
2020,Alameda,121102.67437744248,1.0,63254.0
2020,Alameda,121102.67437744248,1.0,63254.0
2020,Alameda,121102.67437744248,32.0,63254.0
2020,Alameda,121102.67437744248,0.0,121780.0
2020,Alameda,121102.67437744248,0.0,121780.0
2020,Alameda,121102.67437744248,0.0,121780.0
2020,Alameda,121102.67437744248,7.0,121780.0
2020,Alameda,121102.67437744248,0.0,166535.0
2020,Alameda,121102.67437744248,0.0,166535.0
2020,Alameda,121102.67437744248,0.0,166535.0
2020,Alameda,121102.67437744248,16.0,166535.0
2020,Alameda,121102.67437744248,1.0,211651.0
2020,Alameda,121102.67437744248,6.0,211651.0
2020,Alameda,121102.67437744248,3.0,211651.0
2020,Alameda,121102.67437744248,184.0,211651.0
2020,Alameda,121102.67437744248,1.0,55430.0
2020,Alameda,121102.67437744248,58.0,55430.0
2020,Alameda,121102.67437744248,26.0,55430.0
2020,Alameda,121102.67437744248,1693.0,55430.0
2020,Alameda,121102.67437744248,0.0,129922.0
2020,Alameda,121102.67437744248,14.0,129922.0
2020,Alameda,121102.67437744248,8.0,129922.0
2020,Alameda,121102.67437744248,475.0,129922.0
2020,Alameda,121102.67437744248,0.0,169792.0
2020,Alameda,121102.67437744248,9.0,169792.0
2020,Alameda,121102.67437744248,3.0,169792.0
2020,Alameda,121102.67437744248,168.0,169792.0
2020,Alpine,121102.67437744248,0.0,98.0
2020,Alpine,121102.67437744248,0.0,98.0
2020,Alpine,121102.67437744248,0.0,98.0
2020,Alpine,121102.67437744248,0.0,98.0
2020,Alpine,121102.67437744248,0.0,0.0
2020,Alpine,121102.67437744248,0.0,0.0
2020,Alpine,121102.67437744248,0.0,0.0
2020,Alpine,121102.67437744248,0.0,0.0
2020,Alpine,121102.67437744248,0.0,43.0
2020,Alpine,121102.67437744248,0.0,43.0
2020,Alpine,121102.67437744248,0.0,43.0
2020,Alpine,121102.67437744248,0.0,43.0
2020,Alpine,121102.67437744248,0.0,252.0
2020,Alpine,121102.67437744248,0.0,252.0
2020,Alpine,121102.67437744248,0.0,252.0
2020,Alpine,121102.67437744248,0.0,252.0
2020,Alpine,121102.67437744248,0.0,87.0
2020,Alpine,121102.67437744248,0.0,87.0
2020,Alpine,121102.67437744248,0.0,87.0
2020,Alpine,121102.67437744248,0.0,87.0
2020,Alpine,121102.67437744248,0.0,0.0
2020,Alpine,121102.67437744248,0.0,0.0
2020,Alpine,121102.67437744248,0.0,0.0
2020,Alpine,121102.67437744248,0.0,0.0
2020,Alpine,121102.67437744248,0.0,64.0
2020,Alpine,121102.67437744248,0.0,64.0
2020,Alpine,121102.67437744248,0.0,64.0
2020,Alpine,121102.67437744248,0.0,64.0
2020,Alpine,121102.67437744248,0.0,259.0
2020,Alpine,121102.67437744248,0.0,259.0
2020,Alpine,121102.67437744248,0.0,259.0
2020,Alpine,121102.67437744248,0.0,259.0
2020,Amador,121102.67437744248,0.0,756.0
2020,Amador,121102.67437744248,0.0,756.0
2020,Amador,121102.67437744248,0.0,756.0
2020,Amador,121102.67437744248,0.0,756.0
2020,Amador,121102.67437744248,0.0,169.0
2020,Amador,121102.67437744248,0.0,169.0
2020,Amador,121102.67437744248,0.0,169.0
2020,Amador,121102.67437744248,0.0,169.0
2020,Amador,121102.67437744248,0.0,1555.0
2020,Amador,121102.67437744248,0.0,1555.0
2020,Amador,121102.67437744248,0.0,1555.0
2020,Amador,121102.67437744248,2.0,1555.0
2020,Amador,121102.67437744248,0.0,9025.0
2020,Amador,121102.67437744248,1.0,9025.0
2020,Amador,121102.67437744248,2.0,9025.0
2020,Amador,121102.67437744248,1.0,9025.0
2020,Amador,121102.67437744248,0.0,819.0
2020,Amador,121102.67437744248,1.0,819.0
2020,Amador,121102.67437744248,0.0,819.0
2020,Amador,121102.67437744248,12.0,819.0
2020,Amador,121102.67437744248,0.0,811.0
2020,Amador,121102.67437744248,2.0,811.0
2020,Amador,121102.67437744248,2.0,811.0
2020,Amador,121102.67437744248,15.0,811.0
2020,Amador,121102.67437744248,2.0,3040.0
2020,Amador,121102.67437744248,1.0,3040.0
2020,Amador,121102.67437744248,5.0,3040.0
2020,Amador,121102.67437744248,14.0,3040.0
2020,Amador,121102.67437744248,1.0,10150.0
2020,Amador,121102.67437744248,7.0,10150.0
2020,Amador,121102.67437744248,9.0,10150.0
2020,Amador,121102.67437744248,45.0,10150.0
2020,Butte,121102.67437744248,0.0,7350.0
2020,Butte,121102.67437744248,1.0,7350.0
