Year,County,Gender,Race,Population_age_10-17,Poverty_rate_age_12-17
2019,Los Angeles,Male,White,90255,0.0786851178387569
2019,Madera,Female,Asian/other,437,0.1214630779848171
2019,Madera,Female,Black,166,1.0
2019,Madera,Female,Latinx,6762,0.3318534961154273
2019,Madera,Female,White,2001,0.136986301369863
2019,Madera,Male,Asian/other,393,0.0173010380622837
2019,Madera,Male,Black,168,0.0
2019,Madera,Male,Latinx,6914,0.2978641523956128
2019,Madera,Male,White,2008,0.1082004555808656
2019,Marin,Female,Asian/other,1661,0.2391640866873065
2019,Marin,Female,Black,274,0.2036199095022624
2019,Marin,Female,Latinx,3004,0.1879895561357702
2019,Marin,Female,White,8146,0.0262975778546712
2019,Marin,Male,Asian/other,1645,0.0339168490153172
2019,Marin,Male,Black,413,0.0304709141274238
2019,Marin,Male,Latinx,2867,0.2178349600709849
2019,Marin,Male,White,8702,0.0207191780821917
2019,Mariposa,Female,Asian/other,50,0.0
2019,Mariposa,Female,Black,3,1.0
2019,Mariposa,Female,Latinx,107,0.4262295081967213
2019,Mariposa,Female,White,455,0.1104651162790697
2019,Mariposa,Male,Asian/other,61,0.0
2019,Mariposa,Male,Black,2,0.0
2019,Mariposa,Male,Latinx,120,0.3103448275862069
2019,Mariposa,Male,White,468,0.138235294117647
2019,Mendocino,Female,Asian/other,485,0.082051282051282
2019,Mendocino,Female,Black,14,0.24
2019,Mendocino,Female,Latinx,1630,0.2267657992565055
2019,Mendocino,Female,White,1948,0.1881107491856677
2019,Mendocino,Male,Asian/other,515,0.0620155038759689
2019,Mendocino,Male,Black,25,0.0
2019,Mendocino,Male,Latinx,1809,0.3127809890815671
2019,Mendocino,Male,White,2054,0.0940350877192982
2019,Merced,Female,Asian/other,1680,0.1963087248322147
2019,Merced,Female,Black,574,0.3549295774647887
2019,Merced,Female,Latinx,12299,0.3241550588489364
2019,Merced,Female,White,3611,0.1768617021276596
2019,Merced,Male,Asian/other,1905,0.2564102564102564
2019,Merced,Male,Black,579,0.2816901408450704
2019,Merced,Male,Latinx,13013,0.2835040546308152
2019,Merced,Male,White,3861,0.2008563643441027
2019,Modoc,Female,Asian/other,45,0.0
2019,Modoc,Female,Black,1,0.0
2019,Modoc,Female,Latinx,114,0.0
2019,Modoc,Female,White,282,0.2099447513812154
2019,Modoc,Male,Asian/other,19,0.0
2019,Modoc,Male,Black,0,0.0
2019,Modoc,Male,Latinx,118,0.3428571428571428
2019,Modoc,Male,White,305,0.18
2019,Mono,Female,Asian/other,26,0.0
2019,Mono,Female,Black,1,0.0
2019,Mono,Female,Latinx,331,0.1885964912280701
2019,Mono,Female,White,316,0.0
2019,Mono,Male,Asian/other,34,0.0
2019,Mono,Male,Black,1,0.0
2019,Mono,Male,Latinx,337,0.0
2019,Mono,Male,White,330,0.0
2019,Monterey,Female,Asian/other,1808,0.2494039103481163
2019,Monterey,Female,Black,344,0.1242038216560509
2019,Monterey,Female,Latinx,18529,0.2098382450697983
2019,Monterey,Female,White,4334,0.0660377358490566
2019,Monterey,Male,Asian/other,1882,0.1053811659192825
2019,Monterey,Male,Black,371,0.25
2019,Monterey,Male,Latinx,19913,0.2170689052116124
2019,Monterey,Male,White,4586,0.0332541567695962
2019,Napa,Female,Asian/other,780,0.3228764478764478
2019,Napa,Female,Black,93,0.3670886075949367
2019,Napa,Female,Latinx,3444,0.1010033444816053
2019,Napa,Female,White,2482,0.0457804743519029
2019,Napa,Male,Asian/other,768,0.0361570247933884
2019,Napa,Male,Black,108,0.0652173913043478
2019,Napa,Male,Latinx,3615,0.1242002258185924
2019,Napa,Male,White,2657,0.0558069381598793
2019,Nevada,Female,Asian/other,257,0.1134751773049645
2019,Nevada,Female,Black,16,0.0
2019,Nevada,Female,Latinx,584,0.4598540145985401
2019,Nevada,Female,White,2759,0.1204868154158215
2019,Nevada,Male,Asian/other,270,0.0
2019,Nevada,Male,Black,17,0.0
2019,Nevada,Male,Latinx,655,0.1247637051039697
2019,Nevada,Male,White,2981,0.1147893379191745
2019,Orange,Female,Asian/other,33114,0.2129652996845425
2019,Orange,Female,Black,2128,0.1415970287836583
2019,Orange,Female,Latinx,76761,0.2061488853060543
2019,Orange,Female,White,49374,0.0674601056732668
2019,Orange,Male,Asian/other,35014,0.1169371124468413
2019,Orange,Male,Black,2253,0.0955
2019,Orange,Male,Latinx,80671,0.1977611279380767
2019,Orange,Male,White,52855,0.0744320321325467
2019,Placer,Female,Asian/other,2383,0.3258550937844796
2019,Placer,Female,Black,205,0.0
2019,Placer,Female,Latinx,3642,0.1852281515854601
2019,Placer,Female,White,11971,0.0681405532414824
2019,Placer,Male,Asian/other,2547,0.0811128526645768
2019,Placer,Male,Black,229,0.151624548736462
2019,Placer,Male,Latinx,3910,0.1505154639175257
2019,Placer,Male,White,12859,0.0614241369579531
2019,Plumas,Female,Asian/other,65,0.0
2019,Plumas,Female,Black,5,0.0
2019,Plumas,Female,Latinx,101,0.3125
2019,Plumas,Female,White,552,0.0548302872062663
2019,Plumas,Male,Asian/other,89,0.0
2019,Plumas,Male,Black,6,0.0
2019,Plumas,Male,Latinx,117,0.2333333333333333
2019,Plumas,Male,White,532,0.0426829268292682
2019,Riverside,Female,Asian/other,12332,0.2170632617527568
2019,Riverside,Female,Black,7785,0.2200205489505357
2019,Riverside,Female,Latinx,82006,0.2135274160008755
2019,Riverside,Female,White,34364,0.1120799050309059
2019,Riverside,Male,Asian/other,12545,0.1441063308849248
2019,Riverside,Male,Black,8277,0.1915560196926749
2019,Riverside,Male,Latinx,86101,0.1964725307715401
2019,Riverside,Male,White,36377,0.087509232982156
2019,Sacramento,Female,Asian/other,18626,0.1811267290555907
2019,Sacramento,Female,Black,8599,0.2217878087791007
2019,Sacramento,Female,Latinx,25538,0.2109995817649519
2019,Sacramento,Female,White,28087,0.1094932716568545
2019,Sacramento,Male,Asian/other,19768,0.1789215686274509
2019,Sacramento,Male,Black,8848,0.3171042163882259
2019,Sacramento,Male,Latinx,26940,0.2360149720555812
2019,Sacramento,Male,White,29522,0.1381185155626496
2019,San Benito,Female,Asian/other,154,0.4776632302405498
2019,San Benito,Female,Black,21,0.0
2019,San Benito,Female,Latinx,2337,0.1179833679833679
2019,San Benito,Female,White,828,0.0902679830747531
2019,San Benito,Male,Asian/other,146,0.0
2019,San Benito,Male,Black,18,1.0
2019,San Benito,Male,Latinx,2410,0.1963338157260009
2019,San Benito,Male,White,842,0.091025641025641
2019,San Bernard,Female,Asian/other,10616,0.2363006617038875
2019,San Bernard,Female,Black,10689,0.2957900492072171
2019,San Bernard,Female,Latinx,80196,0.2395726250863681
2019,San Bernard,Female,White,27456,0.1313285762827047
2019,San Bernard,Male,Asian/other,11676,0.1209894913047521
2019,San Bernard,Male,Black,11395,0.2985406876082117
2019,San Bernard,Male,Latinx,85325,0.2442363918135195
2019,San Bernard,Male,White,29351,0.1266965963666736
2019,San Diego,Female,Asian/other,27225,0.2281228812568676
2019,San Diego,Female,Black,8258,0.2214551248008497
2019,San Diego,Female,Latinx,76907,0.1879018501508988
2019,San Diego,Female,White,59301,0.0829725829725829
2019,San Diego,Male,Asian/other,29365,0.0912469033856317
2019,San Diego,Male,Black,9197,0.2822499157965645
2019,San Diego,Male,Latinx,81390,0.2000656610793952
2019,San Diego,Male,White,64346,0.0812331233123312
2019,San Francis,Female,Asian/other,9910,0.1657612529984478
2019,San Francis,Female,Black,1661,0.3383793410507569
2019,San Francis,Female,Latinx,5608,0.1624394414363066
2019,San Francis,Female,White,7795,0.0430875576036866
2019,San Francis,Male,Asian/other,10373,0.1097435897435897
2019,San Francis,Male,Black,1585,0.3232323232323232
2019,San Francis,Male,Latinx,5859,0.1575994144913393
2019,San Francis,Male,White,7778,0.0665018541409147
2019,San Joaquin,Female,Asian/other,8573,0.237060606060606
2019,San Joaquin,Female,Black,3450,0.1963696369636963
2019,San Joaquin,Female,Latinx,23444,0.2029897718332022
2019,San Joaquin,Female,White,10080,0.0801637612255678
2019,San Joaquin,Male,Asian/other,9097,0.1532523672293124
2019,San Joaquin,Male,Black,3510,0.2843040473840079
2019,San Joaquin,Male,Latinx,24812,0.2344838850174216
2019,San Joaquin,Male,White,11218,0.1063800657174151
2019,San Luis Ob,Female,Asian/other,884,0.0661543601737387
2019,San Luis Ob,Female,Black,101,0.2459016393442623
2019,San Luis Ob,Female,Latinx,4181,0.1407523510971786
2019,San Luis Ob,Female,White,6750,0.0777167947310647
2019,San Luis Ob,Male,Asian/other,926,0.0
2019,San Luis Ob,Male,Black,135,0.0
2019,San Luis Ob,Male,Latinx,4535,0.1680857773573005
2019,San Luis Ob,Male,White,7327,0.0770294291921785
2019,San Mateo,Female,Asian/other,10826,0.3107880788396229
2019,San Mateo,Female,Black,669,0.1887254901960784
2019,San Mateo,Female,Latinx,12512,0.1837102983638113
2019,San Mateo,Female,White,11511,0.0461877683648601
2019,San Mateo,Male,Asian/other,11483,0.0594369134515119
2019,San Mateo,Male,Black,712,0.261758691206544
2019,San Mateo,Male,Latinx,12969,0.1241262954928898
2019,San Mateo,Male,White,12221,0.0256979324845228
2019,Santa Barba,Female,Asian/other,1657,0.1203969704883781
2019,Santa Barba,Female,Black,320,0.1789137380191693
2019,Santa Barba,Female,Latinx,13883,0.201174012536066
2019,Santa Barba,Female,White,6736,0.086353685234736
2019,Santa Barba,Male,Asian/other,1603,0.0936663693131133
2019,Santa Barba,Male,Black,282,0.3055555555555556
2019,Santa Barba,Male,Latinx,14449,0.1798088410991636
2019,Santa Barba,Male,White,7174,0.0551569506726457
2019,Santa Clara,Female,Asian/other,37470,0.3086475570425294
2019,Santa Clara,Female,Black,1961,0.1414606095457159
2019,Santa Clara,Female,Latinx,36279,0.1616389939174749
2019,Santa Clara,Female,White,23467,0.0378601809141556
2019,Santa Clara,Male,Asian/other,39717,0.0659433107554251
2019,Santa Clara,Male,Black,2033,0.1122177954847277
2019,Santa Clara,Male,Latinx,38323,0.1224878106790343
2019,Santa Clara,Male,White,24812,0.032535771537137
2019,Santa Cruz,Female,Asian/other,1071,0.0777544280996697
2019,Santa Cruz,Female,Black,101,0.0764331210191082
2019,Santa Cruz,Female,Latinx,6880,0.2019167937268569
2019,Santa Cruz,Female,White,5512,0.0929167788849986
2019,Santa Cruz,Male,Asian/other,1068,0.2064777327935222
2019,Santa Cruz,Male,Black,109,0.234375
2019,Santa Cruz,Male,Latinx,7053,0.1929863255403617
2019,Santa Cruz,Male,White,5969,0.0559403303143313
2019,Shasta,Female,Asian/other,1013,0.1500615006150061
2019,Shasta,Female,Black,109,0.7954545454545454
2019,Shasta,Female,Latinx,1242,0.390827517447657
2019,Shasta,Female,White,6116,0.1458695652173913
2019,Shasta,Male,Asian/other,1058,0.3831967213114754
2019,Shasta,Male,Black,105,0.0
2019,Shasta,Male,Latinx,1341,0.3372216330858961
2019,Shasta,Male,White,6250,0.1935189411227749
2019,Sierra,Female,Asian/other,7,0.0
2019,Sierra,Female,Black,0,0.0
2019,Sierra,Female,Latinx,17,0.0
2019,Sierra,Female,White,78,0.1632653061224489
2019,Sierra,Male,Asian/other,7,0.0
2019,Sierra,Male,Black,1,0.0
2019,Sierra,Male,Latinx,10,0.0
2019,Sierra,Male,White,88,0.2127659574468085
2019,Siskiyou,Female,Asian/other,297,0.2527881040892193
2019,Siskiyou,Female,Black,16,0.6666666666666666
2019,Siskiyou,Female,Latinx,340,0.3821138211382114
2019,Siskiyou,Female,White,1231,0.1564885496183206
2019,Siskiyou,Male,Asian/other,286,0.0612244897959183
2019,Siskiyou,Male,Black,17,1.0
2019,Siskiyou,Male,Latinx,402,0.2802768166089965
2019,Siskiyou,Male,White,1399,0.1329365079365079
2019,Solano,Female,Asian/other,4883,0.3057910234674756
2019,Solano,Female,Black,3069,0.2725731242051716
2019,Solano,Female,Latinx,8203,0.1362058080808081
2019,Solano,Female,White,6242,0.0690654431296788
2019,Solano,Male,Asian/other,5425,0.0849223946784922
2019,Solano,Male,Black,3184,0.2090784044016506
2019,Solano,Male,Latinx,8876,0.1274671052631578
2019,Solano,Male,White,7005,0.0776677172444844
2019,Sonoma,Female,Asian/other,2097,0.2393509127789046
2019,Sonoma,Female,Black,299,0.2775919732441471
2019,Sonoma,Female,Latinx,9508,0.1544831524842947
2019,Sonoma,Female,White,10262,0.0553830227743271
2019,Sonoma,Male,Asian/other,2150,0.0899705014749262
2019,Sonoma,Male,Black,338,0.2993421052631579
2019,Sonoma,Male,Latinx,9984,0.1546846613028808
2019,Sonoma,Male,White,10692,0.0834419817470664
2019,Stanislaus,Female,Asian/other,2679,0.197642516004471
2019,Stanislaus,Female,Black,822,0.1774383078730904
2019,Stanislaus,Female,Latinx,18547,0.2180059013243669
2019,Stanislaus,Female,White,10267,0.1196696696696696
2019,Stanislaus,Male,Asian/other,3053,0.2235994050570153
2019,Stanislaus,Male,Black,874,0.1278721278721278
2019,Stanislaus,Male,Latinx,19430,0.217982017982018
2019,Stanislaus,Male,White,10776,0.1450809464508094
2019,Sutter,Female,Asian/other,1092,0.2327823691460055
2019,Sutter,Female,Black,102,0.0
2019,Sutter,Female,Latinx,2402,0.208515967438948
2019,Sutter,Female,White,2235,0.0761964735516372
2019,Sutter,Male,Asian/other,1254,0.15
2019,Sutter,Male,Black,89,0.0804597701149425
2019,Sutter,Male,Latinx,2549,0.279031370390754
2019,Sutter,Male,White,2267,0.1433526011560693
2019,Tehama,Female,Asian/other,244,0.0763636363636363
2019,Tehama,Female,Black,19,0.0
2019,Tehama,Female,Latinx,1215,0.4145569620253164
2019,Tehama,Female,White,1953,0.2566539923954372
2019,Tehama,Male,Asian/other,210,0.1602209944751381
2019,Tehama,Male,Black,15,0.0
2019,Tehama,Male,Latinx,1335,0.2953020134228188
2019,Tehama,Male,White,2115,0.1370420624151967
2019,Trinity,Female,Asian/other,54,0.050251256281407
2019,Trinity,Female,Black,0,0.0
2019,Trinity,Female,Latinx,66,0.0
2019,Trinity,Female,White,351,0.1213592233009708
2019,Trinity,Male,Asian/other,72,0.4324324324324324
2019,Trinity,Male,Black,1,0.0222222222222222
2019,Trinity,Male,Latinx,85,0.0
2019,Trinity,Male,White,420,0.1806853582554517
2019,Tulare,Female,Asian/other,1567,0.1310743801652892
2019,Tulare,Female,Black,302,0.421259842519685
2019,Tulare,Female,Latinx,23910,0.3175433441081399
2019,Tulare,Female,White,6189,0.1097533378592441
2019,Tulare,Male,Asian/other,1616,0.155794806839772
2019,Tulare,Male,Black,323,0.4695652173913043
2019,Tulare,Male,Latinx,25232,0.35655133295519
2019,Tulare,Male,White,6622,0.1340277777777777
2019,Tuolumne,Female,Asian/other,132,0.2262443438914027
2019,Tuolumne,Female,Black,8,0.0
2019,Tuolumne,Female,Latinx,313,0.2036474164133738
2019,Tuolumne,Female,White,1447,0.0798898071625344
2019,Tuolumne,Male,Asian/other,182,0.0
2019,Tuolumne,Male,Black,14,0.0
2019,Tuolumne,Male,Latinx,331,0.1415094339622641
2019,Tuolumne,Male,White,1542,0.0758885686839577
2019,Ventura,Female,Asian/other,4460,0.3107292999451654
2019,Ventura,Female,Black,534,0.2627986348122867
2019,Ventura,Female,Latinx,24409,0.1744114636642784
2019,Ventura,Female,White,14731,0.0656690893544249
2019,Ventura,Male,Asian/other,4464,0.0364620089390731
2019,Ventura,Male,Black,578,0.1470588235294117
2019,Ventura,Male,Latinx,25630,0.1438833378341885
2019,Ventura,Male,White,15482,0.0560627903251641
2019,Yolo,Female,Asian/other,2215,0.0583620359739762
2019,Yolo,Female,Black,276,0.3116279069767442
2019,Yolo,Female,Latinx,5262,0.1541095890410959
2019,Yolo,Female,White,4554,0.0465299684542586
2019,Yolo,Male,Asian/other,2421,0.2427821522309711
2019,Yolo,Male,Black,295,0.1237113402061855
2019,Yolo,Male,Latinx,4984,0.1668642560758743
2019,Yolo,Male,White,4559,0.0766341096919609
2019,Yuba,Female,Asian/other,741,0.1108853410740203
2019,Yuba,Female,Black,127,0.3809523809523809
2019,Yuba,Female,Latinx,1667,0.2933634992458522
2019,Yuba,Female,White,1995,0.1018062397372742
2019,Yuba,Male,Asian/other,756,0.1815068493150685
2019,Yuba,Male,Black,156,0.0
2019,Yuba,Male,Latinx,1797,0.3416267942583732
2019,Yuba,Male,White,2314,0.1294806144842721
2020,Alameda,Female,Asian/other,25464,0.0625938566552901
2020,Alameda,Female,Black,7355,0.2475091767173571
2020,Alameda,Female,Latinx,24800,0.1363014073708997
2020,Alameda,Female,White,15521,0.0481386957669629
2020,Alameda,Male,Asian/other,26941,0.0563992731048805
2020,Alameda,Male,Black,7396,0.2123742645663313
2020,Alameda,Male,Latinx,26027,0.1513979940606264
2020,Alameda,Male,White,16284,0.0529343114371457
2020,Alpine,Female,Asian/other,19,0.0
2020,Alpine,Female,Black,0,0.0
2020,Alpine,Female,Latinx,13,0.25
2020,Alpine,Female,White,26,0.0
2020,Alpine,Male,Asian/other,21,0.0
2020,Alpine,Male,Black,0,0.0
2020,Alpine,Male,Latinx,18,0.2666666666666666
2020,Alpine,Male,White,29,0.0
2020,Amador,Female,Asian/other,95,0.0
2020,Amador,Female,Black,4,0.0
2020,Amador,Female,Latinx,264,0.0
2020,Amador,Female,White,941,0.1242937853107344
2020,Amador,Male,Asian/other,121,0.0
2020,Amador,Male,Black,7,0.0
2020,Amador,Male,Latinx,290,0.0595238095238095
2020,Amador,Male,White,895,0.1788268955650929
2020,Butte,Female,Asian/other,1275,0.1366247755834829
2020,Butte,Female,Black,124,0.2653061224489796
2020,Butte,Female,Latinx,2730,0.1987918725974739
2020,Butte,Female,White,5564,0.1469329529243937
2020,Butte,Male,Asian/other,1509,0.2368421052631578
2020,Butte,Male,Black,153,0.0
2020,Butte,Male,Latinx,2642,0.2413413963716327
2020,Butte,Male,White,5402,0.1697950377562028
2020,Calaveras,Female,Asian/other,100,0.0785340314136125
2020,Calaveras,Female,Black,11,0.0
2020,Calaveras,Female,Latinx,353,0.5091743119266054
2020,Calaveras,Female,White,1170,0.0694444444444444
2020,Calaveras,Male,Asian/other,143,0.171875
2020,Calaveras,Male,Black,17,0.0
2020,Calaveras,Male,Latinx,403,0.2436363636363636
2020,Calaveras,Male,White,1155,0.1310160427807486
2020,Colusa,Female,Asian/other,63,0.0
2020,Colusa,Female,Black,4,0.0
2020,Colusa,Female,Latinx,1003,0.1571594877764842
2020,Colusa,Female,White,270,0.2525773195876288
2020,Colusa,Male,Asian/other,73,0.0
2020,Colusa,Male,Black,8,0.0
2020,Colusa,Male,Latinx,1147,0.0662460567823343
2020,Colusa,Male,White,330,0.3577981651376147
2020,Contra Cost,Female,Asian/other,12253,0.308763245417279
2020,Contra Cost,Female,Black,4873,0.2244795585653373
2020,Contra Cost,Female,Latinx,20896,0.1519235979409374
2020,Contra Cost,Female,White,17123,0.0385038503850385
2020,Contra Cost,Male,Asian/other,13035,0.0465720441008744
2020,Contra Cost,Male,Black,4843,0.1699566682715454
2020,Contra Cost,Male,Latinx,21852,0.1626948344712095
2020,Contra Cost,Male,White,18139,0.0396669289273537
2020,Del Norte,Female,Asian/other,273,0.0849220103986135
2020,Del Norte,Female,Black,5,0.0
2020,Del Norte,Female,Latinx,331,0.2226148409893993
2020,Del Norte,Female,White,694,0.409313725490196
2020,Del Norte,Male,Asian/other,279,1.0
2020,Del Norte,Male,Black,7,0.0
2020,Del Norte,Male,Latinx,308,0.1909090909090909
2020,Del Norte,Male,White,704,0.3459915611814346
2020,El Dorado,Female,Asian/other,800,0.3481638418079096
2020,El Dorado,Female,Black,49,0.0
2020,El Dorado,Female,Latinx,1987,0.1363978899773926
2020,El Dorado,Female,White,5527,0.0818161384580804
2020,El Dorado,Male,Asian/other,999,0.0264200792602377
2020,El Dorado,Male,Black,62,0.160919540229885
2020,El Dorado,Male,Latinx,2109,0.1584956346541303
2020,El Dorado,Male,White,5738,0.0928101503759398
2020,Fresno,Female,Asian/other,7552,0.1875926903451223
2020,Fresno,Female,Black,2688,0.4081864695849915
2020,Fresno,Female,Latinx,41026,0.3175847603328519
2020,Fresno,Female,White,10830,0.1236691236691236
2020,Fresno,Male,Asian/other,8153,0.213413350178985
2020,Fresno,Male,Black,2854,0.4471057884231537
2020,Fresno,Male,Latinx,42986,0.291873175368321
2020,Fresno,Male,White,11056,0.1077129143877664
2020,Glenn,Female,Asian/other,121,0.0658737419945105
2020,Glenn,Female,Black,14,0.0
2020,Glenn,Female,Latinx,954,0.5222929936305732
2020,Glenn,Female,White,617,0.050709939148073
2020,Glenn,Male,Asian/other,117,0.0
2020,Glenn,Male,Black,9,0.0
2020,Glenn,Male,Latinx,986,0.2275229357798165
2020,Glenn,Male,White,650,0.0269841269841269
2020,Humboldt,Female,Asian/other,1153,0.0923866552609067
2020,Humboldt,Female,Black,58,0.0
2020,Humboldt,Female,Latinx,1177,0.1816693944353518
2020,Humboldt,Female,White,3580,0.1614671163575042
2020,Humboldt,Male,Asian/other,1137,0.5721040189125296
2020,Humboldt,Male,Black,61,0.0
2020,Humboldt,Male,Latinx,1319,0.2744656917885264
2020,Humboldt,Male,White,3740,0.0945996275605214
2020,Imperial,Female,Asian/other,334,0.2536231884057971
2020,Imperial,Female,Black,69,0.0285714285714285
2020,Imperial,Female,Latinx,11029,0.3019220501868659
2020,Imperial,Female,White,703,0.15
2020,Imperial,Male,Asian/other,313,0.0
2020,Imperial,Male,Black,73,0.0
2020,Imperial,Male,Latinx,11089,0.2785340314136125
2020,Imperial,Male,White,650,0.2804642166344294
2020,Inyo,Female,Asian/other,140,0.0
2020,Inyo,Female,Black,3,0.0
2020,Inyo,Female,Latinx,358,0.2127659574468085
2020,Inyo,Female,White,304,0.136
2020,Inyo,Male,Asian/other,166,0.0
2020,Inyo,Male,Black,2,0.0
2020,Inyo,Male,Latinx,363,0.0389105058365758
2020,Inyo,Male,White,356,0.0222222222222222
2020,Kern,Female,Asian/other,3546,0.2264556767552619
2020,Kern,Female,Black,2828,0.3838592860838075
2020,Kern,Female,Latinx,38905,0.3022069424420538
2020,Kern,Female,White,12395,0.1418496876888978
2020,Kern,Male,Asian/other,3673,0.2223161453930684
2020,Kern,Male,Black,2790,0.337219730941704
2020,Kern,Male,Latinx,39881,0.2714063310845874
2020,Kern,Male,White,13093,0.1700748584991784
2020,Kings,Female,Asian/other,811,0.4318407960199005
2020,Kings,Female,Black,356,0.0952380952380952
2020,Kings,Female,Latinx,6819,0.2377324669504817
2020,Kings,Female,White,2086,0.1480117820324006
2020,Kings,Male,Asian/other,840,0.064516129032258
2020,Kings,Male,Black,394,0.081081081081081
2020,Kings,Male,Latinx,6936,0.273343884241465
2020,Kings,Male,White,2270,0.1105137395459976
2020,Lake,Female,Asian/other,321,0.1814946619217081
2020,Lake,Female,Black,35,0.0
2020,Lake,Female,Latinx,1166,0.2862694300518135
2020,Lake,Female,White,1482,0.3613518197573657
2020,Lake,Male,Asian/other,300,0.5555555555555556
2020,Lake,Male,Black,37,0.0
2020,Lake,Male,Latinx,1220,0.1034883720930232
2020,Lake,Male,White,1672,0.1923427529626253
2020,Lassen,Female,Asian/other,94,0.1739130434782608
2020,Lassen,Female,Black,15,0.0
2020,Lassen,Female,Latinx,258,0.0
2020,Lassen,Female,White,779,0.1569767441860465
2020,Lassen,Male,Asian/other,125,0.8571428571428571
2020,Lassen,Male,Black,25,0.0
2020,Lassen,Male,Latinx,281,0.1529411764705882
2020,Lassen,Male,White,889,0.1320754716981132
2020,Los Angeles,Female,Asian/other,62673,0.1904964465740355
2020,Los Angeles,Female,Black,36802,0.2694392128223853
2020,Los Angeles,Female,Latinx,315748,0.2345815955275534
2020,Los Angeles,Female,White,81843,0.0819719117225566
2020,Los Angeles,Male,Asian/other,66219,0.1161887845724435
2020,Los Angeles,Male,Black,38183,0.2595631486268779
2020,Los Angeles,Male,Latinx,328187,0.231119614915558
2020,Los Angeles,Male,White,87958,0.0767394925679138
2020,Madera,Female,Asian/other,397,0.118610747051114
2020,Madera,Female,Black,157,0.6736842105263158
2020,Madera,Female,Latinx,7232,0.3203244902433677
2020,Madera,Female,White,1809,0.1405706332637439
2020,Madera,Male,Asian/other,380,0.0
2020,Madera,Male,Black,178,0.0
2020,Madera,Male,Latinx,7358,0.2816251154201292
2020,Madera,Male,White,1773,0.1235362997658079
2020,Marin,Female,Asian/other,1516,0.2310344827586206
2020,Marin,Female,Black,185,0.0342857142857142
2020,Marin,Female,Latinx,2924,0.1590810576506285
2020,Marin,Female,White,7123,0.0219446320054017
2020,Marin,Male,Asian/other,1621,0.0281329923273657
2020,Marin,Male,Black,220,0.0346153846153846
2020,Marin,Male,Latinx,2997,0.2
2020,Marin,Male,White,7414,0.0237857618097139
2020,Mariposa,Female,Asian/other,47,0.0
2020,Mariposa,Female,Black,2,1.0
2020,Mariposa,Female,Latinx,145,0.4050632911392405
2020,Mariposa,Female,White,438,0.1202046035805626
2020,Mariposa,Male,Asian/other,60,0.0
2020,Mariposa,Male,Black,1,0.0
2020,Mariposa,Male,Latinx,148,0.1866666666666666
2020,Mariposa,Male,White,414,0.182108626198083
2020,Mendocino,Female,Asian/other,471,0.1440677966101695
2020,Mendocino,Female,Black,23,0.3333333333333333
2020,Mendocino,Female,Latinx,1864,0.1776699029126213
2020,Mendocino,Female,White,1912,0.0925181013676589
2020,Mendocino,Male,Asian/other,483,0.0661764705882353
2020,Mendocino,Male,Black,21,0.0
2020,Mendocino,Male,Latinx,2016,0.34364492266308
2020,Mendocino,Male,White,2043,0.1026372059871703
2020,Merced,Female,Asian/other,1622,0.1837427059302483
2020,Merced,Female,Black,423,0.2753623188405797
2020,Merced,Female,Latinx,13236,0.2816382396293956
2020,Merced,Female,White,2849,0.1356152512998266
2020,Merced,Male,Asian/other,1832,0.1263275572945779
2020,Merced,Male,Black,448,0.1618497109826589
2020,Merced,Male,Latinx,13755,0.2245952120790702
2020,Merced,Male,White,3091,0.1289547456948338
2020,Modoc,Female,Asian/other,37,0.0
2020,Modoc,Female,Black,0,0.0
2020,Modoc,Female,Latinx,112,0.0
2020,Modoc,Female,White,293,0.2222222222222222
2020,Modoc,Male,Asian/other,26,0.0
2020,Modoc,Male,Black,0,0.0
2020,Modoc,Male,Latinx,118,0.3559322033898305
2020,Modoc,Male,White,300,0.1785714285714285
2020,Mono,Female,Asian/other,29,0.990909090909091
2020,Mono,Female,Black,2,0.0
2020,Mono,Female,Latinx,322,0.1513944223107569
2020,Mono,Female,White,297,0.0
2020,Mono,Male,Asian/other,43,0.0
2020,Mono,Male,Black,2,0.0
2020,Mono,Male,Latinx,336,0.0
2020,Mono,Male,White,294,0.0638820638820638
2020,Monterey,Female,Asian/other,1777,0.2200975609756097
2020,Monterey,Female,Black,271,0.2375366568914956
2020,Monterey,Female,Latinx,19277,0.201177336276674
2020,Monterey,Female,White,3957,0.0464385474860335
2020,Monterey,Male,Asian/other,1850,0.0306345733041575
2020,Monterey,Male,Black,290,0.2492401215805471
2020,Monterey,Male,Latinx,20581,0.2119675456389452
2020,Monterey,Male,White,4213,0.0194579569145239
2020,Napa,Female,Asian/other,778,0.2534516765285996
2020,Napa,Female,Black,88,0.3564356435643564
2020,Napa,Female,Latinx,3413,0.1322603219034289
2020,Napa,Female,White,2195,0.03137039075399
2020,Napa,Male,Asian/other,740,0.0375757575757575
2020,Napa,Male,Black,100,0.1046511627906976
2020,Napa,Male,Latinx,3553,0.1173225450533284
2020,Napa,Male,White,2354,0.040869115364718
2020,Nevada,Female,Asian/other,253,0.1383928571428571
2020,Nevada,Female,Black,12,0.0
2020,Nevada,Female,Latinx,626,0.3752969121140142
2020,Nevada,Female,White,2721,0.1088576158940397
2020,Nevada,Male,Asian/other,250,0.0
2020,Nevada,Male,Black,9,0.0
2020,Nevada,Male,Latinx,682,0.0750407830342577
2020,Nevada,Male,White,2882,0.0625239739163789
