Index,County,Year,Sex,Sentencing status,Offense_Category,Jail_ADP
1589,Merced,2023,Male,Sentenced,Felony,0
1590,Modoc,2023,Male,Sentenced,Felony,4
1591,Mono,2023,Male,Sentenced,Felony,5
1592,Monterey,2023,Male,Sentenced,Felony,258
1593,Napa,2023,Male,Sentenced,Felony,35
1594,Nevada,2023,Male,Sentenced,Felony,13
1595,Orange,2023,Male,Sentenced,Felony,643
1596,Placer,2023,Male,Sentenced,Felony,83
1597,Plumas,2023,Male,Sentenced,Felony,13
1598,Riverside,2023,Male,Sentenced,Felony,452
1599,Sacramento,2023,Male,Sentenced,Felony,738
1600,San Benito,2023,Male,Sentenced,Felony,16
1601,San Bernardino,2023,Male,Sentenced,Felony,269
1602,San Diego,2023,Male,Sentenced,Felony,1259
1603,San Francisco,2023,Male,Sentenced,Felony,137
1604,San Joaquin,2023,Male,Sentenced,Felony,197
1605,San Luis Obispo,2023,Male,Sentenced,Felony,139
1606,San Mateo,2023,Male,Sentenced,Felony,227
1607,Santa Barbara,2023,Male,Sentenced,Felony,132
1608,Santa Clara,2023,Male,Sentenced,Felony,224
1609,Santa Cruz,2023,Male,Sentenced,Felony,7
1610,Shasta,2023,Male,Sentenced,Felony,92
1611,Sierra,2023,Male,Sentenced,Felony,0
1612,Siskiyou,2023,Male,Sentenced,Felony,4
1613,Solano,2023,Male,Sentenced,Felony,60
1614,Sonoma,2023,Male,Sentenced,Felony,154
1615,Stanislaus,2023,Male,Sentenced,Felony,352
1616,Sutter,2023,Male,Sentenced,Felony,7
1617,Tehama,2023,Male,Sentenced,Felony,0
1618,Trinity,2023,Male,Sentenced,Felony,3
1619,Tulare,2023,Male,Sentenced,Felony,253
1620,Tuolumne,2023,Male,Sentenced,Felony,30
1621,Ventura,2023,Male,Sentenced,Felony,274
1622,Yolo,2023,Male,Sentenced,Felony,47
1623,Yuba,2023,Male,Sentenced,Felony,38
1624,Alameda,2017,Female,Unsentenced,Misdemeanor,12
1625,Alpine,2017,Female,Unsentenced,Misdemeanor,0
1626,Amador,2017,Female,Unsentenced,Misdemeanor,1
1627,Butte,2017,Female,Unsentenced,Misdemeanor,6
1628,Calaveras,2017,Female,Unsentenced,Misdemeanor,1
1629,Colusa,2017,Female,Unsentenced,Misdemeanor,4
1630,Contra Costa,2017,Female,Unsentenced,Misdemeanor,24
1631,Del Norte,2017,Female,Unsentenced,Misdemeanor,3
1632,El Dorado,2017,Female,Unsentenced,Misdemeanor,5
1633,Fresno,2017,Female,Unsentenced,Misdemeanor,19
1634,Glenn,2017,Female,Unsentenced,Misdemeanor,3
1635,Humboldt,2017,Female,Unsentenced,Misdemeanor,4
1636,Imperial,2017,Female,Unsentenced,Misdemeanor,4
1637,Inyo,2017,Female,Unsentenced,Misdemeanor,2
1638,Kern,2017,Female,Unsentenced,Misdemeanor,27
1639,Kings,2017,Female,Unsentenced,Misdemeanor,13
1640,Lake,2017,Female,Unsentenced,Misdemeanor,5
1641,Lassen,2017,Female,Unsentenced,Misdemeanor,2
1642,Los Angeles,2017,Female,Unsentenced,Misdemeanor,158
1643,Madera,2017,Female,Unsentenced,Misdemeanor,10
1644,Marin,2017,Female,Unsentenced,Misdemeanor,8
1645,Mariposa,2017,Female,Unsentenced,Misdemeanor,2
1646,Mendocino,2017,Female,Unsentenced,Misdemeanor,12
1647,Merced,2017,Female,Unsentenced,Misdemeanor,7
1648,Modoc,2017,Female,Unsentenced,Misdemeanor,0
1649,Mono,2017,Female,Unsentenced,Misdemeanor,1
1650,Monterey,2017,Female,Unsentenced,Misdemeanor,4
1651,Napa,2017,Female,Unsentenced,Misdemeanor,4
1652,Nevada,2017,Female,Unsentenced,Misdemeanor,4
1653,Orange,2017,Female,Unsentenced,Misdemeanor,82
1654,Placer,2017,Female,Unsentenced,Misdemeanor,13
1655,Plumas,2017,Female,Unsentenced,Misdemeanor,2
1656,Riverside,2017,Female,Unsentenced,Misdemeanor,20
1657,Sacramento,2017,Female,Unsentenced,Misdemeanor,24
1658,San Benito,2017,Female,Unsentenced,Misdemeanor,3
1659,San Bernardino,2017,Female,Unsentenced,Misdemeanor,152
1660,San Diego,2017,Female,Unsentenced,Misdemeanor,39
1661,San Francisco,2017,Female,Unsentenced,Misdemeanor,0
1662,San Joaquin,2017,Female,Unsentenced,Misdemeanor,9
1663,San Luis Obispo,2017,Female,Unsentenced,Misdemeanor,40
1664,San Mateo,2017,Female,Unsentenced,Misdemeanor,5
1665,Santa Barbara,2017,Female,Unsentenced,Misdemeanor,0
1666,Santa Clara,2017,Female,Unsentenced,Misdemeanor,15
1667,Santa Cruz,2017,Female,Unsentenced,Misdemeanor,162
1668,Shasta,2017,Female,Unsentenced,Misdemeanor,3
1669,Sierra,2017,Female,Unsentenced,Misdemeanor,0
1670,Siskiyou,2017,Female,Unsentenced,Misdemeanor,0
1671,Solano,2017,Female,Unsentenced,Misdemeanor,9
1672,Sonoma,2017,Female,Unsentenced,Misdemeanor,28
1673,Stanislaus,2017,Female,Unsentenced,Misdemeanor,10
1674,Sutter,2017,Female,Unsentenced,Misdemeanor,1
1675,Tehama,2017,Female,Unsentenced,Misdemeanor,0
1676,Trinity,2017,Female,Unsentenced,Misdemeanor,0
1677,Tulare,2017,Female,Unsentenced,Misdemeanor,14
1678,Tuolumne,2017,Female,Unsentenced,Misdemeanor,1
1679,Ventura,2017,Female,Unsentenced,Misdemeanor,25
1680,Yolo,2017,Female,Unsentenced,Misdemeanor,2
1681,Yuba,2017,Female,Unsentenced,Misdemeanor,2
1682,Alameda,2018,Female,Unsentenced,Misdemeanor,12
1683,Alpine,2018,Female,Unsentenced,Misdemeanor,0
1684,Amador,2018,Female,Unsentenced,Misdemeanor,1
1685,Butte,2018,Female,Unsentenced,Misdemeanor,7
1686,Calaveras,2018,Female,Unsentenced,Misdemeanor,2
1687,Colusa,2018,Female,Unsentenced,Misdemeanor,2
1688,Contra Costa,2018,Female,Unsentenced,Misdemeanor,24
1689,Del Norte,2018,Female,Unsentenced,Misdemeanor,4
1690,El Dorado,2018,Female,Unsentenced,Misdemeanor,3
1691,Fresno,2018,Female,Unsentenced,Misdemeanor,14
1692,Glenn,2018,Female,Unsentenced,Misdemeanor,3
1693,Humboldt,2018,Female,Unsentenced,Misdemeanor,4
1694,Imperial,2018,Female,Unsentenced,Misdemeanor,11
1695,Inyo,2018,Female,Unsentenced,Misdemeanor,2
1696,Kern,2018,Female,Unsentenced,Misdemeanor,22
1697,Kings,2018,Female,Unsentenced,Misdemeanor,10
1698,Lake,2018,Female,Unsentenced,Misdemeanor,4
1699,Lassen,2018,Female,Unsentenced,Misdemeanor,2
1700,Los Angeles,2018,Female,Unsentenced,Misdemeanor,148
1701,Madera,2018,Female,Unsentenced,Misdemeanor,10
1702,Marin,2018,Female,Unsentenced,Misdemeanor,8
1703,Mariposa,2018,Female,Unsentenced,Misdemeanor,2
1704,Mendocino,2018,Female,Unsentenced,Misdemeanor,19
1705,Merced,2018,Female,Unsentenced,Misdemeanor,0
1706,Modoc,2018,Female,Unsentenced,Misdemeanor,0
1707,Mono,2018,Female,Unsentenced,Misdemeanor,1
1708,Monterey,2018,Female,Unsentenced,Misdemeanor,6
1709,Napa,2018,Female,Unsentenced,Misdemeanor,2
1710,Nevada,2018,Female,Unsentenced,Misdemeanor,2
1711,Orange,2018,Female,Unsentenced,Misdemeanor,77
1712,Placer,2018,Female,Unsentenced,Misdemeanor,11
1713,Plumas,2018,Female,Unsentenced,Misdemeanor,3
1714,Riverside,2018,Female,Unsentenced,Misdemeanor,20
1715,Sacramento,2018,Female,Unsentenced,Misdemeanor,33
1716,San Benito,2018,Female,Unsentenced,Misdemeanor,2
1717,San Bernardino,2018,Female,Unsentenced,Misdemeanor,150
1718,San Diego,2018,Female,Unsentenced,Misdemeanor,38
1719,San Francisco,2018,Female,Unsentenced,Misdemeanor,10
1720,San Joaquin,2018,Female,Unsentenced,Misdemeanor,12
1721,San Luis Obispo,2018,Female,Unsentenced,Misdemeanor,14
1722,San Mateo,2018,Female,Unsentenced,Misdemeanor,8
1723,Santa Barbara,2018,Female,Unsentenced,Misdemeanor,19
1724,Santa Clara,2018,Female,Unsentenced,Misdemeanor,45
1725,Santa Cruz,2018,Female,Unsentenced,Misdemeanor,27
1726,Shasta,2018,Female,Unsentenced,Misdemeanor,4
1727,Sierra,2018,Female,Unsentenced,Misdemeanor,0
1728,Siskiyou,2018,Female,Unsentenced,Misdemeanor,0
1729,Solano,2018,Female,Unsentenced,Misdemeanor,7
1730,Sonoma,2018,Female,Unsentenced,Misdemeanor,23
1731,Stanislaus,2018,Female,Unsentenced,Misdemeanor,11
1732,Sutter,2018,Female,Unsentenced,Misdemeanor,0
1733,Tehama,2018,Female,Unsentenced,Misdemeanor,0
1734,Trinity,2018,Female,Unsentenced,Misdemeanor,1
1735,Tulare,2018,Female,Unsentenced,Misdemeanor,12
1736,Tuolumne,2018,Female,Unsentenced,Misdemeanor,2
1737,Ventura,2018,Female,Unsentenced,Misdemeanor,0
1738,Yolo,2018,Female,Unsentenced,Misdemeanor,4
1739,Yuba,2018,Female,Unsentenced,Misdemeanor,2
1740,Alameda,2019,Female,Unsentenced,Misdemeanor,12
1741,Alpine,2019,Female,Unsentenced,Misdemeanor,0
1742,Amador,2019,Female,Unsentenced,Misdemeanor,1
1743,Butte,2019,Female,Unsentenced,Misdemeanor,6
1744,Calaveras,2019,Female,Unsentenced,Misdemeanor,2
1745,Colusa,2019,Female,Unsentenced,Misdemeanor,2
1746,Contra Costa,2019,Female,Unsentenced,Misdemeanor,21
1747,Del Norte,2019,Female,Unsentenced,Misdemeanor,3
1748,El Dorado,2019,Female,Unsentenced,Misdemeanor,3
1749,Fresno,2019,Female,Unsentenced,Misdemeanor,11
1750,Glenn,2019,Female,Unsentenced,Misdemeanor,4
1751,Humboldt,2019,Female,Unsentenced,Misdemeanor,4
1752,Imperial,2019,Female,Unsentenced,Misdemeanor,2
1753,Inyo,2019,Female,Unsentenced,Misdemeanor,0
1754,Kern,2019,Female,Unsentenced,Misdemeanor,13
1755,Kings,2019,Female,Unsentenced,Misdemeanor,10
1756,Lake,2019,Female,Unsentenced,Misdemeanor,5
1757,Lassen,2019,Female,Unsentenced,Misdemeanor,1
1758,Los Angeles,2019,Female,Unsentenced,Misdemeanor,161
1759,Madera,2019,Female,Unsentenced,Misdemeanor,7
1760,Marin,2019,Female,Unsentenced,Misdemeanor,8
1761,Mariposa,2019,Female,Unsentenced,Misdemeanor,1
1762,Mendocino,2019,Female,Unsentenced,Misdemeanor,13
1763,Merced,2019,Female,Unsentenced,Misdemeanor,0
1764,Modoc,2019,Female,Unsentenced,Misdemeanor,0
1765,Mono,2019,Female,Unsentenced,Misdemeanor,1
1766,Monterey,2019,Female,Unsentenced,Misdemeanor,5
1767,Napa,2019,Female,Unsentenced,Misdemeanor,3
1768,Nevada,2019,Female,Unsentenced,Misdemeanor,3
1769,Orange,2019,Female,Unsentenced,Misdemeanor,88
1770,Placer,2019,Female,Unsentenced,Misdemeanor,13
1771,Plumas,2019,Female,Unsentenced,Misdemeanor,4
1772,Riverside,2019,Female,Unsentenced,Misdemeanor,21
1773,Sacramento,2019,Female,Unsentenced,Misdemeanor,32
1774,San Benito,2019,Female,Unsentenced,Misdemeanor,4
1775,San Bernardino,2019,Female,Unsentenced,Misdemeanor,110
1776,San Diego,2019,Female,Unsentenced,Misdemeanor,28
1777,San Francisco,2019,Female,Unsentenced,Misdemeanor,0
1778,San Joaquin,2019,Female,Unsentenced,Misdemeanor,10
1779,San Luis Obispo,2019,Female,Unsentenced,Misdemeanor,38
1780,San Mateo,2019,Female,Unsentenced,Misdemeanor,4
1781,Santa Barbara,2019,Female,Unsentenced,Misdemeanor,11
1782,Santa Clara,2019,Female,Unsentenced,Misdemeanor,13
1783,Santa Cruz,2019,Female,Unsentenced,Misdemeanor,229
1784,Shasta,2019,Female,Unsentenced,Misdemeanor,3
1785,Sierra,2019,Female,Unsentenced,Misdemeanor,0
1786,Siskiyou,2019,Female,Unsentenced,Misdemeanor,0
1787,Solano,2019,Female,Unsentenced,Misdemeanor,7
1788,Sonoma,2019,Female,Unsentenced,Misdemeanor,16
1789,Stanislaus,2019,Female,Unsentenced,Misdemeanor,13
1790,Sutter,2019,Female,Unsentenced,Misdemeanor,4
1791,Tehama,2019,Female,Unsentenced,Misdemeanor,0
1792,Trinity,2019,Female,Unsentenced,Misdemeanor,2
1793,Tulare,2019,Female,Unsentenced,Misdemeanor,10
1794,Tuolumne,2019,Female,Unsentenced,Misdemeanor,2
1795,Ventura,2019,Female,Unsentenced,Misdemeanor,29
1796,Yolo,2019,Female,Unsentenced,Misdemeanor,3
1797,Yuba,2019,Female,Unsentenced,Misdemeanor,2
1798,Alameda,2020,Female,Unsentenced,Misdemeanor,9
1799,Alpine,2020,Female,Unsentenced,Misdemeanor,0
1800,Amador,2020,Female,Unsentenced,Misdemeanor,0
1801,Butte,2020,Female,Unsentenced,Misdemeanor,3
1802,Calaveras,2020,Female,Unsentenced,Misdemeanor,1
1803,Colusa,2020,Female,Unsentenced,Misdemeanor,2
1804,Contra Costa,2020,Female,Unsentenced,Misdemeanor,10
1805,Del Norte,2020,Female,Unsentenced,Misdemeanor,0
1806,El Dorado,2020,Female,Unsentenced,Misdemeanor,1
1807,Fresno,2020,Female,Unsentenced,Misdemeanor,6
1808,Glenn,2020,Female,Unsentenced,Misdemeanor,2
1809,Humboldt,2020,Female,Unsentenced,Misdemeanor,2
1810,Imperial,2020,Female,Unsentenced,Misdemeanor,0
1811,Inyo,2020,Female,Unsentenced,Misdemeanor,1
1812,Kern,2020,Female,Unsentenced,Misdemeanor,5
1813,Kings,2020,Female,Unsentenced,Misdemeanor,2
1814,Lake,2020,Female,Unsentenced,Misdemeanor,3
1815,Lassen,2020,Female,Unsentenced,Misdemeanor,0
1816,Los Angeles,2020,Female,Unsentenced,Misdemeanor,59
1817,Madera,2020,Female,Unsentenced,Misdemeanor,3
1818,Marin,2020,Female,Unsentenced,Misdemeanor,2
1819,Mariposa,2020,Female,Unsentenced,Misdemeanor,0
1820,Mendocino,2020,Female,Unsentenced,Misdemeanor,0
1821,Merced,2020,Female,Unsentenced,Misdemeanor,0
1822,Modoc,2020,Female,Unsentenced,Misdemeanor,0
1823,Mono,2020,Female,Unsentenced,Misdemeanor,0
1824,Monterey,2020,Female,Unsentenced,Misdemeanor,2
1825,Napa,2020,Female,Unsentenced,Misdemeanor,1
1826,Nevada,2020,Female,Unsentenced,Misdemeanor,1
1827,Orange,2020,Female,Unsentenced,Misdemeanor,44
1828,Placer,2020,Female,Unsentenced,Misdemeanor,11
1829,Plumas,2020,Female,Unsentenced,Misdemeanor,1
1830,Riverside,2020,Female,Unsentenced,Misdemeanor,5
1831,Sacramento,2020,Female,Unsentenced,Misdemeanor,11
1832,San Benito,2020,Female,Unsentenced,Misdemeanor,1
1833,San Bernardino,2020,Female,Unsentenced,Misdemeanor,114
1834,San Diego,2020,Female,Unsentenced,Misdemeanor,7
1835,San Francisco,2020,Female,Unsentenced,Misdemeanor,0
1836,San Joaquin,2020,Female,Unsentenced,Misdemeanor,2
1837,San Luis Obispo,2020,Female,Unsentenced,Misdemeanor,22
1838,San Mateo,2020,Female,Unsentenced,Misdemeanor,1
1839,Santa Barbara,2020,Female,Unsentenced,Misdemeanor,5
1840,Santa Clara,2020,Female,Unsentenced,Misdemeanor,3
1841,Santa Cruz,2020,Female,Unsentenced,Misdemeanor,101
1842,Shasta,2020,Female,Unsentenced,Misdemeanor,1
1843,Sierra,2020,Female,Unsentenced,Misdemeanor,0
1844,Siskiyou,2020,Female,Unsentenced,Misdemeanor,0
1845,Solano,2020,Female,Unsentenced,Misdemeanor,5
1846,Sonoma,2020,Female,Unsentenced,Misdemeanor,6
1847,Stanislaus,2020,Female,Unsentenced,Misdemeanor,4
1848,Sutter,2020,Female,Unsentenced,Misdemeanor,2
1849,Tehama,2020,Female,Unsentenced,Misdemeanor,0
1850,Trinity,2020,Female,Unsentenced,Misdemeanor,1
1851,Tulare,2020,Female,Unsentenced,Misdemeanor,5
1852,Tuolumne,2020,Female,Unsentenced,Misdemeanor,0
1853,Ventura,2020,Female,Unsentenced,Misdemeanor,12
1854,Yolo,2020,Female,Unsentenced,Misdemeanor,1
1855,Yuba,2020,Female,Unsentenced,Misdemeanor,1
1856,Alameda,2021,Female,Unsentenced,Misdemeanor,9
1857,Alpine,2021,Female,Unsentenced,Misdemeanor,0
1858,Amador,2021,Female,Unsentenced,Misdemeanor,1
1859,Butte,2021,Female,Unsentenced,Misdemeanor,4
1860,Calaveras,2021,Female,Unsentenced,Misdemeanor,1
1861,Colusa,2021,Female,Unsentenced,Misdemeanor,2
1862,Contra Costa,2021,Female,Unsentenced,Misdemeanor,5
1863,Del Norte,2021,Female,Unsentenced,Misdemeanor,0
1864,El Dorado,2021,Female,Unsentenced,Misdemeanor,0
1865,Fresno,2021,Female,Unsentenced,Misdemeanor,8
1866,Glenn,2021,Female,Unsentenced,Misdemeanor,1
1867,Humboldt,2021,Female,Unsentenced,Misdemeanor,2
1868,Imperial,2021,Female,Unsentenced,Misdemeanor,1
1869,Inyo,2021,Female,Unsentenced,Misdemeanor,0
1870,Kern,2021,Female,Unsentenced,Misdemeanor,8
1871,Kings,2021,Female,Unsentenced,Misdemeanor,3
1872,Lake,2021,Female,Unsentenced,Misdemeanor,6
1873,Lassen,2021,Female,Unsentenced,Misdemeanor,1
1874,Los Angeles,2021,Female,Unsentenced,Misdemeanor,74
1875,Madera,2021,Female,Unsentenced,Misdemeanor,5
1876,Marin,2021,Female,Unsentenced,Misdemeanor,2
1877,Mariposa,2021,Female,Unsentenced,Misdemeanor,0
1878,Mendocino,2021,Female,Unsentenced,Misdemeanor,0
1879,Merced,2021,Female,Unsentenced,Misdemeanor,0
1880,Modoc,2021,Female,Unsentenced,Misdemeanor,0
1881,Mono,2021,Female,Unsentenced,Misdemeanor,1
1882,Monterey,2021,Female,Unsentenced,Misdemeanor,0
1883,Napa,2021,Female,Unsentenced,Misdemeanor,1
1884,Nevada,2021,Female,Unsentenced,Misdemeanor,1
1885,Orange,2021,Female,Unsentenced,Misdemeanor,47
1886,Placer,2021,Female,Unsentenced,Misdemeanor,13
1887,Plumas,2021,Female,Unsentenced,Misdemeanor,1
1888,Riverside,2021,Female,Unsentenced,Misdemeanor,10
1889,Sacramento,2021,Female,Unsentenced,Misdemeanor,14
1890,San Benito,2021,Female,Unsentenced,Misdemeanor,0
1891,San Bernardino,2021,Female,Unsentenced,Misdemeanor,80
1892,San Diego,2021,Female,Unsentenced,Misdemeanor,8
1893,San Francisco,2021,Female,Unsentenced,Misdemeanor,3
1894,San Joaquin,2021,Female,Unsentenced,Misdemeanor,7
1895,San Luis Obispo,2021,Female,Unsentenced,Misdemeanor,5
1896,San Mateo,2021,Female,Unsentenced,Misdemeanor,3
1897,Santa Barbara,2021,Female,Unsentenced,Misdemeanor,40
1898,Santa Clara,2021,Female,Unsentenced,Misdemeanor,14
1899,Santa Cruz,2021,Female,Unsentenced,Misdemeanor,24
1900,Shasta,2021,Female,Unsentenced,Misdemeanor,1
1901,Sierra,2021,Female,Unsentenced,Misdemeanor,0
1902,Siskiyou,2021,Female,Unsentenced,Misdemeanor,0
1903,Solano,2021,Female,Unsentenced,Misdemeanor,3
1904,Sonoma,2021,Female,Unsentenced,Misdemeanor,5
1905,Stanislaus,2021,Female,Unsentenced,Misdemeanor,8
1906,Sutter,2021,Female,Unsentenced,Misdemeanor,3
1907,Tehama,2021,Female,Unsentenced,Misdemeanor,0
1908,Trinity,2021,Female,Unsentenced,Misdemeanor,1
1909,Tulare,2021,Female,Unsentenced,Misdemeanor,8
1910,Tuolumne,2021,Female,Unsentenced,Misdemeanor,0
1911,Ventura,2021,Female,Unsentenced,Misdemeanor,12
1912,Yolo,2021,Female,Unsentenced,Misdemeanor,2
1913,Yuba,2021,Female,Unsentenced,Misdemeanor,2
1914,Alameda,2022,Female,Unsentenced,Misdemeanor,12
1915,Alpine,2022,Female,Unsentenced,Misdemeanor,0
1916,Amador,2022,Female,Unsentenced,Misdemeanor,1
1917,Butte,2022,Female,Unsentenced,Misdemeanor,3
1918,Calaveras,2022,Female,Unsentenced,Misdemeanor,2
1919,Colusa,2022,Female,Unsentenced,Misdemeanor,0
1920,Contra Costa,2022,Female,Unsentenced,Misdemeanor,8
1921,Del Norte,2022,Female,Unsentenced,Misdemeanor,1
1922,El Dorado,2022,Female,Unsentenced,Misdemeanor,9
1923,Fresno,2022,Female,Unsentenced,Misdemeanor,11
1924,Glenn,2022,Female,Unsentenced,Misdemeanor,2
1925,Humboldt,2022,Female,Unsentenced,Misdemeanor,1
1926,Imperial,2022,Female,Unsentenced,Misdemeanor,1
1927,Inyo,2022,Female,Unsentenced,Misdemeanor,1
1928,Kern,2022,Female,Unsentenced,Misdemeanor,8
1929,Kings,2022,Female,Unsentenced,Misdemeanor,4
1930,Lake,2022,Female,Unsentenced,Misdemeanor,4
1931,Lassen,2022,Female,Unsentenced,Misdemeanor,3
1932,Los Angeles,2022,Female,Unsentenced,Misdemeanor,82
1933,Madera,2022,Female,Unsentenced,Misdemeanor,1
1934,Marin,2022,Female,Unsentenced,Misdemeanor,1
1935,Mariposa,2022,Female,Unsentenced,Misdemeanor,1
1936,Mendocino,2022,Female,Unsentenced,Misdemeanor,18
1937,Merced,2022,Female,Unsentenced,Misdemeanor,0
1938,Modoc,2022,Female,Unsentenced,Misdemeanor,0
1939,Mono,2022,Female,Unsentenced,Misdemeanor,1
1940,Monterey,2022,Female,Unsentenced,Misdemeanor,4
1941,Napa,2022,Female,Unsentenced,Misdemeanor,2
1942,Nevada,2022,Female,Unsentenced,Misdemeanor,2
1943,Orange,2022,Female,Unsentenced,Misdemeanor,41
1944,Placer,2022,Female,Unsentenced,Misdemeanor,21
1945,Plumas,2022,Female,Unsentenced,Misdemeanor,0
1946,Riverside,2022,Female,Unsentenced,Misdemeanor,9
1947,Sacramento,2022,Female,Unsentenced,Misdemeanor,14
1948,San Benito,2022,Female,Unsentenced,Misdemeanor,1
1949,San Bernardino,2022,Female,Unsentenced,Misdemeanor,136
1950,San Diego,2022,Female,Unsentenced,Misdemeanor,9
1951,San Francisco,2022,Female,Unsentenced,Misdemeanor,0
1952,San Joaquin,2022,Female,Unsentenced,Misdemeanor,2
1953,San Luis Obispo,2022,Female,Unsentenced,Misdemeanor,6
1954,San Mateo,2022,Female,Unsentenced,Misdemeanor,3
1955,Santa Barbara,2022,Female,Unsentenced,Misdemeanor,8
1956,Santa Clara,2022,Female,Unsentenced,Misdemeanor,9
1957,Santa Cruz,2022,Female,Unsentenced,Misdemeanor,215
1958,Shasta,2022,Female,Unsentenced,Misdemeanor,0
1959,Sierra,2022,Female,Unsentenced,Misdemeanor,0
1960,Siskiyou,2022,Female,Unsentenced,Misdemeanor,0
1961,Solano,2022,Female,Unsentenced,Misdemeanor,5
1962,Sonoma,2022,Female,Unsentenced,Misdemeanor,8
1963,Stanislaus,2022,Female,Unsentenced,Misdemeanor,7
1964,Sutter,2022,Female,Unsentenced,Misdemeanor,9
1965,Tehama,2022,Female,Unsentenced,Misdemeanor,0
1966,Trinity,2022,Female,Unsentenced,Misdemeanor,1
1967,Tulare,2022,Female,Unsentenced,Misdemeanor,5
1968,Tuolumne,2022,Female,Unsentenced,Misdemeanor,1
1969,Ventura,2022,Female,Unsentenced,Misdemeanor,15
1970,Yolo,2022,Female,Unsentenced,Misdemeanor,5
1971,Yuba,2022,Female,Unsentenced,Misdemeanor,3
1972,Alameda,2023,Female,Unsentenced,Misdemeanor,11
1973,Alpine,2023,Female,Unsentenced,Misdemeanor,0
1974,Amador,2023,Female,Unsentenced,Misdemeanor,1
1975,Butte,2023,Female,Unsentenced,Misdemeanor,4
1976,Calaveras,2023,Female,Unsentenced,Misdemeanor,2
1977,Colusa,2023,Female,Unsentenced,Misdemeanor,1
1978,Contra Costa,2023,Female,Unsentenced,Misdemeanor,6
1979,Del Norte,2023,Female,Unsentenced,Misdemeanor,2
1980,El Dorado,2023,Female,Unsentenced,Misdemeanor,5
1981,Fresno,2023,Female,Unsentenced,Misdemeanor,15
1982,Glenn,2023,Female,Unsentenced,Misdemeanor,1
1983,Humboldt,2023,Female,Unsentenced,Misdemeanor,2
1984,Imperial,2023,Female,Unsentenced,Misdemeanor,2
1985,Inyo,2023,Female,Unsentenced,Misdemeanor,2
1986,Kern,2023,Female,Unsentenced,Misdemeanor,9
1987,Kings,2023,Female,Unsentenced,Misdemeanor,4
1988,Lake,2023,Female,Unsentenced,Misdemeanor,4
1989,Lassen,2023,Female,Unsentenced,Misdemeanor,5
1990,Los Angeles,2023,Female,Unsentenced,Misdemeanor,81
1991,Madera,2023,Female,Unsentenced,Misdemeanor,0
1992,Marin,2023,Female,Unsentenced,Misdemeanor,2
1993,Mariposa,2023,Female,Unsentenced,Misdemeanor,0
1994,Mendocino,2023,Female,Unsentenced,Misdemeanor,13
1995,Merced,2023,Female,Unsentenced,Misdemeanor,0
1996,Modoc,2023,Female,Unsentenced,Misdemeanor,1
1997,Mono,2023,Female,Unsentenced,Misdemeanor,0
1998,Monterey,2023,Female,Unsentenced,Misdemeanor,4
1999,Napa,2023,Female,Unsentenced,Misdemeanor,1
2000,Nevada,2023,Female,Unsentenced,Misdemeanor,1
2001,Orange,2023,Female,Unsentenced,Misdemeanor,46
2002,Placer,2023,Female,Unsentenced,Misdemeanor,31
2003,Plumas,2023,Female,Unsentenced,Misdemeanor,0
2004,Riverside,2023,Female,Unsentenced,Misdemeanor,11
2005,Sacramento,2023,Female,Unsentenced,Misdemeanor,12
2006,San Benito,2023,Female,Unsentenced,Misdemeanor,1
2007,San Bernardino,2023,Female,Unsentenced,Misdemeanor,119
2008,San Diego,2023,Female,Unsentenced,Misdemeanor,12
2009,San Francisco,2023,Female,Unsentenced,Misdemeanor,5
2010,San Joaquin,2023,Female,Unsentenced,Misdemeanor,7
2011,San Luis Obispo,2023,Female,Unsentenced,Misdemeanor,2
2012,San Mateo,2023,Female,Unsentenced,Misdemeanor,5
2013,Santa Barbara,2023,Female,Unsentenced,Misdemeanor,10
2014,Santa Clara,2023,Female,Unsentenced,Misdemeanor,22
2015,Santa Cruz,2023,Female,Unsentenced,Misdemeanor,17
2016,Shasta,2023,Female,Unsentenced,Misdemeanor,1
2017,Sierra,2023,Female,Unsentenced,Misdemeanor,0
2018,Siskiyou,2023,Female,Unsentenced,Misdemeanor,0
2019,Solano,2023,Female,Unsentenced,Misdemeanor,6
2020,Sonoma,2023,Female,Unsentenced,Misdemeanor,4
2021,Stanislaus,2023,Female,Unsentenced,Misdemeanor,9
2022,Sutter,2023,Female,Unsentenced,Misdemeanor,13
2023,Tehama,2023,Female,Unsentenced,Misdemeanor,0
2024,Trinity,2023,Female,Unsentenced,Misdemeanor,1
2025,Tulare,2023,Female,Unsentenced,Misdemeanor,5
2026,Tuolumne,2023,Female,Unsentenced,Misdemeanor,1
2027,Ventura,2023,Female,Unsentenced,Misdemeanor,16
2028,Yolo,2023,Female,Unsentenced,Misdemeanor,2
2029,Yuba,2023,Female,Unsentenced,Misdemeanor,3
2030,Alameda,2017,Female,Sentenced,Misdemeanor,3
2031,Alpine,2017,Female,Sentenced,Misdemeanor,0
2032,Amador,2017,Female,Sentenced,Misdemeanor,1
2033,Butte,2017,Female,Sentenced,Misdemeanor,4
2034,Calaveras,2017,Female,Sentenced,Misdemeanor,1
2035,Colusa,2017,Female,Sentenced,Misdemeanor,3
2036,Contra Costa,2017,Female,Sentenced,Misdemeanor,12
2037,Del Norte,2017,Female,Sentenced,Misdemeanor,4
2038,El Dorado,2017,Female,Sentenced,Misdemeanor,5
