Year,County,Gender,Race,Offense_Category,Count
2017,Lassen,Female,White,Property,0.0
2017,Los Angeles,Female,White,Property,18.0
2017,Madera,Female,White,Property,0.0
2017,Marin,Female,White,Property,4.0
2017,Mariposa,Female,White,Property,0.0
2017,Mendocino,Female,White,Property,1.0
2017,Merced,Female,White,Property,1.0
2017,Modoc,Female,White,Property,0.0
2017,Mono,Female,White,Property,0.0
2017,Monterey,Female,White,Property,1.0
2017,Napa,Female,White,Property,1.0
2017,Nevada,Female,White,Property,2.0
2017,Orange,Female,White,Property,18.0
2017,Placer,Female,White,Property,3.0
2017,Plumas,Female,White,Property,0.0
2017,Riverside,Female,White,Property,12.0
2017,Sacramento,Female,White,Property,17.0
2017,San Benito,Female,White,Property,0.0
2017,San Bernard,Female,White,Property,13.0
2017,San Diego,Female,White,Property,20.0
2017,San Francis,Female,White,Property,0.2948717948717949
2017,San Joaquin,Female,White,Property,8.0
2017,San Luis Ob,Female,White,Property,6.0
2017,San Mateo,Female,White,Property,0.0
2017,Santa Barba,Female,White,Property,3.0
2017,Santa Clara,Female,White,Property,9.0
2017,Santa Cruz,Female,White,Property,0.0
2017,Shasta,Female,White,Property,3.0
2017,Sierra,Female,White,Property,0.0
2017,Siskiyou,Female,White,Property,0.0
2017,Solano,Female,White,Property,4.0
2017,Sonoma,Female,White,Property,5.0
2017,Stanislaus,Female,White,Property,7.0
2017,Sutter,Female,White,Property,1.0
2017,Tehama,Female,White,Property,0.0
2017,Trinity,Female,White,Property,0.0
2017,Tulare,Female,White,Property,8.0
2017,Tuolumne,Female,White,Property,0.0
2017,Ventura,Female,White,Property,6.0
2017,Yolo,Female,White,Property,0.0
2017,Yuba,Female,White,Property,3.0
2017,Alameda,Male,Black,Property,169.0
2017,Alpine,Male,Black,Property,0.0
2017,Amador,Male,Black,Property,1.0
2017,Butte,Male,Black,Property,5.0
2017,Calaveras,Male,Black,Property,0.0
2017,Colusa,Male,Black,Property,0.0
2017,Contra Cost,Male,Black,Property,74.0
2017,Del Norte,Male,Black,Property,0.0
2017,El Dorado,Male,Black,Property,1.0
2017,Fresno,Male,Black,Property,39.0
2017,Glenn,Male,Black,Property,0.0
2017,Humboldt,Male,Black,Property,0.0
2017,Imperial,Male,Black,Property,1.0
2017,Inyo,Male,Black,Property,0.0
2017,Kern,Male,Black,Property,42.0
2017,Kings,Male,Black,Property,2.0
2017,Lake,Male,Black,Property,0.0
2017,Lassen,Male,Black,Property,0.0
2017,Los Angeles,Male,Black,Property,405.0
2017,Madera,Male,Black,Property,2.0
2017,Marin,Male,Black,Property,10.0
2017,Mariposa,Male,Black,Property,0.0
2017,Mendocino,Male,Black,Property,0.0
2017,Merced,Male,Black,Property,10.0
2017,Modoc,Male,Black,Property,0.0
2017,Mono,Male,Black,Property,0.0
2017,Monterey,Male,Black,Property,5.0
2017,Napa,Male,Black,Property,4.0
2017,Nevada,Male,Black,Property,2.0
2017,Orange,Male,Black,Property,30.0
2017,Placer,Male,Black,Property,7.0
2017,Plumas,Male,Black,Property,1.0
2017,Riverside,Male,Black,Property,50.0
2017,Sacramento,Male,Black,Property,103.0
2017,San Benito,Male,Black,Property,0.0
2017,San Bernard,Male,Black,Property,159.0
2017,San Diego,Male,Black,Property,57.0
2017,San Francis,Male,Black,Property,9.14102564102564
2017,San Joaquin,Male,Black,Property,54.0
2017,San Luis Ob,Male,Black,Property,2.0
2017,San Mateo,Male,Black,Property,32.0
2017,Santa Barba,Male,Black,Property,8.0
2017,Santa Clara,Male,Black,Property,41.0
2017,Santa Cruz,Male,Black,Property,0.0
2017,Shasta,Male,Black,Property,0.0
2017,Sierra,Male,Black,Property,0.0
2017,Siskiyou,Male,Black,Property,0.0
2017,Solano,Male,Black,Property,49.0
2017,Sonoma,Male,Black,Property,1.0
2017,Stanislaus,Male,Black,Property,21.0
2017,Sutter,Male,Black,Property,0.0
2017,Tehama,Male,Black,Property,0.0
2017,Trinity,Male,Black,Property,0.0
2017,Tulare,Male,Black,Property,3.0
2017,Tuolumne,Male,Black,Property,0.0
2017,Ventura,Male,Black,Property,7.0
2017,Yolo,Male,Black,Property,0.0
2017,Yuba,Male,Black,Property,1.0
2017,Alameda,Male,Latinx,Property,67.0
2017,Alpine,Male,Latinx,Property,0.0
2017,Amador,Male,Latinx,Property,0.0
2017,Butte,Male,Latinx,Property,3.0
2017,Calaveras,Male,Latinx,Property,0.0
2017,Colusa,Male,Latinx,Property,0.0
2017,Contra Cost,Male,Latinx,Property,31.0
2017,Del Norte,Male,Latinx,Property,0.0
2017,El Dorado,Male,Latinx,Property,1.0
2017,Fresno,Male,Latinx,Property,117.0
2017,Glenn,Male,Latinx,Property,0.0
2017,Humboldt,Male,Latinx,Property,3.0
2017,Imperial,Male,Latinx,Property,14.0
2017,Inyo,Male,Latinx,Property,0.0
2017,Kern,Male,Latinx,Property,53.0
2017,Kings,Male,Latinx,Property,28.0
2017,Lake,Male,Latinx,Property,0.0
2017,Lassen,Male,Latinx,Property,0.0
2017,Los Angeles,Male,Latinx,Property,697.0
2017,Madera,Male,Latinx,Property,22.0
2017,Marin,Male,Latinx,Property,17.0
2017,Mariposa,Male,Latinx,Property,0.0
2017,Mendocino,Male,Latinx,Property,7.0
2017,Merced,Male,Latinx,Property,29.0
2017,Modoc,Male,Latinx,Property,0.0
2017,Mono,Male,Latinx,Property,0.0
2017,Monterey,Male,Latinx,Property,57.0
2017,Napa,Male,Latinx,Property,1.0
2017,Nevada,Male,Latinx,Property,3.0
2017,Orange,Male,Latinx,Property,190.0
2017,Placer,Male,Latinx,Property,10.0
2017,Plumas,Male,Latinx,Property,1.0
2017,Riverside,Male,Latinx,Property,120.0
2017,Sacramento,Male,Latinx,Property,51.0
2017,San Benito,Male,Latinx,Property,15.0
2017,San Bernard,Male,Latinx,Property,211.0
2017,San Diego,Male,Latinx,Property,134.0
2017,San Francis,Male,Latinx,Property,3.5384615384615388
2017,San Joaquin,Male,Latinx,Property,52.0
2017,San Luis Ob,Male,Latinx,Property,18.0
2017,San Mateo,Male,Latinx,Property,50.0
2017,Santa Barba,Male,Latinx,Property,49.0
2017,Santa Clara,Male,Latinx,Property,312.0
2017,Santa Cruz,Male,Latinx,Property,15.0
2017,Shasta,Male,Latinx,Property,1.0
2017,Sierra,Male,Latinx,Property,0.0
2017,Siskiyou,Male,Latinx,Property,1.0
2017,Solano,Male,Latinx,Property,26.0
2017,Sonoma,Male,Latinx,Property,20.0
2017,Stanislaus,Male,Latinx,Property,93.0
2017,Sutter,Male,Latinx,Property,4.0
2017,Tehama,Male,Latinx,Property,1.0
2017,Trinity,Male,Latinx,Property,0.0
2017,Tulare,Male,Latinx,Property,76.0
2017,Tuolumne,Male,Latinx,Property,0.0
2017,Ventura,Male,Latinx,Property,66.0
2017,Yolo,Male,Latinx,Property,5.0
2017,Yuba,Male,Latinx,Property,4.0
2017,Alameda,Male,Asian/other,Property,10.0
2017,Alpine,Male,Asian/other,Property,0.0
2017,Amador,Male,Asian/other,Property,0.0
2017,Butte,Male,Asian/other,Property,1.0
2017,Calaveras,Male,Asian/other,Property,0.0
2017,Colusa,Male,Asian/other,Property,0.0
2017,Contra Cost,Male,Asian/other,Property,10.0
2017,Del Norte,Male,Asian/other,Property,1.0
2017,El Dorado,Male,Asian/other,Property,0.0
2017,Fresno,Male,Asian/other,Property,8.0
2017,Glenn,Male,Asian/other,Property,0.0
2017,Humboldt,Male,Asian/other,Property,2.0
2017,Imperial,Male,Asian/other,Property,0.0
2017,Inyo,Male,Asian/other,Property,0.0
2017,Kern,Male,Asian/other,Property,5.0
2017,Kings,Male,Asian/other,Property,2.0
2017,Lake,Male,Asian/other,Property,0.0
2017,Lassen,Male,Asian/other,Property,1.0
2017,Los Angeles,Male,Asian/other,Property,32.0
2017,Madera,Male,Asian/other,Property,0.0
2017,Marin,Male,Asian/other,Property,2.0
2017,Mariposa,Male,Asian/other,Property,0.0
2017,Mendocino,Male,Asian/other,Property,1.0
2017,Merced,Male,Asian/other,Property,1.0
2017,Modoc,Male,Asian/other,Property,0.0
2017,Mono,Male,Asian/other,Property,0.0
2017,Monterey,Male,Asian/other,Property,2.0
2017,Napa,Male,Asian/other,Property,0.0
2017,Nevada,Male,Asian/other,Property,0.0
2017,Orange,Male,Asian/other,Property,29.0
2017,Placer,Male,Asian/other,Property,1.0
2017,Plumas,Male,Asian/other,Property,0.0
2017,Riverside,Male,Asian/other,Property,4.0
2017,Sacramento,Male,Asian/other,Property,15.0
2017,San Benito,Male,Asian/other,Property,0.0
2017,San Bernard,Male,Asian/other,Property,18.0
2017,San Diego,Male,Asian/other,Property,20.0
2017,San Francis,Male,Asian/other,Property,2.358974358974359
2017,San Joaquin,Male,Asian/other,Property,18.0
2017,San Luis Ob,Male,Asian/other,Property,3.0
2017,San Mateo,Male,Asian/other,Property,14.0
2017,Santa Barba,Male,Asian/other,Property,1.0
2017,Santa Clara,Male,Asian/other,Property,37.0
2017,Santa Cruz,Male,Asian/other,Property,0.0
2017,Shasta,Male,Asian/other,Property,1.0
2017,Sierra,Male,Asian/other,Property,0.0
2017,Siskiyou,Male,Asian/other,Property,3.0
2017,Solano,Male,Asian/other,Property,4.0
2017,Sonoma,Male,Asian/other,Property,2.0
2017,Stanislaus,Male,Asian/other,Property,6.0
2017,Sutter,Male,Asian/other,Property,1.0
2017,Tehama,Male,Asian/other,Property,0.0
2017,Trinity,Male,Asian/other,Property,0.0
2017,Tulare,Male,Asian/other,Property,0.0
2017,Tuolumne,Male,Asian/other,Property,0.0
2017,Ventura,Male,Asian/other,Property,0.0
2017,Yolo,Male,Asian/other,Property,1.0
2017,Yuba,Male,Asian/other,Property,0.0
2017,Alameda,Male,White,Property,17.0
2017,Alpine,Male,White,Property,0.0
2017,Amador,Male,White,Property,1.0
2017,Butte,Male,White,Property,24.0
2017,Calaveras,Male,White,Property,1.0
2017,Colusa,Male,White,Property,0.0
2017,Contra Cost,Male,White,Property,25.0
2017,Del Norte,Male,White,Property,2.0
2017,El Dorado,Male,White,Property,10.0
2017,Fresno,Male,White,Property,19.0
2017,Glenn,Male,White,Property,1.0
2017,Humboldt,Male,White,Property,7.0
2017,Imperial,Male,White,Property,0.0
2017,Inyo,Male,White,Property,0.0
2017,Kern,Male,White,Property,20.0
2017,Kings,Male,White,Property,11.0
2017,Lake,Male,White,Property,1.0
2017,Lassen,Male,White,Property,3.0
2017,Los Angeles,Male,White,Property,80.0
2017,Madera,Male,White,Property,6.0
2017,Marin,Male,White,Property,11.0
2017,Mariposa,Male,White,Property,0.0
2017,Mendocino,Male,White,Property,2.0
2017,Merced,Male,White,Property,10.0
2017,Modoc,Male,White,Property,0.0
2017,Mono,Male,White,Property,1.0
2017,Monterey,Male,White,Property,4.0
2017,Napa,Male,White,Property,3.0
2017,Nevada,Male,White,Property,10.0
2017,Orange,Male,White,Property,53.0
2017,Placer,Male,White,Property,12.0
2017,Plumas,Male,White,Property,1.0
2017,Riverside,Male,White,Property,32.0
2017,Sacramento,Male,White,Property,41.0
2017,San Benito,Male,White,Property,2.0
2017,San Bernard,Male,White,Property,56.0
2017,San Diego,Male,White,Property,85.0
2017,San Francis,Male,White,Property,2.0
2017,San Joaquin,Male,White,Property,40.0
2017,San Luis Ob,Male,White,Property,13.0
2017,San Mateo,Male,White,Property,4.0
2017,Santa Barba,Male,White,Property,21.0
2017,Santa Clara,Male,White,Property,43.0
2017,Santa Cruz,Male,White,Property,3.0
2017,Shasta,Male,White,Property,8.0
2017,Sierra,Male,White,Property,0.0
2017,Siskiyou,Male,White,Property,4.0
2017,Solano,Male,White,Property,18.0
2017,Sonoma,Male,White,Property,24.0
2017,Stanislaus,Male,White,Property,29.0
2017,Sutter,Male,White,Property,6.0
2017,Tehama,Male,White,Property,1.0
2017,Trinity,Male,White,Property,0.0
2017,Tulare,Male,White,Property,13.0
2017,Tuolumne,Male,White,Property,0.0
2017,Ventura,Male,White,Property,29.0
2017,Yolo,Male,White,Property,7.0
2017,Yuba,Male,White,Property,13.0
2018,Alameda,Female,Black,Property,37.0
2018,Alpine,Female,Black,Property,0.0
2018,Amador,Female,Black,Property,0.0
2018,Butte,Female,Black,Property,1.0
2018,Calaveras,Female,Black,Property,0.0
2018,Colusa,Female,Black,Property,0.0
2018,Contra Cost,Female,Black,Property,12.0
2018,Del Norte,Female,Black,Property,0.0
2018,El Dorado,Female,Black,Property,0.0
2018,Fresno,Female,Black,Property,7.0
2018,Glenn,Female,Black,Property,0.0
2018,Humboldt,Female,Black,Property,0.0
2018,Imperial,Female,Black,Property,0.0
2018,Inyo,Female,Black,Property,0.0
2018,Kern,Female,Black,Property,6.0
2018,Kings,Female,Black,Property,0.0
2018,Lake,Female,Black,Property,0.0
2018,Lassen,Female,Black,Property,0.0
2018,Los Angeles,Female,Black,Property,71.0
2018,Madera,Female,Black,Property,1.0
2018,Marin,Female,Black,Property,0.0
2018,Mariposa,Female,Black,Property,0.0
2018,Mendocino,Female,Black,Property,0.0
2018,Merced,Female,Black,Property,3.0
2018,Modoc,Female,Black,Property,0.0
2018,Mono,Female,Black,Property,0.0
2018,Monterey,Female,Black,Property,0.0
2018,Napa,Female,Black,Property,0.0
2018,Nevada,Female,Black,Property,0.0
2018,Orange,Female,Black,Property,5.0
2018,Placer,Female,Black,Property,0.0
2018,Plumas,Female,Black,Property,0.0
2018,Riverside,Female,Black,Property,2.0
2018,Sacramento,Female,Black,Property,13.0
2018,San Benito,Female,Black,Property,0.0
2018,San Bernard,Female,Black,Property,46.0
2018,San Diego,Female,Black,Property,2.0
2018,San Francis,Female,Black,Property,6.41025641025641
2018,San Joaquin,Female,Black,Property,6.0
2018,San Luis Ob,Female,Black,Property,0.0
2018,San Mateo,Female,Black,Property,11.0
2018,Santa Barba,Female,Black,Property,2.0
2018,Santa Clara,Female,Black,Property,6.0
2018,Santa Cruz,Female,Black,Property,1.0
2018,Shasta,Female,Black,Property,0.0
2018,Sierra,Female,Black,Property,0.0
2018,Siskiyou,Female,Black,Property,0.0
2018,Solano,Female,Black,Property,4.0
2018,Sonoma,Female,Black,Property,0.0
2018,Stanislaus,Female,Black,Property,5.0
2018,Sutter,Female,Black,Property,1.0
2018,Tehama,Female,Black,Property,0.0
2018,Trinity,Female,Black,Property,0.0
2018,Tulare,Female,Black,Property,0.0
2018,Tuolumne,Female,Black,Property,0.0
2018,Ventura,Female,Black,Property,5.0
2018,Yolo,Female,Black,Property,1.0
2018,Yuba,Female,Black,Property,1.0
2018,Alameda,Female,Latinx,Property,10.0
2018,Alpine,Female,Latinx,Property,0.0
2018,Amador,Female,Latinx,Property,0.0
2018,Butte,Female,Latinx,Property,0.0
2018,Calaveras,Female,Latinx,Property,0.0
2018,Colusa,Female,Latinx,Property,0.0
2018,Contra Cost,Female,Latinx,Property,8.0
2018,Del Norte,Female,Latinx,Property,0.0
2018,El Dorado,Female,Latinx,Property,0.0
2018,Fresno,Female,Latinx,Property,14.0
2018,Glenn,Female,Latinx,Property,0.0
2018,Humboldt,Female,Latinx,Property,0.0
2018,Imperial,Female,Latinx,Property,2.0
2018,Inyo,Female,Latinx,Property,0.0
2018,Kern,Female,Latinx,Property,11.0
2018,Kings,Female,Latinx,Property,9.0
2018,Lake,Female,Latinx,Property,0.0
2018,Lassen,Female,Latinx,Property,0.0
2018,Los Angeles,Female,Latinx,Property,111.0
2018,Madera,Female,Latinx,Property,2.0
2018,Marin,Female,Latinx,Property,4.0
2018,Mariposa,Female,Latinx,Property,0.0
2018,Mendocino,Female,Latinx,Property,2.0
2018,Merced,Female,Latinx,Property,7.0
2018,Modoc,Female,Latinx,Property,0.0
2018,Mono,Female,Latinx,Property,0.0
2018,Monterey,Female,Latinx,Property,8.0
2018,Napa,Female,Latinx,Property,1.0
2018,Nevada,Female,Latinx,Property,2.0
2018,Orange,Female,Latinx,Property,35.0
2018,Placer,Female,Latinx,Property,3.0
2018,Plumas,Female,Latinx,Property,0.0
2018,Riverside,Female,Latinx,Property,9.0
2018,Sacramento,Female,Latinx,Property,7.0
2018,San Benito,Female,Latinx,Property,0.0
2018,San Bernard,Female,Latinx,Property,31.0
2018,San Diego,Female,Latinx,Property,16.0
2018,San Francis,Female,Latinx,Property,0.3205128205128205
2018,San Joaquin,Female,Latinx,Property,13.0
2018,San Luis Ob,Female,Latinx,Property,1.0
2018,San Mateo,Female,Latinx,Property,4.0
2018,Santa Barba,Female,Latinx,Property,14.0
2018,Santa Clara,Female,Latinx,Property,114.0
2018,Santa Cruz,Female,Latinx,Property,10.0
2018,Shasta,Female,Latinx,Property,0.0
2018,Sierra,Female,Latinx,Property,0.0
2018,Siskiyou,Female,Latinx,Property,0.0
2018,Solano,Female,Latinx,Property,3.0
2018,Sonoma,Female,Latinx,Property,4.0
2018,Stanislaus,Female,Latinx,Property,10.0
2018,Sutter,Female,Latinx,Property,0.0
2018,Tehama,Female,Latinx,Property,0.0
2018,Trinity,Female,Latinx,Property,0.0
2018,Tulare,Female,Latinx,Property,18.0
2018,Tuolumne,Female,Latinx,Property,0.0
2018,Ventura,Female,Latinx,Property,30.0
2018,Yolo,Female,Latinx,Property,5.0
2018,Yuba,Female,Latinx,Property,0.0
2018,Alameda,Female,Asian/other,Property,0.0
2018,Alpine,Female,Asian/other,Property,0.0
2018,Amador,Female,Asian/other,Property,0.0
2018,Butte,Female,Asian/other,Property,0.0
2018,Calaveras,Female,Asian/other,Property,0.0
2018,Colusa,Female,Asian/other,Property,0.0
2018,Contra Cost,Female,Asian/other,Property,1.0
2018,Del Norte,Female,Asian/other,Property,0.0
2018,El Dorado,Female,Asian/other,Property,0.0
2018,Fresno,Female,Asian/other,Property,0.0
2018,Glenn,Female,Asian/other,Property,0.0
2018,Humboldt,Female,Asian/other,Property,2.0
2018,Imperial,Female,Asian/other,Property,0.0
2018,Inyo,Female,Asian/other,Property,0.0
2018,Kern,Female,Asian/other,Property,0.0
2018,Kings,Female,Asian/other,Property,0.0
2018,Lake,Female,Asian/other,Property,0.0
2018,Lassen,Female,Asian/other,Property,0.0
2018,Los Angeles,Female,Asian/other,Property,8.0
2018,Madera,Female,Asian/other,Property,0.0
2018,Marin,Female,Asian/other,Property,0.0
2018,Mariposa,Female,Asian/other,Property,0.0
2018,Mendocino,Female,Asian/other,Property,1.0
2018,Merced,Female,Asian/other,Property,0.0
2018,Modoc,Female,Asian/other,Property,0.0
2018,Mono,Female,Asian/other,Property,0.0
2018,Monterey,Female,Asian/other,Property,0.0
2018,Napa,Female,Asian/other,Property,0.0
2018,Nevada,Female,Asian/other,Property,0.0
2018,Orange,Female,Asian/other,Property,1.0
2018,Placer,Female,Asian/other,Property,2.0
2018,Plumas,Female,Asian/other,Property,1.0
2018,Riverside,Female,Asian/other,Property,2.0
2018,Sacramento,Female,Asian/other,Property,4.0
2018,San Benito,Female,Asian/other,Property,0.0
2018,San Bernard,Female,Asian/other,Property,3.0
2018,San Diego,Female,Asian/other,Property,4.0
2018,San Francis,Female,Asian/other,Property,0.9615384615384616
2018,San Joaquin,Female,Asian/other,Property,2.0
2018,San Luis Ob,Female,Asian/other,Property,1.0
2018,San Mateo,Female,Asian/other,Property,2.0
2018,Santa Barba,Female,Asian/other,Property,0.0
2018,Santa Clara,Female,Asian/other,Property,8.0
2018,Santa Cruz,Female,Asian/other,Property,0.0
2018,Shasta,Female,Asian/other,Property,0.0
2018,Sierra,Female,Asian/other,Property,0.0
2018,Siskiyou,Female,Asian/other,Property,0.0
2018,Solano,Female,Asian/other,Property,1.0
2018,Sonoma,Female,Asian/other,Property,0.0
2018,Stanislaus,Female,Asian/other,Property,3.0
2018,Sutter,Female,Asian/other,Property,0.0
2018,Tehama,Female,Asian/other,Property,0.0
2018,Trinity,Female,Asian/other,Property,0.0
2018,Tulare,Female,Asian/other,Property,2.0
2018,Tuolumne,Female,Asian/other,Property,0.0
2018,Ventura,Female,Asian/other,Property,0.0
2018,Yolo,Female,Asian/other,Property,1.0
2018,Yuba,Female,Asian/other,Property,0.0
2018,Alameda,Female,White,Property,4.0
2018,Alpine,Female,White,Property,0.0
2018,Amador,Female,White,Property,0.0
2018,Butte,Female,White,Property,5.0
2018,Calaveras,Female,White,Property,0.0
2018,Colusa,Female,White,Property,1.0
2018,Contra Cost,Female,White,Property,0.0
2018,Del Norte,Female,White,Property,0.0
2018,El Dorado,Female,White,Property,0.0
2018,Fresno,Female,White,Property,1.0
2018,Glenn,Female,White,Property,0.0
2018,Humboldt,Female,White,Property,1.0
2018,Imperial,Female,White,Property,0.0
2018,Inyo,Female,White,Property,1.0
2018,Kern,Female,White,Property,7.0
2018,Kings,Female,White,Property,2.0
2018,Lake,Female,White,Property,1.0
2018,Lassen,Female,White,Property,0.0
2018,Los Angeles,Female,White,Property,16.0
2018,Madera,Female,White,Property,2.0
2018,Marin,Female,White,Property,4.0
2018,Mariposa,Female,White,Property,0.0
2018,Mendocino,Female,White,Property,1.0
2018,Merced,Female,White,Property,2.0
2018,Modoc,Female,White,Property,0.0
2018,Mono,Female,White,Property,0.0
2018,Monterey,Female,White,Property,1.0
2018,Napa,Female,White,Property,1.0
2018,Nevada,Female,White,Property,4.0
2018,Orange,Female,White,Property,9.0
2018,Placer,Female,White,Property,1.0
2018,Plumas,Female,White,Property,0.0
2018,Riverside,Female,White,Property,3.0
2018,Sacramento,Female,White,Property,9.0
2018,San Benito,Female,White,Property,0.0
2018,San Bernard,Female,White,Property,11.0
2018,San Diego,Female,White,Property,12.0
2018,San Francis,Female,White,Property,0.3205128205128205
2018,San Joaquin,Female,White,Property,11.0
2018,San Luis Ob,Female,White,Property,2.0
2018,San Mateo,Female,White,Property,0.0
2018,Santa Barba,Female,White,Property,1.0
2018,Santa Clara,Female,White,Property,8.0
2018,Santa Cruz,Female,White,Property,1.0
2018,Shasta,Female,White,Property,2.0
2018,Sierra,Female,White,Property,0.0
2018,Siskiyou,Female,White,Property,0.0
2018,Solano,Female,White,Property,5.0
2018,Sonoma,Female,White,Property,2.0
2018,Stanislaus,Female,White,Property,4.0
2018,Sutter,Female,White,Property,1.0
2018,Tehama,Female,White,Property,2.0
2018,Trinity,Female,White,Property,0.0
2018,Tulare,Female,White,Property,4.0
2018,Tuolumne,Female,White,Property,3.0
2018,Ventura,Female,White,Property,3.0
2018,Yolo,Female,White,Property,0.0
2018,Yuba,Female,White,Property,1.0
2018,Alameda,Male,Black,Property,132.0
2018,Alpine,Male,Black,Property,0.0
2018,Amador,Male,Black,Property,0.0
2018,Butte,Male,Black,Property,6.0
2018,Calaveras,Male,Black,Property,0.0
2018,Colusa,Male,Black,Property,0.0
2018,Contra Cost,Male,Black,Property,49.0
2018,Del Norte,Male,Black,Property,0.0
2018,El Dorado,Male,Black,Property,0.0
2018,Fresno,Male,Black,Property,30.0
2018,Glenn,Male,Black,Property,0.0
2018,Humboldt,Male,Black,Property,0.0
2018,Imperial,Male,Black,Property,0.0
2018,Inyo,Male,Black,Property,0.0
2018,Kern,Male,Black,Property,37.0
2018,Kings,Male,Black,Property,4.0
2018,Lake,Male,Black,Property,0.0
2018,Lassen,Male,Black,Property,0.0
2018,Los Angeles,Male,Black,Property,365.0
2018,Madera,Male,Black,Property,0.0
2018,Marin,Male,Black,Property,4.0
2018,Mariposa,Male,Black,Property,0.0
2018,Mendocino,Male,Black,Property,0.0
2018,Merced,Male,Black,Property,6.0
2018,Modoc,Male,Black,Property,0.0
2018,Mono,Male,Black,Property,0.0
2018,Monterey,Male,Black,Property,6.0
2018,Napa,Male,Black,Property,0.0
2018,Nevada,Male,Black,Property,1.0
2018,Orange,Male,Black,Property,23.0
2018,Placer,Male,Black,Property,4.0
2018,Plumas,Male,Black,Property,0.0
2018,Riverside,Male,Black,Property,34.0
2018,Sacramento,Male,Black,Property,90.0
2018,San Benito,Male,Black,Property,0.0
2018,San Bernard,Male,Black,Property,156.0
2018,San Diego,Male,Black,Property,50.0
2018,San Francis,Male,Black,Property,9.935897435897436
2018,San Joaquin,Male,Black,Property,41.0
2018,San Luis Ob,Male,Black,Property,1.0
2018,San Mateo,Male,Black,Property,17.0
2018,Santa Barba,Male,Black,Property,2.0
2018,Santa Clara,Male,Black,Property,62.0
2018,Santa Cruz,Male,Black,Property,0.0
2018,Shasta,Male,Black,Property,0.0
2018,Sierra,Male,Black,Property,0.0
2018,Siskiyou,Male,Black,Property,0.0
2018,Solano,Male,Black,Property,35.0
2018,Sonoma,Male,Black,Property,2.0
2018,Stanislaus,Male,Black,Property,8.0
2018,Sutter,Male,Black,Property,2.0
2018,Tehama,Male,Black,Property,0.0
2018,Trinity,Male,Black,Property,0.0
2018,Tulare,Male,Black,Property,5.0
2018,Tuolumne,Male,Black,Property,1.0
2018,Ventura,Male,Black,Property,8.0
2018,Yolo,Male,Black,Property,8.0
2018,Yuba,Male,Black,Property,0.0
2018,Alameda,Male,Latinx,Property,58.0
2018,Alpine,Male,Latinx,Property,0.0
2018,Amador,Male,Latinx,Property,0.0
2018,Butte,Male,Latinx,Property,3.0
2018,Calaveras,Male,Latinx,Property,0.0
2018,Colusa,Male,Latinx,Property,0.0
2018,Contra Cost,Male,Latinx,Property,14.0
2018,Del Norte,Male,Latinx,Property,0.0
2018,El Dorado,Male,Latinx,Property,1.0
2018,Fresno,Male,Latinx,Property,77.0
2018,Glenn,Male,Latinx,Property,0.0
2018,Humboldt,Male,Latinx,Property,0.0
2018,Imperial,Male,Latinx,Property,5.0
2018,Inyo,Male,Latinx,Property,0.0
2018,Kern,Male,Latinx,Property,43.0
2018,Kings,Male,Latinx,Property,25.0
2018,Lake,Male,Latinx,Property,0.0
2018,Lassen,Male,Latinx,Property,0.0
2018,Los Angeles,Male,Latinx,Property,396.0
2018,Madera,Male,Latinx,Property,3.0
2018,Marin,Male,Latinx,Property,7.0
2018,Mariposa,Male,Latinx,Property,0.0
2018,Mendocino,Male,Latinx,Property,13.0
2018,Merced,Male,Latinx,Property,31.0
2018,Modoc,Male,Latinx,Property,0.0
2018,Mono,Male,Latinx,Property,0.0
2018,Monterey,Male,Latinx,Property,38.0
2018,Napa,Male,Latinx,Property,3.0
2018,Nevada,Male,Latinx,Property,1.0
2018,Orange,Male,Latinx,Property,121.0
2018,Placer,Male,Latinx,Property,6.0
2018,Plumas,Male,Latinx,Property,0.0
2018,Riverside,Male,Latinx,Property,67.0
2018,Sacramento,Male,Latinx,Property,35.0
2018,San Benito,Male,Latinx,Property,1.0
2018,San Bernard,Male,Latinx,Property,165.0
2018,San Diego,Male,Latinx,Property,82.0
2018,San Francis,Male,Latinx,Property,5.0
2018,San Joaquin,Male,Latinx,Property,46.0
2018,San Luis Ob,Male,Latinx,Property,5.0
2018,San Mateo,Male,Latinx,Property,30.0
2018,Santa Barba,Male,Latinx,Property,37.0
2018,Santa Clara,Male,Latinx,Property,302.0
2018,Santa Cruz,Male,Latinx,Property,11.0
2018,Shasta,Male,Latinx,Property,0.0
2018,Sierra,Male,Latinx,Property,0.0
2018,Siskiyou,Male,Latinx,Property,0.0
2018,Solano,Male,Latinx,Property,13.0
2018,Sonoma,Male,Latinx,Property,17.0
2018,Stanislaus,Male,Latinx,Property,65.0
2018,Sutter,Male,Latinx,Property,4.0
2018,Tehama,Male,Latinx,Property,0.0
2018,Trinity,Male,Latinx,Property,0.0
2018,Tulare,Male,Latinx,Property,48.0
2018,Tuolumne,Male,Latinx,Property,3.0
2018,Ventura,Male,Latinx,Property,62.0
2018,Yolo,Male,Latinx,Property,10.0
2018,Yuba,Male,Latinx,Property,0.0
2018,Alameda,Male,Asian/other,Property,11.0
2018,Alpine,Male,Asian/other,Property,0.0
2018,Amador,Male,Asian/other,Property,1.0
2018,Butte,Male,Asian/other,Property,1.0
2018,Calaveras,Male,Asian/other,Property,0.0
2018,Colusa,Male,Asian/other,Property,0.0
