,Year,County,Gender,Race,Offense_Category,Count,Age
12812,2023,Trinity,Male,Black,Other,0.0,Juvenile
12813,2023,Tulare,Male,Black,Other,3.0,Juvenile
12814,2023,Tuolumne,Male,Black,Other,0.0,Juvenile
12815,2023,Ventura,Male,Black,Other,2.0,Juvenile
12816,2023,Yolo,Male,Black,Other,1.0,Juvenile
12817,2023,Yuba,Male,Black,Other,0.0,Juvenile
12818,2023,Alameda,Male,Latinx,Other,38.0,Juvenile
12819,2023,Alpine,Male,Latinx,Other,0.0,Juvenile
12820,2023,Amador,Male,Latinx,Other,1.0,Juvenile
12821,2023,Butte,Male,Latinx,Other,2.0,Juvenile
12822,2023,Calaveras,Male,Latinx,Other,0.0,Juvenile
12823,2023,Colusa,Male,Latinx,Other,0.0,Juvenile
12824,2023,Contra Cost,Male,Latinx,Other,16.0,Juvenile
12825,2023,Del Norte,Male,Latinx,Other,0.0,Juvenile
12826,2023,El Dorado,Male,Latinx,Other,2.0,Juvenile
12827,2023,Fresno,Male,Latinx,Other,124.0,Juvenile
12828,2023,Glenn,Male,Latinx,Other,4.0,Juvenile
12829,2023,Humboldt,Male,Latinx,Other,2.0,Juvenile
12830,2023,Imperial,Male,Latinx,Other,0.0,Juvenile
12831,2023,Inyo,Male,Latinx,Other,0.0,Juvenile
12832,2023,Kern,Male,Latinx,Other,67.0,Juvenile
12833,2023,Kings,Male,Latinx,Other,23.0,Juvenile
12834,2023,Lake,Male,Latinx,Other,2.0,Juvenile
12835,2023,Lassen,Male,Latinx,Other,0.0,Juvenile
12836,2023,Los Angeles,Male,Latinx,Other,624.0,Juvenile
12837,2023,Madera,Male,Latinx,Other,23.0,Juvenile
12838,2023,Marin,Male,Latinx,Other,9.0,Juvenile
12839,2023,Mariposa,Male,Latinx,Other,0.0,Juvenile
12840,2023,Mendocino,Male,Latinx,Other,6.0,Juvenile
12841,2023,Merced,Male,Latinx,Other,32.0,Juvenile
12842,2023,Modoc,Male,Latinx,Other,0.0,Juvenile
12843,2023,Mono,Male,Latinx,Other,0.0,Juvenile
12844,2023,Monterey,Male,Latinx,Other,40.0,Juvenile
12845,2023,Napa,Male,Latinx,Other,11.0,Juvenile
12846,2023,Nevada,Male,Latinx,Other,1.0,Juvenile
12847,2023,Orange,Male,Latinx,Other,323.0,Juvenile
12848,2023,Placer,Male,Latinx,Other,5.0,Juvenile
12849,2023,Plumas,Male,Latinx,Other,0.0,Juvenile
12850,2023,Riverside,Male,Latinx,Other,100.0,Juvenile
12851,2023,Sacramento,Male,Latinx,Other,54.0,Juvenile
12852,2023,San Benito,Male,Latinx,Other,17.0,Juvenile
12853,2023,San Bernard,Male,Latinx,Other,147.0,Juvenile
12854,2023,San Diego,Male,Latinx,Other,231.0,Juvenile
12855,2023,San Francis,Male,Latinx,Other,16.286153846153848,Juvenile
12856,2023,San Joaquin,Male,Latinx,Other,58.0,Juvenile
12857,2023,San Luis Ob,Male,Latinx,Other,0.0,Juvenile
12858,2023,San Mateo,Male,Latinx,Other,23.0,Juvenile
12859,2023,Santa Barba,Male,Latinx,Other,52.0,Juvenile
12860,2023,Santa Clara,Male,Latinx,Other,85.0,Juvenile
12861,2023,Santa Cruz,Male,Latinx,Other,32.0,Juvenile
12862,2023,Shasta,Male,Latinx,Other,1.0,Juvenile
12863,2023,Sierra,Male,Latinx,Other,0.0,Juvenile
12864,2023,Siskiyou,Male,Latinx,Other,0.0,Juvenile
12865,2023,Solano,Male,Latinx,Other,13.0,Juvenile
12866,2023,Sonoma,Male,Latinx,Other,60.0,Juvenile
12867,2023,Stanislaus,Male,Latinx,Other,65.0,Juvenile
12868,2023,Sutter,Male,Latinx,Other,5.0,Juvenile
12869,2023,Tehama,Male,Latinx,Other,6.0,Juvenile
12870,2023,Trinity,Male,Latinx,Other,0.0,Juvenile
12871,2023,Tulare,Male,Latinx,Other,79.0,Juvenile
12872,2023,Tuolumne,Male,Latinx,Other,0.0,Juvenile
12873,2023,Ventura,Male,Latinx,Other,135.0,Juvenile
12874,2023,Yolo,Male,Latinx,Other,3.0,Juvenile
12875,2023,Yuba,Male,Latinx,Other,4.0,Juvenile
12876,2023,Alameda,Male,Asian/other,Other,10.0,Juvenile
12877,2023,Alpine,Male,Asian/other,Other,0.0,Juvenile
12878,2023,Amador,Male,Asian/other,Other,0.0,Juvenile
12879,2023,Butte,Male,Asian/other,Other,1.0,Juvenile
12880,2023,Calaveras,Male,Asian/other,Other,0.0,Juvenile
12881,2023,Colusa,Male,Asian/other,Other,0.0,Juvenile
12882,2023,Contra Cost,Male,Asian/other,Other,14.0,Juvenile
12883,2023,Del Norte,Male,Asian/other,Other,0.0,Juvenile
12884,2023,El Dorado,Male,Asian/other,Other,0.0,Juvenile
12885,2023,Fresno,Male,Asian/other,Other,8.0,Juvenile
12886,2023,Glenn,Male,Asian/other,Other,1.0,Juvenile
12887,2023,Humboldt,Male,Asian/other,Other,0.0,Juvenile
12888,2023,Imperial,Male,Asian/other,Other,0.0,Juvenile
12889,2023,Inyo,Male,Asian/other,Other,2.0,Juvenile
12890,2023,Kern,Male,Asian/other,Other,4.0,Juvenile
12891,2023,Kings,Male,Asian/other,Other,1.0,Juvenile
12892,2023,Lake,Male,Asian/other,Other,2.0,Juvenile
12893,2023,Lassen,Male,Asian/other,Other,0.0,Juvenile
12894,2023,Los Angeles,Male,Asian/other,Other,16.0,Juvenile
12895,2023,Madera,Male,Asian/other,Other,0.0,Juvenile
12896,2023,Marin,Male,Asian/other,Other,1.0,Juvenile
12897,2023,Mariposa,Male,Asian/other,Other,0.0,Juvenile
12898,2023,Mendocino,Male,Asian/other,Other,2.0,Juvenile
12899,2023,Merced,Male,Asian/other,Other,0.0,Juvenile
12900,2023,Modoc,Male,Asian/other,Other,0.0,Juvenile
12901,2023,Mono,Male,Asian/other,Other,0.0,Juvenile
12902,2023,Monterey,Male,Asian/other,Other,2.0,Juvenile
12903,2023,Napa,Male,Asian/other,Other,0.0,Juvenile
12904,2023,Nevada,Male,Asian/other,Other,0.0,Juvenile
12905,2023,Orange,Male,Asian/other,Other,13.0,Juvenile
12906,2023,Placer,Male,Asian/other,Other,5.0,Juvenile
12907,2023,Plumas,Male,Asian/other,Other,0.0,Juvenile
12908,2023,Riverside,Male,Asian/other,Other,2.0,Juvenile
12909,2023,Sacramento,Male,Asian/other,Other,17.0,Juvenile
12910,2023,San Benito,Male,Asian/other,Other,0.0,Juvenile
12911,2023,San Bernard,Male,Asian/other,Other,4.0,Juvenile
12912,2023,San Diego,Male,Asian/other,Other,11.0,Juvenile
12913,2023,San Francis,Male,Asian/other,Other,4.132307692307692,Juvenile
12914,2023,San Joaquin,Male,Asian/other,Other,12.0,Juvenile
12915,2023,San Luis Ob,Male,Asian/other,Other,0.0,Juvenile
12916,2023,San Mateo,Male,Asian/other,Other,3.0,Juvenile
12917,2023,Santa Barba,Male,Asian/other,Other,3.0,Juvenile
12918,2023,Santa Clara,Male,Asian/other,Other,13.0,Juvenile
12919,2023,Santa Cruz,Male,Asian/other,Other,2.0,Juvenile
12920,2023,Shasta,Male,Asian/other,Other,0.0,Juvenile
12921,2023,Sierra,Male,Asian/other,Other,0.0,Juvenile
12922,2023,Siskiyou,Male,Asian/other,Other,1.0,Juvenile
12923,2023,Solano,Male,Asian/other,Other,3.0,Juvenile
12924,2023,Sonoma,Male,Asian/other,Other,4.0,Juvenile
12925,2023,Stanislaus,Male,Asian/other,Other,1.0,Juvenile
12926,2023,Sutter,Male,Asian/other,Other,1.0,Juvenile
12927,2023,Tehama,Male,Asian/other,Other,0.0,Juvenile
12928,2023,Trinity,Male,Asian/other,Other,0.0,Juvenile
12929,2023,Tulare,Male,Asian/other,Other,3.0,Juvenile
12930,2023,Tuolumne,Male,Asian/other,Other,0.0,Juvenile
12931,2023,Ventura,Male,Asian/other,Other,3.0,Juvenile
12932,2023,Yolo,Male,Asian/other,Other,0.0,Juvenile
12933,2023,Yuba,Male,Asian/other,Other,0.0,Juvenile
12934,2023,Alameda,Male,White,Other,5.0,Juvenile
12935,2023,Alpine,Male,White,Other,0.0,Juvenile
12936,2023,Amador,Male,White,Other,2.0,Juvenile
12937,2023,Butte,Male,White,Other,14.0,Juvenile
12938,2023,Calaveras,Male,White,Other,1.0,Juvenile
12939,2023,Colusa,Male,White,Other,0.0,Juvenile
12940,2023,Contra Cost,Male,White,Other,9.0,Juvenile
12941,2023,Del Norte,Male,White,Other,1.0,Juvenile
12942,2023,El Dorado,Male,White,Other,5.0,Juvenile
12943,2023,Fresno,Male,White,Other,11.0,Juvenile
12944,2023,Glenn,Male,White,Other,1.0,Juvenile
12945,2023,Humboldt,Male,White,Other,3.0,Juvenile
12946,2023,Imperial,Male,White,Other,0.0,Juvenile
12947,2023,Inyo,Male,White,Other,1.0,Juvenile
12948,2023,Kern,Male,White,Other,63.0,Juvenile
12949,2023,Kings,Male,White,Other,1.0,Juvenile
12950,2023,Lake,Male,White,Other,2.0,Juvenile
12951,2023,Lassen,Male,White,Other,0.0,Juvenile
12952,2023,Los Angeles,Male,White,Other,45.0,Juvenile
12953,2023,Madera,Male,White,Other,1.0,Juvenile
12954,2023,Marin,Male,White,Other,6.0,Juvenile
12955,2023,Mariposa,Male,White,Other,0.0,Juvenile
12956,2023,Mendocino,Male,White,Other,0.0,Juvenile
12957,2023,Merced,Male,White,Other,4.0,Juvenile
12958,2023,Modoc,Male,White,Other,1.0,Juvenile
12959,2023,Mono,Male,White,Other,0.0,Juvenile
12960,2023,Monterey,Male,White,Other,5.0,Juvenile
12961,2023,Napa,Male,White,Other,3.0,Juvenile
12962,2023,Nevada,Male,White,Other,5.0,Juvenile
12963,2023,Orange,Male,White,Other,40.0,Juvenile
12964,2023,Placer,Male,White,Other,7.0,Juvenile
12965,2023,Plumas,Male,White,Other,0.0,Juvenile
12966,2023,Riverside,Male,White,Other,10.0,Juvenile
12967,2023,Sacramento,Male,White,Other,34.0,Juvenile
12968,2023,San Benito,Male,White,Other,2.0,Juvenile
12969,2023,San Bernard,Male,White,Other,18.0,Juvenile
12970,2023,San Diego,Male,White,Other,41.0,Juvenile
12971,2023,San Francis,Male,White,Other,4.861538461538462,Juvenile
12972,2023,San Joaquin,Male,White,Other,14.0,Juvenile
12973,2023,San Luis Ob,Male,White,Other,1.0,Juvenile
12974,2023,San Mateo,Male,White,Other,5.0,Juvenile
12975,2023,Santa Barba,Male,White,Other,4.0,Juvenile
12976,2023,Santa Clara,Male,White,Other,4.0,Juvenile
12977,2023,Santa Cruz,Male,White,Other,4.0,Juvenile
12978,2023,Shasta,Male,White,Other,5.0,Juvenile
12979,2023,Sierra,Male,White,Other,0.0,Juvenile
12980,2023,Siskiyou,Male,White,Other,2.0,Juvenile
12981,2023,Solano,Male,White,Other,21.0,Juvenile
12982,2023,Sonoma,Male,White,Other,17.0,Juvenile
12983,2023,Stanislaus,Male,White,Other,18.0,Juvenile
12984,2023,Sutter,Male,White,Other,0.0,Juvenile
12985,2023,Tehama,Male,White,Other,10.0,Juvenile
12986,2023,Trinity,Male,White,Other,0.0,Juvenile
12987,2023,Tulare,Male,White,Other,11.0,Juvenile
12988,2023,Tuolumne,Male,White,Other,1.0,Juvenile
12989,2023,Ventura,Male,White,Other,14.0,Juvenile
12990,2023,Yolo,Male,White,Other,4.0,Juvenile
12991,2023,Yuba,Male,White,Other,1.0,Juvenile
12992,2017,Alameda,Female,Black,Misdemeanors,119.0,Juvenile
12993,2017,Alpine,Female,Black,Misdemeanors,0.0,Juvenile
12994,2017,Amador,Female,Black,Misdemeanors,0.0,Juvenile
12995,2017,Butte,Female,Black,Misdemeanors,7.0,Juvenile
12996,2017,Calaveras,Female,Black,Misdemeanors,1.0,Juvenile
12997,2017,Colusa,Female,Black,Misdemeanors,0.0,Juvenile
12998,2017,Contra Cost,Female,Black,Misdemeanors,181.0,Juvenile
12999,2017,Del Norte,Female,Black,Misdemeanors,1.0,Juvenile
13000,2017,El Dorado,Female,Black,Misdemeanors,5.0,Juvenile
13001,2017,Fresno,Female,Black,Misdemeanors,143.0,Juvenile
13002,2017,Glenn,Female,Black,Misdemeanors,0.0,Juvenile
13003,2017,Humboldt,Female,Black,Misdemeanors,1.0,Juvenile
13004,2017,Imperial,Female,Black,Misdemeanors,1.0,Juvenile
13005,2017,Inyo,Female,Black,Misdemeanors,0.0,Juvenile
13006,2017,Kern,Female,Black,Misdemeanors,55.0,Juvenile
13007,2017,Kings,Female,Black,Misdemeanors,14.0,Juvenile
13008,2017,Lake,Female,Black,Misdemeanors,2.0,Juvenile
13009,2017,Lassen,Female,Black,Misdemeanors,2.0,Juvenile
13010,2017,Los Angeles,Female,Black,Misdemeanors,378.0,Juvenile
13011,2017,Madera,Female,Black,Misdemeanors,10.0,Juvenile
13012,2017,Marin,Female,Black,Misdemeanors,15.0,Juvenile
13013,2017,Mariposa,Female,Black,Misdemeanors,0.0,Juvenile
13014,2017,Mendocino,Female,Black,Misdemeanors,1.0,Juvenile
13015,2017,Merced,Female,Black,Misdemeanors,13.0,Juvenile
13016,2017,Modoc,Female,Black,Misdemeanors,0.0,Juvenile
13017,2017,Mono,Female,Black,Misdemeanors,0.0,Juvenile
13018,2017,Monterey,Female,Black,Misdemeanors,12.0,Juvenile
13019,2017,Napa,Female,Black,Misdemeanors,5.0,Juvenile
13020,2017,Nevada,Female,Black,Misdemeanors,4.0,Juvenile
13021,2017,Orange,Female,Black,Misdemeanors,47.0,Juvenile
13022,2017,Placer,Female,Black,Misdemeanors,6.0,Juvenile
13023,2017,Plumas,Female,Black,Misdemeanors,0.0,Juvenile
13024,2017,Riverside,Female,Black,Misdemeanors,65.0,Juvenile
13025,2017,Sacramento,Female,Black,Misdemeanors,79.0,Juvenile
13026,2017,San Benito,Female,Black,Misdemeanors,1.0,Juvenile
13027,2017,San Bernard,Female,Black,Misdemeanors,125.0,Juvenile
13028,2017,San Diego,Female,Black,Misdemeanors,120.0,Juvenile
13029,2017,San Francis,Female,Black,Misdemeanors,81.19148936170212,Juvenile
13030,2017,San Joaquin,Female,Black,Misdemeanors,117.0,Juvenile
13031,2017,San Luis Ob,Female,Black,Misdemeanors,0.0,Juvenile
13032,2017,San Mateo,Female,Black,Misdemeanors,37.0,Juvenile
13033,2017,Santa Barba,Female,Black,Misdemeanors,18.0,Juvenile
13034,2017,Santa Clara,Female,Black,Misdemeanors,60.0,Juvenile
13035,2017,Santa Cruz,Female,Black,Misdemeanors,6.0,Juvenile
13036,2017,Shasta,Female,Black,Misdemeanors,2.0,Juvenile
13037,2017,Sierra,Female,Black,Misdemeanors,0.0,Juvenile
13038,2017,Siskiyou,Female,Black,Misdemeanors,0.0,Juvenile
13039,2017,Solano,Female,Black,Misdemeanors,72.0,Juvenile
13040,2017,Sonoma,Female,Black,Misdemeanors,11.0,Juvenile
13041,2017,Stanislaus,Female,Black,Misdemeanors,24.0,Juvenile
13042,2017,Sutter,Female,Black,Misdemeanors,7.0,Juvenile
13043,2017,Tehama,Female,Black,Misdemeanors,1.0,Juvenile
13044,2017,Trinity,Female,Black,Misdemeanors,0.0,Juvenile
13045,2017,Tulare,Female,Black,Misdemeanors,20.0,Juvenile
13046,2017,Tuolumne,Female,Black,Misdemeanors,0.0,Juvenile
13047,2017,Ventura,Female,Black,Misdemeanors,38.0,Juvenile
13048,2017,Yolo,Female,Black,Misdemeanors,11.0,Juvenile
13049,2017,Yuba,Female,Black,Misdemeanors,2.0,Juvenile
13050,2017,Alameda,Female,Latinx,Misdemeanors,50.0,Juvenile
13051,2017,Alpine,Female,Latinx,Misdemeanors,0.0,Juvenile
13052,2017,Amador,Female,Latinx,Misdemeanors,0.0,Juvenile
13053,2017,Butte,Female,Latinx,Misdemeanors,16.0,Juvenile
13054,2017,Calaveras,Female,Latinx,Misdemeanors,1.0,Juvenile
13055,2017,Colusa,Female,Latinx,Misdemeanors,0.0,Juvenile
13056,2017,Contra Cost,Female,Latinx,Misdemeanors,48.0,Juvenile
13057,2017,Del Norte,Female,Latinx,Misdemeanors,0.0,Juvenile
13058,2017,El Dorado,Female,Latinx,Misdemeanors,14.0,Juvenile
13059,2017,Fresno,Female,Latinx,Misdemeanors,287.0,Juvenile
13060,2017,Glenn,Female,Latinx,Misdemeanors,0.0,Juvenile
13061,2017,Humboldt,Female,Latinx,Misdemeanors,6.0,Juvenile
13062,2017,Imperial,Female,Latinx,Misdemeanors,32.0,Juvenile
13063,2017,Inyo,Female,Latinx,Misdemeanors,0.0,Juvenile
13064,2017,Kern,Female,Latinx,Misdemeanors,92.0,Juvenile
13065,2017,Kings,Female,Latinx,Misdemeanors,84.0,Juvenile
13066,2017,Lake,Female,Latinx,Misdemeanors,6.0,Juvenile
13067,2017,Lassen,Female,Latinx,Misdemeanors,0.0,Juvenile
13068,2017,Los Angeles,Female,Latinx,Misdemeanors,803.0,Juvenile
13069,2017,Madera,Female,Latinx,Misdemeanors,85.0,Juvenile
13070,2017,Marin,Female,Latinx,Misdemeanors,71.0,Juvenile
13071,2017,Mariposa,Female,Latinx,Misdemeanors,0.0,Juvenile
13072,2017,Mendocino,Female,Latinx,Misdemeanors,14.0,Juvenile
13073,2017,Merced,Female,Latinx,Misdemeanors,71.0,Juvenile
13074,2017,Modoc,Female,Latinx,Misdemeanors,1.0,Juvenile
13075,2017,Mono,Female,Latinx,Misdemeanors,1.0,Juvenile
13076,2017,Monterey,Female,Latinx,Misdemeanors,119.0,Juvenile
13077,2017,Napa,Female,Latinx,Misdemeanors,15.0,Juvenile
13078,2017,Nevada,Female,Latinx,Misdemeanors,3.0,Juvenile
13079,2017,Orange,Female,Latinx,Misdemeanors,278.0,Juvenile
13080,2017,Placer,Female,Latinx,Misdemeanors,11.0,Juvenile
13081,2017,Plumas,Female,Latinx,Misdemeanors,0.0,Juvenile
13082,2017,Riverside,Female,Latinx,Misdemeanors,202.0,Juvenile
13083,2017,Sacramento,Female,Latinx,Misdemeanors,46.0,Juvenile
13084,2017,San Benito,Female,Latinx,Misdemeanors,19.0,Juvenile
13085,2017,San Bernard,Female,Latinx,Misdemeanors,205.0,Juvenile
13086,2017,San Diego,Female,Latinx,Misdemeanors,398.0,Juvenile
13087,2017,San Francis,Female,Latinx,Misdemeanors,40.0,Juvenile
13088,2017,San Joaquin,Female,Latinx,Misdemeanors,100.0,Juvenile
13089,2017,San Luis Ob,Female,Latinx,Misdemeanors,16.0,Juvenile
13090,2017,San Mateo,Female,Latinx,Misdemeanors,65.0,Juvenile
13091,2017,Santa Barba,Female,Latinx,Misdemeanors,199.0,Juvenile
13092,2017,Santa Clara,Female,Latinx,Misdemeanors,289.0,Juvenile
13093,2017,Santa Cruz,Female,Latinx,Misdemeanors,62.0,Juvenile
13094,2017,Shasta,Female,Latinx,Misdemeanors,6.0,Juvenile
13095,2017,Sierra,Female,Latinx,Misdemeanors,0.0,Juvenile
13096,2017,Siskiyou,Female,Latinx,Misdemeanors,0.0,Juvenile
13097,2017,Solano,Female,Latinx,Misdemeanors,79.0,Juvenile
13098,2017,Sonoma,Female,Latinx,Misdemeanors,70.0,Juvenile
13099,2017,Stanislaus,Female,Latinx,Misdemeanors,70.0,Juvenile
13100,2017,Sutter,Female,Latinx,Misdemeanors,8.0,Juvenile
13101,2017,Tehama,Female,Latinx,Misdemeanors,12.0,Juvenile
13102,2017,Trinity,Female,Latinx,Misdemeanors,0.0,Juvenile
13103,2017,Tulare,Female,Latinx,Misdemeanors,219.0,Juvenile
13104,2017,Tuolumne,Female,Latinx,Misdemeanors,1.0,Juvenile
13105,2017,Ventura,Female,Latinx,Misdemeanors,277.0,Juvenile
13106,2017,Yolo,Female,Latinx,Misdemeanors,24.0,Juvenile
13107,2017,Yuba,Female,Latinx,Misdemeanors,4.0,Juvenile
13108,2017,Alameda,Female,Asian/other,Misdemeanors,22.0,Juvenile
13109,2017,Alpine,Female,Asian/other,Misdemeanors,0.0,Juvenile
13110,2017,Amador,Female,Asian/other,Misdemeanors,1.0,Juvenile
13111,2017,Butte,Female,Asian/other,Misdemeanors,5.0,Juvenile
13112,2017,Calaveras,Female,Asian/other,Misdemeanors,0.0,Juvenile
13113,2017,Colusa,Female,Asian/other,Misdemeanors,1.0,Juvenile
13114,2017,Contra Cost,Female,Asian/other,Misdemeanors,8.0,Juvenile
13115,2017,Del Norte,Female,Asian/other,Misdemeanors,8.0,Juvenile
13116,2017,El Dorado,Female,Asian/other,Misdemeanors,1.0,Juvenile
13117,2017,Fresno,Female,Asian/other,Misdemeanors,16.0,Juvenile
13118,2017,Glenn,Female,Asian/other,Misdemeanors,0.0,Juvenile
13119,2017,Humboldt,Female,Asian/other,Misdemeanors,11.0,Juvenile
13120,2017,Imperial,Female,Asian/other,Misdemeanors,9.0,Juvenile
13121,2017,Inyo,Female,Asian/other,Misdemeanors,7.0,Juvenile
13122,2017,Kern,Female,Asian/other,Misdemeanors,23.0,Juvenile
13123,2017,Kings,Female,Asian/other,Misdemeanors,3.0,Juvenile
13124,2017,Lake,Female,Asian/other,Misdemeanors,2.0,Juvenile
13125,2017,Lassen,Female,Asian/other,Misdemeanors,1.0,Juvenile
13126,2017,Los Angeles,Female,Asian/other,Misdemeanors,73.0,Juvenile
13127,2017,Madera,Female,Asian/other,Misdemeanors,1.0,Juvenile
13128,2017,Marin,Female,Asian/other,Misdemeanors,10.0,Juvenile
13129,2017,Mariposa,Female,Asian/other,Misdemeanors,0.0,Juvenile
13130,2017,Mendocino,Female,Asian/other,Misdemeanors,20.0,Juvenile
13131,2017,Merced,Female,Asian/other,Misdemeanors,1.0,Juvenile
13132,2017,Modoc,Female,Asian/other,Misdemeanors,1.0,Juvenile
13133,2017,Mono,Female,Asian/other,Misdemeanors,0.0,Juvenile
13134,2017,Monterey,Female,Asian/other,Misdemeanors,2.0,Juvenile
13135,2017,Napa,Female,Asian/other,Misdemeanors,0.0,Juvenile
13136,2017,Nevada,Female,Asian/other,Misdemeanors,1.0,Juvenile
13137,2017,Orange,Female,Asian/other,Misdemeanors,63.0,Juvenile
13138,2017,Placer,Female,Asian/other,Misdemeanors,5.0,Juvenile
13139,2017,Plumas,Female,Asian/other,Misdemeanors,0.0,Juvenile
13140,2017,Riverside,Female,Asian/other,Misdemeanors,20.0,Juvenile
13141,2017,Sacramento,Female,Asian/other,Misdemeanors,16.0,Juvenile
13142,2017,San Benito,Female,Asian/other,Misdemeanors,1.0,Juvenile
13143,2017,San Bernard,Female,Asian/other,Misdemeanors,20.0,Juvenile
13144,2017,San Diego,Female,Asian/other,Misdemeanors,64.0,Juvenile
13145,2017,San Francis,Female,Asian/other,Misdemeanors,10.148936170212766,Juvenile
13146,2017,San Joaquin,Female,Asian/other,Misdemeanors,19.0,Juvenile
13147,2017,San Luis Ob,Female,Asian/other,Misdemeanors,2.0,Juvenile
13148,2017,San Mateo,Female,Asian/other,Misdemeanors,27.0,Juvenile
13149,2017,Santa Barba,Female,Asian/other,Misdemeanors,3.0,Juvenile
13150,2017,Santa Clara,Female,Asian/other,Misdemeanors,68.0,Juvenile
13151,2017,Santa Cruz,Female,Asian/other,Misdemeanors,2.0,Juvenile
13152,2017,Shasta,Female,Asian/other,Misdemeanors,6.0,Juvenile
13153,2017,Sierra,Female,Asian/other,Misdemeanors,0.0,Juvenile
13154,2017,Siskiyou,Female,Asian/other,Misdemeanors,2.0,Juvenile
13155,2017,Solano,Female,Asian/other,Misdemeanors,13.0,Juvenile
13156,2017,Sonoma,Female,Asian/other,Misdemeanors,17.0,Juvenile
13157,2017,Stanislaus,Female,Asian/other,Misdemeanors,7.0,Juvenile
13158,2017,Sutter,Female,Asian/other,Misdemeanors,1.0,Juvenile
13159,2017,Tehama,Female,Asian/other,Misdemeanors,1.0,Juvenile
13160,2017,Trinity,Female,Asian/other,Misdemeanors,1.0,Juvenile
13161,2017,Tulare,Female,Asian/other,Misdemeanors,17.0,Juvenile
13162,2017,Tuolumne,Female,Asian/other,Misdemeanors,1.0,Juvenile
13163,2017,Ventura,Female,Asian/other,Misdemeanors,10.0,Juvenile
13164,2017,Yolo,Female,Asian/other,Misdemeanors,7.0,Juvenile
13165,2017,Yuba,Female,Asian/other,Misdemeanors,2.0,Juvenile
13166,2017,Alameda,Female,White,Misdemeanors,32.0,Juvenile
13167,2017,Alpine,Female,White,Misdemeanors,0.0,Juvenile
13168,2017,Amador,Female,White,Misdemeanors,5.0,Juvenile
13169,2017,Butte,Female,White,Misdemeanors,59.0,Juvenile
13170,2017,Calaveras,Female,White,Misdemeanors,19.0,Juvenile
13171,2017,Colusa,Female,White,Misdemeanors,0.0,Juvenile
13172,2017,Contra Cost,Female,White,Misdemeanors,48.0,Juvenile
13173,2017,Del Norte,Female,White,Misdemeanors,17.0,Juvenile
13174,2017,El Dorado,Female,White,Misdemeanors,54.0,Juvenile
13175,2017,Fresno,Female,White,Misdemeanors,65.0,Juvenile
13176,2017,Glenn,Female,White,Misdemeanors,3.0,Juvenile
13177,2017,Humboldt,Female,White,Misdemeanors,36.0,Juvenile
13178,2017,Imperial,Female,White,Misdemeanors,5.0,Juvenile
13179,2017,Inyo,Female,White,Misdemeanors,2.0,Juvenile
13180,2017,Kern,Female,White,Misdemeanors,52.0,Juvenile
13181,2017,Kings,Female,White,Misdemeanors,20.0,Juvenile
13182,2017,Lake,Female,White,Misdemeanors,14.0,Juvenile
13183,2017,Lassen,Female,White,Misdemeanors,6.0,Juvenile
13184,2017,Los Angeles,Female,White,Misdemeanors,178.0,Juvenile
13185,2017,Madera,Female,White,Misdemeanors,7.0,Juvenile
13186,2017,Marin,Female,White,Misdemeanors,42.0,Juvenile
13187,2017,Mariposa,Female,White,Misdemeanors,0.0,Juvenile
13188,2017,Mendocino,Female,White,Misdemeanors,15.0,Juvenile
13189,2017,Merced,Female,White,Misdemeanors,15.0,Juvenile
13190,2017,Modoc,Female,White,Misdemeanors,0.0,Juvenile
13191,2017,Mono,Female,White,Misdemeanors,0.0,Juvenile
13192,2017,Monterey,Female,White,Misdemeanors,25.0,Juvenile
13193,2017,Napa,Female,White,Misdemeanors,13.0,Juvenile
13194,2017,Nevada,Female,White,Misdemeanors,37.0,Juvenile
13195,2017,Orange,Female,White,Misdemeanors,123.0,Juvenile
13196,2017,Placer,Female,White,Misdemeanors,48.0,Juvenile
13197,2017,Plumas,Female,White,Misdemeanors,6.0,Juvenile
13198,2017,Riverside,Female,White,Misdemeanors,81.0,Juvenile
13199,2017,Sacramento,Female,White,Misdemeanors,40.0,Juvenile
13200,2017,San Benito,Female,White,Misdemeanors,8.0,Juvenile
13201,2017,San Bernard,Female,White,Misdemeanors,87.0,Juvenile
13202,2017,San Diego,Female,White,Misdemeanors,224.0,Juvenile
13203,2017,San Francis,Female,White,Misdemeanors,2.0,Juvenile
13204,2017,San Joaquin,Female,White,Misdemeanors,110.0,Juvenile
13205,2017,San Luis Ob,Female,White,Misdemeanors,39.0,Juvenile
13206,2017,San Mateo,Female,White,Misdemeanors,34.0,Juvenile
13207,2017,Santa Barba,Female,White,Misdemeanors,65.0,Juvenile
13208,2017,Santa Clara,Female,White,Misdemeanors,95.0,Juvenile
13209,2017,Santa Cruz,Female,White,Misdemeanors,31.0,Juvenile
13210,2017,Shasta,Female,White,Misdemeanors,38.0,Juvenile
13211,2017,Sierra,Female,White,Misdemeanors,0.0,Juvenile
13212,2017,Siskiyou,Female,White,Misdemeanors,6.0,Juvenile
13213,2017,Solano,Female,White,Misdemeanors,58.0,Juvenile
13214,2017,Sonoma,Female,White,Misdemeanors,65.0,Juvenile
13215,2017,Stanislaus,Female,White,Misdemeanors,40.0,Juvenile
13216,2017,Sutter,Female,White,Misdemeanors,23.0,Juvenile
13217,2017,Tehama,Female,White,Misdemeanors,23.0,Juvenile
13218,2017,Trinity,Female,White,Misdemeanors,0.0,Juvenile
