Status,Year,County,Sex,Race,OffenseCat,Imprisonments,Arrests,Population18-69,CostPerInmate
Adult prisoners,2017,Siskiyou,Female,Black,PublicOrder,0.0,0,165,98731
Adult prisoners,2017,Solano,Female,Black,PublicOrder,0.0,81,21102,98731
Adult prisoners,2017,Sonoma,Female,Black,PublicOrder,0.0,5,2315,98731
Adult prisoners,2017,Stanislaus,Female,Black,PublicOrder,0.0,29,4596,98731
Adult prisoners,2017,Sutter,Female,Black,PublicOrder,0.0,4,565,98731
Adult prisoners,2017,Tehama,Female,Black,PublicOrder,0.0,1,79,98731
Adult prisoners,2017,Trinity,Female,Black,PublicOrder,0.0,0,3,98731
Adult prisoners,2017,Tulare,Female,Black,PublicOrder,0.0,10,1723,98731
Adult prisoners,2017,Tuolumne,Female,Black,PublicOrder,0.0,1,51,98731
Adult prisoners,2017,Ventura,Female,Black,PublicOrder,2.0,27,4435,98731
Adult prisoners,2017,Yolo,Female,Black,PublicOrder,0.0,12,1806,98731
Adult prisoners,2017,Yuba,Female,Black,PublicOrder,0.0,16,650,98731
Adult prisoners,2017,Unknown,Female,Black,PublicOrder,0.0,0,0,98731
Adult prisoners,2017,Alameda,Female,Black,Violent,54.0,398,71949,98731
Adult prisoners,2017,Alpine,Female,Black,Violent,0.0,0,0,98731
Adult prisoners,2017,Amador,Female,Black,Violent,0.0,0,57,98731
Adult prisoners,2017,Butte,Female,Black,Violent,3.0,5,1005,98731
Adult prisoners,2017,Calaveras,Female,Black,Violent,0.0,2,76,98731
Adult prisoners,2017,Colusa,Female,Black,Violent,0.0,0,57,98731
Adult prisoners,2017,Contra Costa,Female,Black,Violent,23.0,199,38256,98731
Adult prisoners,2017,Del Norte,Female,Black,Violent,0.0,1,17,98731
Adult prisoners,2017,El Dorado,Female,Black,Violent,1.0,3,372,98731
Adult prisoners,2017,Fresno,Female,Black,Violent,21.0,133,15558,98731
Adult prisoners,2017,Glenn,Female,Black,Violent,0.0,1,51,98731
Adult prisoners,2017,Humboldt,Female,Black,Violent,0.0,6,424,98731
Adult prisoners,2017,Imperial,Female,Black,Violent,0.0,4,593,98731
Adult prisoners,2017,Inyo,Female,Black,Violent,0.0,0,18,98731
Adult prisoners,2017,Kern,Female,Black,Violent,30.0,140,13724,98731
Adult prisoners,2017,Kings,Female,Black,Violent,6.0,11,1694,98731
Adult prisoners,2017,Lake,Female,Black,Violent,16.0,9,279,98731
Adult prisoners,2017,Lassen,Female,Black,Violent,0.0,0,73,98731
Adult prisoners,2017,Los Angeles,Female,Black,Violent,526.0,"1,834",305916,98731
Adult prisoners,2017,Madera,Female,Black,Violent,21.0,11,2944,98731
Adult prisoners,2017,Marin,Female,Black,Violent,1.0,15,1683,98731
Adult prisoners,2017,Mariposa,Female,Black,Violent,0.0,0,26,98731
Adult prisoners,2017,Mendocino,Female,Black,Violent,0.0,6,111,98731
Adult prisoners,2017,Merced,Female,Black,Violent,3.0,31,2893,98731
Adult prisoners,2017,Modoc,Female,Black,Violent,0.0,0,1,98731
Adult prisoners,2017,Mono,Female,Black,Violent,0.0,0,7,98731
Adult prisoners,2017,Monterey,Female,Black,Violent,3.0,9,2780,98731
Adult prisoners,2017,Napa,Female,Black,Violent,0.0,5,800,98731
Adult prisoners,2017,Nevada,Female,Black,Violent,0.0,4,104,98731
Adult prisoners,2017,Orange,Female,Black,Violent,24.0,106,16478,98731
Adult prisoners,2017,Placer,Female,Black,Violent,2.0,18,1482,98731
Adult prisoners,2017,Plumas,Female,Black,Violent,0.0,0,61,98731
Adult prisoners,2017,Riverside,Female,Black,Violent,72.0,228,48326,98731
Adult prisoners,2017,Sacramento,Female,Black,Violent,86.0,451,52625,98731
Adult prisoners,2017,San Benito,Female,Black,Violent,0.0,1,165,98731
Adult prisoners,2017,San Bernardino,Female,Black,Violent,70.0,481,62843,98731
Adult prisoners,2017,San Diego,Female,Black,Violent,70.0,386,49845,98731
Adult prisoners,2017,San Francisco,Female,Black,Violent,12.0,171,16042,98731
Adult prisoners,2017,San Joaquin,Female,Black,Violent,28.0,176,18348,98731
Adult prisoners,2017,San Luis Obispo,Female,Black,Violent,0.0,4,722,98731
Adult prisoners,2017,San Mateo,Female,Black,Violent,8.0,55,6511,98731
Adult prisoners,2017,Santa Barbara,Female,Black,Violent,6.0,14,2401,98731
Adult prisoners,2017,Santa Clara,Female,Black,Violent,19.0,94,15783,98731
Adult prisoners,2017,Santa Cruz,Female,Black,Violent,1.0,9,753,98731
Adult prisoners,2017,Shasta,Female,Black,Violent,0.0,7,405,98731
Adult prisoners,2017,Sierra,Female,Black,Violent,0.0,0,1,98731
Adult prisoners,2017,Siskiyou,Female,Black,Violent,0.0,3,165,98731
Adult prisoners,2017,Solano,Female,Black,Violent,10.0,139,21102,98731
Adult prisoners,2017,Sonoma,Female,Black,Violent,2.0,23,2315,98731
Adult prisoners,2017,Stanislaus,Female,Black,Violent,8.0,54,4596,98731
Adult prisoners,2017,Sutter,Female,Black,Violent,0.0,12,565,98731
Adult prisoners,2017,Tehama,Female,Black,Violent,2.0,2,79,98731
Adult prisoners,2017,Trinity,Female,Black,Violent,0.0,0,3,98731
Adult prisoners,2017,Tulare,Female,Black,Violent,2.0,34,1723,98731
Adult prisoners,2017,Tuolumne,Female,Black,Violent,0.0,0,51,98731
Adult prisoners,2017,Ventura,Female,Black,Violent,3.0,31,4435,98731
Adult prisoners,2017,Yolo,Female,Black,Violent,1.0,18,1806,98731
Adult prisoners,2017,Yuba,Female,Black,Violent,0.0,6,650,98731
Adult prisoners,2017,Unknown,Female,Black,Violent,25.0,0,0,98731
Adult prisoners,2018,Alameda,Female,Black,Drug,0.0,34,71748,102066
Adult prisoners,2018,Alpine,Female,Black,Drug,0.0,0,0,102066
Adult prisoners,2018,Amador,Female,Black,Drug,0.0,0,32,102066
Adult prisoners,2018,Butte,Female,Black,Drug,0.0,1,1025,102066
Adult prisoners,2018,Calaveras,Female,Black,Drug,0.0,0,76,102066
Adult prisoners,2018,Colusa,Female,Black,Drug,0.0,0,54,102066
Adult prisoners,2018,Contra Costa,Female,Black,Drug,0.0,16,38403,102066
Adult prisoners,2018,Del Norte,Female,Black,Drug,0.0,1,18,102066
Adult prisoners,2018,El Dorado,Female,Black,Drug,0.0,2,381,102066
Adult prisoners,2018,Fresno,Female,Black,Drug,1.0,3,15653,102066
Adult prisoners,2018,Glenn,Female,Black,Drug,0.0,0,55,102066
Adult prisoners,2018,Humboldt,Female,Black,Drug,0.0,0,442,102066
Adult prisoners,2018,Imperial,Female,Black,Drug,0.0,0,586,102066
Adult prisoners,2018,Inyo,Female,Black,Drug,0.0,0,17,102066
Adult prisoners,2018,Kern,Female,Black,Drug,0.0,8,13823,102066
Adult prisoners,2018,Kings,Female,Black,Drug,0.0,2,1720,102066
Adult prisoners,2018,Lake,Female,Black,Drug,0.0,0,273,102066
Adult prisoners,2018,Lassen,Female,Black,Drug,0.0,0,73,102066
Adult prisoners,2018,Los Angeles,Female,Black,Drug,22.0,194,303718,102066
Adult prisoners,2018,Madera,Female,Black,Drug,4.0,1,2891,102066
Adult prisoners,2018,Marin,Female,Black,Drug,0.0,0,1654,102066
Adult prisoners,2018,Mariposa,Female,Black,Drug,0.0,0,30,102066
Adult prisoners,2018,Mendocino,Female,Black,Drug,0.0,1,98,102066
Adult prisoners,2018,Merced,Female,Black,Drug,0.0,0,2916,102066
Adult prisoners,2018,Modoc,Female,Black,Drug,0.0,0,5,102066
Adult prisoners,2018,Mono,Female,Black,Drug,0.0,0,6,102066
Adult prisoners,2018,Monterey,Female,Black,Drug,0.0,2,2780,102066
Adult prisoners,2018,Napa,Female,Black,Drug,0.0,1,794,102066
Adult prisoners,2018,Nevada,Female,Black,Drug,0.0,0,105,102066
Adult prisoners,2018,Orange,Female,Black,Drug,0.0,7,16495,102066
Adult prisoners,2018,Placer,Female,Black,Drug,0.0,3,1485,102066
Adult prisoners,2018,Plumas,Female,Black,Drug,0.0,0,69,102066
Adult prisoners,2018,Riverside,Female,Black,Drug,2.0,17,48863,102066
Adult prisoners,2018,Sacramento,Female,Black,Drug,3.0,34,53199,102066
Adult prisoners,2018,San Benito,Female,Black,Drug,0.0,0,169,102066
Adult prisoners,2018,San Bernardino,Female,Black,Drug,2.0,38,63178,102066
Adult prisoners,2018,San Diego,Female,Black,Drug,2.0,37,49999,102066
Adult prisoners,2018,San Francisco,Female,Black,Drug,0.0,30,16025,102066
Adult prisoners,2018,San Joaquin,Female,Black,Drug,1.0,8,18576,102066
Adult prisoners,2018,San Luis Obispo,Female,Black,Drug,0.0,0,723,102066
Adult prisoners,2018,San Mateo,Female,Black,Drug,2.0,4,6492,102066
Adult prisoners,2018,Santa Barbara,Female,Black,Drug,0.0,1,2408,102066
Adult prisoners,2018,Santa Clara,Female,Black,Drug,1.0,12,15738,102066
Adult prisoners,2018,Santa Cruz,Female,Black,Drug,0.0,0,756,102066
Adult prisoners,2018,Shasta,Female,Black,Drug,0.0,0,407,102066
Adult prisoners,2018,Sierra,Female,Black,Drug,0.0,0,1,102066
Adult prisoners,2018,Siskiyou,Female,Black,Drug,0.0,2,136,102066
Adult prisoners,2018,Solano,Female,Black,Drug,0.0,20,21154,102066
Adult prisoners,2018,Sonoma,Female,Black,Drug,0.0,5,2306,102066
Adult prisoners,2018,Stanislaus,Female,Black,Drug,0.0,7,4568,102066
Adult prisoners,2018,Sutter,Female,Black,Drug,0.0,0,563,102066
Adult prisoners,2018,Tehama,Female,Black,Drug,0.0,0,75,102066
Adult prisoners,2018,Trinity,Female,Black,Drug,0.0,0,0,102066
Adult prisoners,2018,Tulare,Female,Black,Drug,0.0,3,1748,102066
Adult prisoners,2018,Tuolumne,Female,Black,Drug,0.0,0,54,102066
Adult prisoners,2018,Ventura,Female,Black,Drug,1.0,6,4385,102066
Adult prisoners,2018,Yolo,Female,Black,Drug,0.0,1,1807,102066
Adult prisoners,2018,Yuba,Female,Black,Drug,0.0,0,665,102066
Adult prisoners,2018,Unknown,Female,Black,Drug,14.0,0,0,102066
Adult prisoners,2018,Alameda,Female,Black,Property,3.0,328,71748,102066
Adult prisoners,2018,Alpine,Female,Black,Property,0.0,0,0,102066
Adult prisoners,2018,Amador,Female,Black,Property,0.0,0,32,102066
Adult prisoners,2018,Butte,Female,Black,Property,2.0,5,1025,102066
Adult prisoners,2018,Calaveras,Female,Black,Property,0.0,1,76,102066
Adult prisoners,2018,Colusa,Female,Black,Property,0.0,0,54,102066
Adult prisoners,2018,Contra Costa,Female,Black,Property,4.0,295,38403,102066
Adult prisoners,2018,Del Norte,Female,Black,Property,0.0,0,18,102066
Adult prisoners,2018,El Dorado,Female,Black,Property,0.0,4,381,102066
Adult prisoners,2018,Fresno,Female,Black,Property,5.0,62,15653,102066
Adult prisoners,2018,Glenn,Female,Black,Property,0.0,0,55,102066
Adult prisoners,2018,Humboldt,Female,Black,Property,0.0,4,442,102066
Adult prisoners,2018,Imperial,Female,Black,Property,1.0,7,586,102066
Adult prisoners,2018,Inyo,Female,Black,Property,0.0,0,17,102066
Adult prisoners,2018,Kern,Female,Black,Property,5.0,51,13823,102066
Adult prisoners,2018,Kings,Female,Black,Property,0.0,11,1720,102066
Adult prisoners,2018,Lake,Female,Black,Property,1.0,3,273,102066
Adult prisoners,2018,Lassen,Female,Black,Property,0.0,0,73,102066
Adult prisoners,2018,Los Angeles,Female,Black,Property,97.0,997,303718,102066
Adult prisoners,2018,Madera,Female,Black,Property,0.0,4,2891,102066
Adult prisoners,2018,Marin,Female,Black,Property,0.0,17,1654,102066
Adult prisoners,2018,Mariposa,Female,Black,Property,0.0,0,30,102066
Adult prisoners,2018,Mendocino,Female,Black,Property,0.0,2,98,102066
Adult prisoners,2018,Merced,Female,Black,Property,2.0,12,2916,102066
Adult prisoners,2018,Modoc,Female,Black,Property,0.0,0,5,102066
Adult prisoners,2018,Mono,Female,Black,Property,0.0,0,6,102066
Adult prisoners,2018,Monterey,Female,Black,Property,2.0,15,2780,102066
Adult prisoners,2018,Napa,Female,Black,Property,1.0,20,794,102066
Adult prisoners,2018,Nevada,Female,Black,Property,0.0,2,105,102066
Adult prisoners,2018,Orange,Female,Black,Property,5.0,101,16495,102066
Adult prisoners,2018,Placer,Female,Black,Property,2.0,26,1485,102066
Adult prisoners,2018,Plumas,Female,Black,Property,0.0,0,69,102066
Adult prisoners,2018,Riverside,Female,Black,Property,16.0,79,48863,102066
Adult prisoners,2018,Sacramento,Female,Black,Property,10.0,257,53199,102066
Adult prisoners,2018,San Benito,Female,Black,Property,0.0,0,169,102066
Adult prisoners,2018,San Bernardino,Female,Black,Property,18.0,372,63178,102066
Adult prisoners,2018,San Diego,Female,Black,Property,13.0,136,49999,102066
Adult prisoners,2018,San Francisco,Female,Black,Property,3.0,110,16025,102066
Adult prisoners,2018,San Joaquin,Female,Black,Property,4.0,60,18576,102066
Adult prisoners,2018,San Luis Obispo,Female,Black,Property,0.0,5,723,102066
Adult prisoners,2018,San Mateo,Female,Black,Property,1.0,53,6492,102066
Adult prisoners,2018,Santa Barbara,Female,Black,Property,0.0,9,2408,102066
Adult prisoners,2018,Santa Clara,Female,Black,Property,3.0,133,15738,102066
Adult prisoners,2018,Santa Cruz,Female,Black,Property,0.0,10,756,102066
Adult prisoners,2018,Shasta,Female,Black,Property,0.0,0,407,102066
Adult prisoners,2018,Sierra,Female,Black,Property,0.0,0,1,102066
Adult prisoners,2018,Siskiyou,Female,Black,Property,1.0,1,136,102066
Adult prisoners,2018,Solano,Female,Black,Property,1.0,89,21154,102066
Adult prisoners,2018,Sonoma,Female,Black,Property,0.0,16,2306,102066
Adult prisoners,2018,Stanislaus,Female,Black,Property,2.0,31,4568,102066
Adult prisoners,2018,Sutter,Female,Black,Property,0.0,10,563,102066
Adult prisoners,2018,Tehama,Female,Black,Property,0.0,1,75,102066
Adult prisoners,2018,Trinity,Female,Black,Property,0.0,0,0,102066
Adult prisoners,2018,Tulare,Female,Black,Property,1.0,20,1748,102066
Adult prisoners,2018,Tuolumne,Female,Black,Property,0.0,2,54,102066
Adult prisoners,2018,Ventura,Female,Black,Property,1.0,41,4385,102066
Adult prisoners,2018,Yolo,Female,Black,Property,1.0,7,1807,102066
Adult prisoners,2018,Yuba,Female,Black,Property,0.0,2,665,102066
Adult prisoners,2018,Unknown,Female,Black,Property,0.0,0,0,102066
Adult prisoners,2018,Alameda,Female,Black,PublicOrder,6.0,191,71748,102066
Adult prisoners,2018,Alpine,Female,Black,PublicOrder,0.0,0,0,102066
Adult prisoners,2018,Amador,Female,Black,PublicOrder,0.0,4,32,102066
Adult prisoners,2018,Butte,Female,Black,PublicOrder,1.0,9,1025,102066
Adult prisoners,2018,Calaveras,Female,Black,PublicOrder,0.0,1,76,102066
Adult prisoners,2018,Colusa,Female,Black,PublicOrder,0.0,7,54,102066
Adult prisoners,2018,Contra Costa,Female,Black,PublicOrder,3.0,116,38403,102066
Adult prisoners,2018,Del Norte,Female,Black,PublicOrder,0.0,0,18,102066
Adult prisoners,2018,El Dorado,Female,Black,PublicOrder,0.0,0,381,102066
Adult prisoners,2018,Fresno,Female,Black,PublicOrder,4.0,62,15653,102066
Adult prisoners,2018,Glenn,Female,Black,PublicOrder,0.0,1,55,102066
Adult prisoners,2018,Humboldt,Female,Black,PublicOrder,0.0,6,442,102066
Adult prisoners,2018,Imperial,Female,Black,PublicOrder,0.0,1,586,102066
Adult prisoners,2018,Inyo,Female,Black,PublicOrder,0.0,0,17,102066
Adult prisoners,2018,Kern,Female,Black,PublicOrder,2.0,73,13823,102066
Adult prisoners,2018,Kings,Female,Black,PublicOrder,1.0,22,1720,102066
Adult prisoners,2018,Lake,Female,Black,PublicOrder,0.0,3,273,102066
Adult prisoners,2018,Lassen,Female,Black,PublicOrder,0.0,1,73,102066
Adult prisoners,2018,Los Angeles,Female,Black,PublicOrder,45.0,689,303718,102066
Adult prisoners,2018,Madera,Female,Black,PublicOrder,5.0,3,2891,102066
Adult prisoners,2018,Marin,Female,Black,PublicOrder,0.0,6,1654,102066
Adult prisoners,2018,Mariposa,Female,Black,PublicOrder,0.0,0,30,102066
Adult prisoners,2018,Mendocino,Female,Black,PublicOrder,0.0,0,98,102066
Adult prisoners,2018,Merced,Female,Black,PublicOrder,0.0,7,2916,102066
Adult prisoners,2018,Modoc,Female,Black,PublicOrder,0.0,0,5,102066
Adult prisoners,2018,Mono,Female,Black,PublicOrder,0.0,1,6,102066
Adult prisoners,2018,Monterey,Female,Black,PublicOrder,1.0,13,2780,102066
Adult prisoners,2018,Napa,Female,Black,PublicOrder,0.0,37,794,102066
Adult prisoners,2018,Nevada,Female,Black,PublicOrder,0.0,0,105,102066
Adult prisoners,2018,Orange,Female,Black,PublicOrder,1.0,42,16495,102066
Adult prisoners,2018,Placer,Female,Black,PublicOrder,1.0,36,1485,102066
Adult prisoners,2018,Plumas,Female,Black,PublicOrder,0.0,1,69,102066
Adult prisoners,2018,Riverside,Female,Black,PublicOrder,8.0,69,48863,102066
Adult prisoners,2018,Sacramento,Female,Black,PublicOrder,5.0,180,53199,102066
Adult prisoners,2018,San Benito,Female,Black,PublicOrder,0.0,0,169,102066
Adult prisoners,2018,San Bernardino,Female,Black,PublicOrder,6.0,187,63178,102066
Adult prisoners,2018,San Diego,Female,Black,PublicOrder,6.0,190,49999,102066
Adult prisoners,2018,San Francisco,Female,Black,PublicOrder,0.0,179,16025,102066
Adult prisoners,2018,San Joaquin,Female,Black,PublicOrder,0.0,70,18576,102066
Adult prisoners,2018,San Luis Obispo,Female,Black,PublicOrder,0.0,0,723,102066
Adult prisoners,2018,San Mateo,Female,Black,PublicOrder,0.0,63,6492,102066
Adult prisoners,2018,Santa Barbara,Female,Black,PublicOrder,0.0,8,2408,102066
Adult prisoners,2018,Santa Clara,Female,Black,PublicOrder,0.0,48,15738,102066
Adult prisoners,2018,Santa Cruz,Female,Black,PublicOrder,0.0,6,756,102066
Adult prisoners,2018,Shasta,Female,Black,PublicOrder,3.0,1,407,102066
Adult prisoners,2018,Sierra,Female,Black,PublicOrder,0.0,0,1,102066
Adult prisoners,2018,Siskiyou,Female,Black,PublicOrder,0.0,0,136,102066
Adult prisoners,2018,Solano,Female,Black,PublicOrder,1.0,57,21154,102066
Adult prisoners,2018,Sonoma,Female,Black,PublicOrder,0.0,4,2306,102066
Adult prisoners,2018,Stanislaus,Female,Black,PublicOrder,0.0,27,4568,102066
Adult prisoners,2018,Sutter,Female,Black,PublicOrder,0.0,1,563,102066
Adult prisoners,2018,Tehama,Female,Black,PublicOrder,0.0,0,75,102066
Adult prisoners,2018,Trinity,Female,Black,PublicOrder,0.0,1,0,102066
Adult prisoners,2018,Tulare,Female,Black,PublicOrder,1.0,16,1748,102066
Adult prisoners,2018,Tuolumne,Female,Black,PublicOrder,0.0,2,54,102066
Adult prisoners,2018,Ventura,Female,Black,PublicOrder,1.0,17,4385,102066
Adult prisoners,2018,Yolo,Female,Black,PublicOrder,0.0,20,1807,102066
Adult prisoners,2018,Yuba,Female,Black,PublicOrder,0.0,5,665,102066
Adult prisoners,2018,Unknown,Female,Black,PublicOrder,0.0,0,0,102066
Adult prisoners,2018,Alameda,Female,Black,Violent,51.0,439,71748,102066
Adult prisoners,2018,Alpine,Female,Black,Violent,0.0,0,0,102066
Adult prisoners,2018,Amador,Female,Black,Violent,0.0,0,32,102066
Adult prisoners,2018,Butte,Female,Black,Violent,5.0,16,1025,102066
Adult prisoners,2018,Calaveras,Female,Black,Violent,1.0,0,76,102066
Adult prisoners,2018,Colusa,Female,Black,Violent,0.0,0,54,102066
Adult prisoners,2018,Contra Costa,Female,Black,Violent,23.0,222,38403,102066
Adult prisoners,2018,Del Norte,Female,Black,Violent,0.0,0,18,102066
Adult prisoners,2018,El Dorado,Female,Black,Violent,1.0,3,381,102066
Adult prisoners,2018,Fresno,Female,Black,Violent,24.0,147,15653,102066
Adult prisoners,2018,Glenn,Female,Black,Violent,0.0,0,55,102066
Adult prisoners,2018,Humboldt,Female,Black,Violent,0.0,5,442,102066
Adult prisoners,2018,Imperial,Female,Black,Violent,0.0,4,586,102066
Adult prisoners,2018,Inyo,Female,Black,Violent,0.0,2,17,102066
Adult prisoners,2018,Kern,Female,Black,Violent,30.0,153,13823,102066
Adult prisoners,2018,Kings,Female,Black,Violent,4.0,10,1720,102066
Adult prisoners,2018,Lake,Female,Black,Violent,0.0,4,273,102066
Adult prisoners,2018,Lassen,Female,Black,Violent,0.0,1,73,102066
Adult prisoners,2018,Los Angeles,Female,Black,Violent,514.0,"1,869",303718,102066
Adult prisoners,2018,Madera,Female,Black,Violent,15.0,12,2891,102066
Adult prisoners,2018,Marin,Female,Black,Violent,0.0,21,1654,102066
Adult prisoners,2018,Mariposa,Female,Black,Violent,0.0,0,30,102066
Adult prisoners,2018,Mendocino,Female,Black,Violent,0.0,2,98,102066
Adult prisoners,2018,Merced,Female,Black,Violent,5.0,29,2916,102066
Adult prisoners,2018,Modoc,Female,Black,Violent,0.0,0,5,102066
Adult prisoners,2018,Mono,Female,Black,Violent,0.0,0,6,102066
Adult prisoners,2018,Monterey,Female,Black,Violent,3.0,17,2780,102066
Adult prisoners,2018,Napa,Female,Black,Violent,1.0,6,794,102066
Adult prisoners,2018,Nevada,Female,Black,Violent,0.0,4,105,102066
Adult prisoners,2018,Orange,Female,Black,Violent,23.0,103,16495,102066
Adult prisoners,2018,Placer,Female,Black,Violent,0.0,19,1485,102066
Adult prisoners,2018,Plumas,Female,Black,Violent,0.0,2,69,102066
Adult prisoners,2018,Riverside,Female,Black,Violent,82.0,205,48863,102066
Adult prisoners,2018,Sacramento,Female,Black,Violent,89.0,451,53199,102066
Adult prisoners,2018,San Benito,Female,Black,Violent,0.0,0,169,102066
Adult prisoners,2018,San Bernardino,Female,Black,Violent,67.0,514,63178,102066
Adult prisoners,2018,San Diego,Female,Black,Violent,66.0,377,49999,102066
Adult prisoners,2018,San Francisco,Female,Black,Violent,10.0,188,16025,102066
Adult prisoners,2018,San Joaquin,Female,Black,Violent,28.0,191,18576,102066
Adult prisoners,2018,San Luis Obispo,Female,Black,Violent,0.0,5,723,102066
Adult prisoners,2018,San Mateo,Female,Black,Violent,11.0,47,6492,102066
Adult prisoners,2018,Santa Barbara,Female,Black,Violent,6.0,21,2408,102066
Adult prisoners,2018,Santa Clara,Female,Black,Violent,14.0,111,15738,102066
Adult prisoners,2018,Santa Cruz,Female,Black,Violent,1.0,7,756,102066
Adult prisoners,2018,Shasta,Female,Black,Violent,2.0,2,407,102066
