Year,County,Gender,Race,Offense_Category,Count,Age
2022,San Diego,Male,White,StatusOffense,0.0,Juvenile
2022,San Francis,Male,White,StatusOffense,0.0,Juvenile
2022,San Joaquin,Male,White,StatusOffense,0.0,Juvenile
2022,San Luis Ob,Male,White,StatusOffense,0.0,Juvenile
2022,San Mateo,Male,White,StatusOffense,0.0,Juvenile
2022,Santa Barba,Male,White,StatusOffense,1.0,Juvenile
2022,Santa Clara,Male,White,StatusOffense,1.0,Juvenile
2022,Santa Cruz,Male,White,StatusOffense,1.0,Juvenile
2022,Shasta,Male,White,StatusOffense,21.0,Juvenile
2022,Sierra,Male,White,StatusOffense,0.0,Juvenile
2022,Siskiyou,Male,White,StatusOffense,0.0,Juvenile
2022,Solano,Male,White,StatusOffense,0.0,Juvenile
2022,Sonoma,Male,White,StatusOffense,0.0,Juvenile
2022,Stanislaus,Male,White,StatusOffense,1.0,Juvenile
2022,Sutter,Male,White,StatusOffense,0.0,Juvenile
2022,Tehama,Male,White,StatusOffense,0.0,Juvenile
2022,Trinity,Male,White,StatusOffense,0.0,Juvenile
2022,Tulare,Male,White,StatusOffense,16.0,Juvenile
2022,Tuolumne,Male,White,StatusOffense,0.0,Juvenile
2022,Ventura,Male,White,StatusOffense,25.0,Juvenile
2022,Yolo,Male,White,StatusOffense,0.0,Juvenile
2022,Yuba,Male,White,StatusOffense,0.0,Juvenile
2023,Alameda,Female,Black,StatusOffense,2.0,Juvenile
2023,Alpine,Female,Black,StatusOffense,0.0,Juvenile
2023,Amador,Female,Black,StatusOffense,0.0,Juvenile
2023,Butte,Female,Black,StatusOffense,0.0,Juvenile
2023,Calaveras,Female,Black,StatusOffense,0.0,Juvenile
2023,Colusa,Female,Black,StatusOffense,0.0,Juvenile
2023,Contra Cost,Female,Black,StatusOffense,0.0,Juvenile
2023,Del Norte,Female,Black,StatusOffense,0.0,Juvenile
2023,El Dorado,Female,Black,StatusOffense,0.0,Juvenile
2023,Fresno,Female,Black,StatusOffense,3.0,Juvenile
2023,Glenn,Female,Black,StatusOffense,0.0,Juvenile
2023,Humboldt,Female,Black,StatusOffense,0.0,Juvenile
2023,Imperial,Female,Black,StatusOffense,0.0,Juvenile
2023,Inyo,Female,Black,StatusOffense,0.0,Juvenile
2023,Kern,Female,Black,StatusOffense,2.0,Juvenile
2023,Kings,Female,Black,StatusOffense,1.0,Juvenile
2023,Lake,Female,Black,StatusOffense,0.0,Juvenile
2023,Lassen,Female,Black,StatusOffense,0.0,Juvenile
2023,Los Angeles,Female,Black,StatusOffense,0.0,Juvenile
2023,Madera,Female,Black,StatusOffense,0.0,Juvenile
2023,Marin,Female,Black,StatusOffense,1.0,Juvenile
2023,Mariposa,Female,Black,StatusOffense,0.0,Juvenile
2023,Mendocino,Female,Black,StatusOffense,0.0,Juvenile
2023,Merced,Female,Black,StatusOffense,11.0,Juvenile
2023,Modoc,Female,Black,StatusOffense,0.0,Juvenile
2023,Mono,Female,Black,StatusOffense,0.0,Juvenile
2023,Monterey,Female,Black,StatusOffense,0.0,Juvenile
2023,Napa,Female,Black,StatusOffense,0.0,Juvenile
2023,Nevada,Female,Black,StatusOffense,0.0,Juvenile
2023,Orange,Female,Black,StatusOffense,0.0,Juvenile
2023,Placer,Female,Black,StatusOffense,0.0,Juvenile
2023,Plumas,Female,Black,StatusOffense,0.0,Juvenile
2023,Riverside,Female,Black,StatusOffense,1.0,Juvenile
2023,Sacramento,Female,Black,StatusOffense,0.0,Juvenile
2023,San Benito,Female,Black,StatusOffense,0.0,Juvenile
2023,San Bernard,Female,Black,StatusOffense,1.0,Juvenile
2023,San Diego,Female,Black,StatusOffense,0.0,Juvenile
2023,San Francis,Female,Black,StatusOffense,0.0,Juvenile
2023,San Joaquin,Female,Black,StatusOffense,0.0,Juvenile
2023,San Luis Ob,Female,Black,StatusOffense,0.0,Juvenile
2023,San Mateo,Female,Black,StatusOffense,1.0,Juvenile
2023,Santa Barba,Female,Black,StatusOffense,0.0,Juvenile
2023,Santa Clara,Female,Black,StatusOffense,0.0,Juvenile
2023,Santa Cruz,Female,Black,StatusOffense,0.0,Juvenile
2023,Shasta,Female,Black,StatusOffense,0.0,Juvenile
2023,Sierra,Female,Black,StatusOffense,0.0,Juvenile
2023,Siskiyou,Female,Black,StatusOffense,0.0,Juvenile
2023,Solano,Female,Black,StatusOffense,0.0,Juvenile
2023,Sonoma,Female,Black,StatusOffense,0.0,Juvenile
2023,Stanislaus,Female,Black,StatusOffense,0.0,Juvenile
2023,Sutter,Female,Black,StatusOffense,0.0,Juvenile
2023,Tehama,Female,Black,StatusOffense,0.0,Juvenile
2023,Trinity,Female,Black,StatusOffense,0.0,Juvenile
2023,Tulare,Female,Black,StatusOffense,0.0,Juvenile
2023,Tuolumne,Female,Black,StatusOffense,0.0,Juvenile
2023,Ventura,Female,Black,StatusOffense,3.0,Juvenile
2023,Yolo,Female,Black,StatusOffense,0.0,Juvenile
2023,Yuba,Female,Black,StatusOffense,0.0,Juvenile
2023,Alameda,Female,Latinx,StatusOffense,3.0,Juvenile
2023,Alpine,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Amador,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Butte,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Calaveras,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Colusa,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Contra Cost,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Del Norte,Female,Latinx,StatusOffense,0.0,Juvenile
2023,El Dorado,Female,Latinx,StatusOffense,1.0,Juvenile
2023,Fresno,Female,Latinx,StatusOffense,7.0,Juvenile
2023,Glenn,Female,Latinx,StatusOffense,1.0,Juvenile
2023,Humboldt,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Imperial,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Inyo,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Kern,Female,Latinx,StatusOffense,2.0,Juvenile
2023,Kings,Female,Latinx,StatusOffense,8.0,Juvenile
2023,Lake,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Lassen,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Los Angeles,Female,Latinx,StatusOffense,5.0,Juvenile
2023,Madera,Female,Latinx,StatusOffense,1.0,Juvenile
2023,Marin,Female,Latinx,StatusOffense,6.0,Juvenile
2023,Mariposa,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Mendocino,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Merced,Female,Latinx,StatusOffense,71.0,Juvenile
2023,Modoc,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Mono,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Monterey,Female,Latinx,StatusOffense,2.0,Juvenile
2023,Napa,Female,Latinx,StatusOffense,2.0,Juvenile
2023,Nevada,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Orange,Female,Latinx,StatusOffense,2.0,Juvenile
2023,Placer,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Plumas,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Riverside,Female,Latinx,StatusOffense,6.0,Juvenile
2023,Sacramento,Female,Latinx,StatusOffense,2.0,Juvenile
2023,San Benito,Female,Latinx,StatusOffense,2.0,Juvenile
2023,San Bernard,Female,Latinx,StatusOffense,0.0,Juvenile
2023,San Diego,Female,Latinx,StatusOffense,0.0,Juvenile
2023,San Francis,Female,Latinx,StatusOffense,0.0,Juvenile
2023,San Joaquin,Female,Latinx,StatusOffense,0.0,Juvenile
2023,San Luis Ob,Female,Latinx,StatusOffense,0.0,Juvenile
2023,San Mateo,Female,Latinx,StatusOffense,1.0,Juvenile
2023,Santa Barba,Female,Latinx,StatusOffense,3.0,Juvenile
2023,Santa Clara,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Santa Cruz,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Shasta,Female,Latinx,StatusOffense,1.0,Juvenile
2023,Sierra,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Siskiyou,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Solano,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Sonoma,Female,Latinx,StatusOffense,1.0,Juvenile
2023,Stanislaus,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Sutter,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Tehama,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Trinity,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Tulare,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Tuolumne,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Ventura,Female,Latinx,StatusOffense,51.0,Juvenile
2023,Yolo,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Yuba,Female,Latinx,StatusOffense,0.0,Juvenile
2023,Alameda,Female,Asian/other,StatusOffense,1.0,Juvenile
2023,Alpine,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Amador,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Butte,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Calaveras,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Colusa,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Contra Cost,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Del Norte,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,El Dorado,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Fresno,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Glenn,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Humboldt,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Imperial,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Inyo,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Kern,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Kings,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Lake,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Lassen,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Los Angeles,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Madera,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Marin,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Mariposa,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Mendocino,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Merced,Female,Asian/other,StatusOffense,6.0,Juvenile
2023,Modoc,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Mono,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Monterey,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Napa,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Nevada,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Orange,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Placer,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Plumas,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Riverside,Female,Asian/other,StatusOffense,2.0,Juvenile
2023,Sacramento,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,San Benito,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,San Bernard,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,San Diego,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,San Francis,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,San Joaquin,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,San Luis Ob,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,San Mateo,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Santa Barba,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Santa Clara,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Santa Cruz,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Shasta,Female,Asian/other,StatusOffense,1.0,Juvenile
2023,Sierra,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Siskiyou,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Solano,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Sonoma,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Stanislaus,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Sutter,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Tehama,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Trinity,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Tulare,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Tuolumne,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Ventura,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Yolo,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Yuba,Female,Asian/other,StatusOffense,0.0,Juvenile
2023,Alameda,Female,White,StatusOffense,0.0,Juvenile
2023,Alpine,Female,White,StatusOffense,0.0,Juvenile
2023,Amador,Female,White,StatusOffense,0.0,Juvenile
2023,Butte,Female,White,StatusOffense,1.0,Juvenile
2023,Calaveras,Female,White,StatusOffense,0.0,Juvenile
2023,Colusa,Female,White,StatusOffense,0.0,Juvenile
2023,Contra Cost,Female,White,StatusOffense,0.0,Juvenile
2023,Del Norte,Female,White,StatusOffense,0.0,Juvenile
2023,El Dorado,Female,White,StatusOffense,0.0,Juvenile
2023,Fresno,Female,White,StatusOffense,1.0,Juvenile
2023,Glenn,Female,White,StatusOffense,0.0,Juvenile
2023,Humboldt,Female,White,StatusOffense,2.0,Juvenile
2023,Imperial,Female,White,StatusOffense,0.0,Juvenile
2023,Inyo,Female,White,StatusOffense,0.0,Juvenile
2023,Kern,Female,White,StatusOffense,4.0,Juvenile
2023,Kings,Female,White,StatusOffense,1.0,Juvenile
2023,Lake,Female,White,StatusOffense,0.0,Juvenile
2023,Lassen,Female,White,StatusOffense,0.0,Juvenile
2023,Los Angeles,Female,White,StatusOffense,0.0,Juvenile
2023,Madera,Female,White,StatusOffense,0.0,Juvenile
2023,Marin,Female,White,StatusOffense,0.0,Juvenile
2023,Mariposa,Female,White,StatusOffense,1.0,Juvenile
2023,Mendocino,Female,White,StatusOffense,0.0,Juvenile
2023,Merced,Female,White,StatusOffense,11.0,Juvenile
2023,Modoc,Female,White,StatusOffense,0.0,Juvenile
2023,Mono,Female,White,StatusOffense,0.0,Juvenile
2023,Monterey,Female,White,StatusOffense,1.0,Juvenile
2023,Napa,Female,White,StatusOffense,0.0,Juvenile
2023,Nevada,Female,White,StatusOffense,0.0,Juvenile
2023,Orange,Female,White,StatusOffense,0.0,Juvenile
2023,Placer,Female,White,StatusOffense,0.0,Juvenile
2023,Plumas,Female,White,StatusOffense,1.0,Juvenile
2023,Riverside,Female,White,StatusOffense,5.0,Juvenile
2023,Sacramento,Female,White,StatusOffense,0.0,Juvenile
2023,San Benito,Female,White,StatusOffense,0.0,Juvenile
2023,San Bernard,Female,White,StatusOffense,1.0,Juvenile
2023,San Diego,Female,White,StatusOffense,0.0,Juvenile
2023,San Francis,Female,White,StatusOffense,0.0,Juvenile
2023,San Joaquin,Female,White,StatusOffense,0.0,Juvenile
2023,San Luis Ob,Female,White,StatusOffense,0.0,Juvenile
2023,San Mateo,Female,White,StatusOffense,0.0,Juvenile
2023,Santa Barba,Female,White,StatusOffense,0.0,Juvenile
2023,Santa Clara,Female,White,StatusOffense,0.0,Juvenile
2023,Santa Cruz,Female,White,StatusOffense,0.0,Juvenile
2023,Shasta,Female,White,StatusOffense,7.0,Juvenile
2023,Sierra,Female,White,StatusOffense,0.0,Juvenile
2023,Siskiyou,Female,White,StatusOffense,0.0,Juvenile
2023,Solano,Female,White,StatusOffense,0.0,Juvenile
2023,Sonoma,Female,White,StatusOffense,2.0,Juvenile
2023,Stanislaus,Female,White,StatusOffense,0.0,Juvenile
2023,Sutter,Female,White,StatusOffense,0.0,Juvenile
2023,Tehama,Female,White,StatusOffense,0.0,Juvenile
2023,Trinity,Female,White,StatusOffense,0.0,Juvenile
2023,Tulare,Female,White,StatusOffense,0.0,Juvenile
2023,Tuolumne,Female,White,StatusOffense,0.0,Juvenile
2023,Ventura,Female,White,StatusOffense,16.0,Juvenile
2023,Yolo,Female,White,StatusOffense,0.0,Juvenile
2023,Yuba,Female,White,StatusOffense,0.0,Juvenile
2023,Alameda,Male,Black,StatusOffense,1.0,Juvenile
2023,Alpine,Male,Black,StatusOffense,0.0,Juvenile
2023,Amador,Male,Black,StatusOffense,0.0,Juvenile
2023,Butte,Male,Black,StatusOffense,0.0,Juvenile
2023,Calaveras,Male,Black,StatusOffense,0.0,Juvenile
2023,Colusa,Male,Black,StatusOffense,0.0,Juvenile
2023,Contra Cost,Male,Black,StatusOffense,0.0,Juvenile
2023,Del Norte,Male,Black,StatusOffense,0.0,Juvenile
2023,El Dorado,Male,Black,StatusOffense,1.0,Juvenile
2023,Fresno,Male,Black,StatusOffense,5.0,Juvenile
2023,Glenn,Male,Black,StatusOffense,0.0,Juvenile
2023,Humboldt,Male,Black,StatusOffense,0.0,Juvenile
2023,Imperial,Male,Black,StatusOffense,0.0,Juvenile
2023,Inyo,Male,Black,StatusOffense,0.0,Juvenile
2023,Kern,Male,Black,StatusOffense,2.0,Juvenile
2023,Kings,Male,Black,StatusOffense,0.0,Juvenile
2023,Lake,Male,Black,StatusOffense,0.0,Juvenile
2023,Lassen,Male,Black,StatusOffense,0.0,Juvenile
2023,Los Angeles,Male,Black,StatusOffense,0.0,Juvenile
2023,Madera,Male,Black,StatusOffense,0.0,Juvenile
2023,Marin,Male,Black,StatusOffense,1.0,Juvenile
2023,Mariposa,Male,Black,StatusOffense,0.0,Juvenile
2023,Mendocino,Male,Black,StatusOffense,0.0,Juvenile
2023,Merced,Male,Black,StatusOffense,7.0,Juvenile
2023,Modoc,Male,Black,StatusOffense,0.0,Juvenile
2023,Mono,Male,Black,StatusOffense,0.0,Juvenile
2023,Monterey,Male,Black,StatusOffense,0.0,Juvenile
2023,Napa,Male,Black,StatusOffense,0.0,Juvenile
2023,Nevada,Male,Black,StatusOffense,0.0,Juvenile
2023,Orange,Male,Black,StatusOffense,0.0,Juvenile
2023,Placer,Male,Black,StatusOffense,0.0,Juvenile
2023,Plumas,Male,Black,StatusOffense,1.0,Juvenile
2023,Riverside,Male,Black,StatusOffense,7.0,Juvenile
2023,Sacramento,Male,Black,StatusOffense,1.0,Juvenile
2023,San Benito,Male,Black,StatusOffense,0.0,Juvenile
2023,San Bernard,Male,Black,StatusOffense,3.0,Juvenile
2023,San Diego,Male,Black,StatusOffense,0.0,Juvenile
2023,San Francis,Male,Black,StatusOffense,0.0,Juvenile
2023,San Joaquin,Male,Black,StatusOffense,0.0,Juvenile
2023,San Luis Ob,Male,Black,StatusOffense,0.0,Juvenile
2023,San Mateo,Male,Black,StatusOffense,0.0,Juvenile
2023,Santa Barba,Male,Black,StatusOffense,0.0,Juvenile
2023,Santa Clara,Male,Black,StatusOffense,1.0,Juvenile
2023,Santa Cruz,Male,Black,StatusOffense,0.0,Juvenile
2023,Shasta,Male,Black,StatusOffense,2.0,Juvenile
2023,Sierra,Male,Black,StatusOffense,0.0,Juvenile
2023,Siskiyou,Male,Black,StatusOffense,0.0,Juvenile
2023,Solano,Male,Black,StatusOffense,2.0,Juvenile
2023,Sonoma,Male,Black,StatusOffense,1.0,Juvenile
2023,Stanislaus,Male,Black,StatusOffense,0.0,Juvenile
2023,Sutter,Male,Black,StatusOffense,0.0,Juvenile
2023,Tehama,Male,Black,StatusOffense,0.0,Juvenile
2023,Trinity,Male,Black,StatusOffense,0.0,Juvenile
2023,Tulare,Male,Black,StatusOffense,0.0,Juvenile
2023,Tuolumne,Male,Black,StatusOffense,0.0,Juvenile
2023,Ventura,Male,Black,StatusOffense,0.0,Juvenile
2023,Yolo,Male,Black,StatusOffense,0.0,Juvenile
2023,Yuba,Male,Black,StatusOffense,0.0,Juvenile
2023,Alameda,Male,Latinx,StatusOffense,2.0,Juvenile
2023,Alpine,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Amador,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Butte,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Calaveras,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Colusa,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Contra Cost,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Del Norte,Male,Latinx,StatusOffense,0.0,Juvenile
2023,El Dorado,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Fresno,Male,Latinx,StatusOffense,9.0,Juvenile
2023,Glenn,Male,Latinx,StatusOffense,3.0,Juvenile
2023,Humboldt,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Imperial,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Inyo,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Kern,Male,Latinx,StatusOffense,5.0,Juvenile
2023,Kings,Male,Latinx,StatusOffense,6.0,Juvenile
2023,Lake,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Lassen,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Los Angeles,Male,Latinx,StatusOffense,18.0,Juvenile
2023,Madera,Male,Latinx,StatusOffense,1.0,Juvenile
2023,Marin,Male,Latinx,StatusOffense,7.0,Juvenile
2023,Mariposa,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Mendocino,Male,Latinx,StatusOffense,2.0,Juvenile
2023,Merced,Male,Latinx,StatusOffense,31.0,Juvenile
2023,Modoc,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Mono,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Monterey,Male,Latinx,StatusOffense,25.0,Juvenile
2023,Napa,Male,Latinx,StatusOffense,10.0,Juvenile
2023,Nevada,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Orange,Male,Latinx,StatusOffense,14.0,Juvenile
2023,Placer,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Plumas,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Riverside,Male,Latinx,StatusOffense,41.0,Juvenile
2023,Sacramento,Male,Latinx,StatusOffense,2.0,Juvenile
2023,San Benito,Male,Latinx,StatusOffense,4.0,Juvenile
2023,San Bernard,Male,Latinx,StatusOffense,0.0,Juvenile
2023,San Diego,Male,Latinx,StatusOffense,0.0,Juvenile
2023,San Francis,Male,Latinx,StatusOffense,1.0,Juvenile
2023,San Joaquin,Male,Latinx,StatusOffense,0.0,Juvenile
2023,San Luis Ob,Male,Latinx,StatusOffense,0.0,Juvenile
2023,San Mateo,Male,Latinx,StatusOffense,1.0,Juvenile
2023,Santa Barba,Male,Latinx,StatusOffense,3.0,Juvenile
2023,Santa Clara,Male,Latinx,StatusOffense,10.0,Juvenile
2023,Santa Cruz,Male,Latinx,StatusOffense,3.0,Juvenile
2023,Shasta,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Sierra,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Siskiyou,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Solano,Male,Latinx,StatusOffense,2.0,Juvenile
2023,Sonoma,Male,Latinx,StatusOffense,4.0,Juvenile
2023,Stanislaus,Male,Latinx,StatusOffense,1.0,Juvenile
2023,Sutter,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Tehama,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Trinity,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Tulare,Male,Latinx,StatusOffense,1.0,Juvenile
2023,Tuolumne,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Ventura,Male,Latinx,StatusOffense,36.0,Juvenile
2023,Yolo,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Yuba,Male,Latinx,StatusOffense,0.0,Juvenile
2023,Alameda,Male,Asian/other,StatusOffense,1.0,Juvenile
2023,Alpine,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Amador,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Butte,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Calaveras,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Colusa,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Contra Cost,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Del Norte,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,El Dorado,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Fresno,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Glenn,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Humboldt,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Imperial,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Inyo,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Kern,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Kings,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Lake,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Lassen,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Los Angeles,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Madera,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Marin,Male,Asian/other,StatusOffense,1.0,Juvenile
2023,Mariposa,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Mendocino,Male,Asian/other,StatusOffense,2.0,Juvenile
2023,Merced,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Modoc,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Mono,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Monterey,Male,Asian/other,StatusOffense,1.0,Juvenile
2023,Napa,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Nevada,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Orange,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Placer,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Plumas,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Riverside,Male,Asian/other,StatusOffense,9.0,Juvenile
2023,Sacramento,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,San Benito,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,San Bernard,Male,Asian/other,StatusOffense,1.0,Juvenile
2023,San Diego,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,San Francis,Male,Asian/other,StatusOffense,1.0,Juvenile
2023,San Joaquin,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,San Luis Ob,Male,Asian/other,StatusOffense,1.0,Juvenile
2023,San Mateo,Male,Asian/other,StatusOffense,2.0,Juvenile
2023,Santa Barba,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Santa Clara,Male,Asian/other,StatusOffense,1.0,Juvenile
2023,Santa Cruz,Male,Asian/other,StatusOffense,1.0,Juvenile
2023,Shasta,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Sierra,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Siskiyou,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Solano,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Sonoma,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Stanislaus,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Sutter,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Tehama,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Trinity,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Tulare,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Tuolumne,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Ventura,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Yolo,Male,Asian/other,StatusOffense,1.0,Juvenile
2023,Yuba,Male,Asian/other,StatusOffense,0.0,Juvenile
2023,Alameda,Male,White,StatusOffense,0.0,Juvenile
